distrito,id,descripcion,fecha_inst,longitud,latitud
20,2071,ALBERICIA - COLEGIO EL SOL - P.P.,2009-11-02T00:00:00Z,-3.61375580173126,40.4232882808872
3,1860,CAVANILLES - NARCISO SERRA,2004-10-12T00:00:00Z,-3.67755308519645,40.4067284769662
1,385,ATOCHA 75 P.P - FERNAN NUÑEZ,1969-10-27T00:00:00Z,-3.69839465380522,40.4119911468488
1,576,RDA. ATOCHA - MARQUES VALDAVIA,1973-02-07T00:00:00Z,-3.69617021177473,40.4068164296929
1,307,RDA. ATOCHA - MALLORCA,1968-07-06T00:00:00Z,-3.69788915033377,40.4063111577325
17,4582,AV. ANDALUCIA - GIGANTES Y CABEZUDOS - P.P.,2020-05-28T00:00:00Z,-3.69309349792724,40.3544366152712
17,1179,ALCOCER - VIRGEN DESAMPARADOS,1989-10-20T00:00:00Z,-3.69861464416988,40.3496727217889
17,1178,ALCOCER - PSO. TALLERES,1989-10-20T00:00:00Z,-3.6993034809189,40.3493419744284
3,824,ESTRELLA POLAR - PEZ AUSTRAL,1978-01-01T00:00:00Z,-3.66589866955041,40.4112157100377
8,1513,CESAR MANRIQUE - CABRERA,1998-04-02T00:00:00Z,-3.72027417223225,40.4723380958877
1,65,ALBERTO AGUILERA - BLASCO DE GARAY,1960-01-01T00:00:00Z,-3.71192075553854,40.4302069107362
4,216,ALCALA - LOMBIA - MONTESA,1967-10-04T00:00:00Z,-3.67255813352174,40.4262398722378
7,480,SANTA ENGRACIA - VIRIATO,1971-11-30T00:00:00Z,-3.6991305499172,40.4357926742505
20,1889,AV. CANILLEJAS A VICALVARO - BUTRON,2005-03-06T00:00:00Z,-3.6116244908939,40.4252217007494
1,28,ALCALA - BARQUILLO,1960-01-01T00:00:00Z,-3.69552619953513,40.4190697752455
9,352,GTA. SAN ANTONIO FLORIDA,1969-05-20T00:00:00Z,-3.72603404700044,40.4253220497898
6,1319,INFANTA MERCEDES - HUESCA,1992-08-04T00:00:00Z,-3.69751372151304,40.4579653889161
3,1771,AV. NAZARET - JESUS APRENDIZ,2003-12-11T00:00:00Z,-3.67107456634861,40.4114394328982
4,1900,ALC. SAINZ  BARANDA - ACCESO M-30,2005-08-17T00:00:00Z,-3.66149633262024,40.4214074800424
16,1430,AV. MACHUPICHU - FLORENCIO CASTILLO - P.P.,1995-06-09T00:00:00Z,-3.62767471991325,40.4598080215118
13,1184,AV. DE LA ALBUFERA - M-40 OESTE,1990-01-17T00:00:00Z,-3.63622337865759,40.3856055249391
1,828,BARQUILLO - GRAVINA - ALMIRANTE,1978-01-01T00:00:00Z,-3.69561770611364,40.4225409451092
1,981,BARQUILLO - AUGUSTO FIGUEROA - PRIM,1980-12-12T00:00:00Z,-3.69567148006262,40.4219365940121
13,1210,AV. SAN DIEGO - VIZCONDE ARLESSON,1990-09-07T00:00:00Z,-3.66555242604507,40.3845279798274
13,1258,MANCHA - LAGARTERA - PEDROCHES,1991-03-25T00:00:00Z,-3.67074122284821,40.3801328800189
13,2100,AV. ENTREVIAS - VEDRA - PEAL,2010-01-21T00:00:00Z,-3.66344652295602,40.3778771023678
20,1164,AV. 25 SEPTIEMBRE - PUERTOLLANO,1988-10-14T00:00:00Z,-3.62416425018256,40.4429085117966
20,1166,AV. 25 SEPTIEMBRE - PLAZA OLIVAS,1988-10-14T00:00:00Z,-3.625692382708,40.445349580527
16,1931,NICETO ALCALA ZAMORA - ANA AUSTRIA,2006-01-03T00:00:00Z,-3.65406146873113,40.4974138597024
9,572,AV. VALLADOLID - POLICIA,1973-07-06T00:00:00Z,-3.72980497353617,40.4289300915895
9,1022,DR. FEDERICO RUBIO - NUMANCIA,1981-11-09T00:00:00Z,-3.71336083555525,40.4530836120377
9,500,PSO. PTOR. ROSALES - MARQUES URQUIJO,1972-10-03T00:00:00Z,-3.72171489453788,40.4289053415592
6,1135,OFELIA NIETO - PSO. DIRECCION,1987-02-13T00:00:00Z,-3.70718901779771,40.463432762775
9,1281,AV. SANTO ANGEL GUARDA - TRV. SANCHEZ P.,1991-09-17T00:00:00Z,-3.71236676449171,40.4601736736677
9,1659,ARQUITECTO SANCHEZ ARCAS - VALS FERRERA,2000-12-21T00:00:00Z,-3.71516787951928,40.4540661896758
16,707,LOPEZ DE HOYOS 472 - SOLSONA - P.P.,1976-08-23T00:00:00Z,-3.65042593557874,40.4711639415246
5,803,ALFONSO XIII 97 - COLEGIO PRESENTACION - PP,1978-01-01T00:00:00Z,-3.66715153176874,40.4568395222071
15,505,JOSE DEL HIERRO - VIRGEN LLUC,1972-11-04T00:00:00Z,-3.65300177728093,40.43481684969
16,2103,AV. MANOTERAS 28 - AV. MANOTERAS,2010-03-29T00:00:00Z,-3.66704624206416,40.4882387370787
9,1581,AV. PARANINFO - FACULTAD CIENCIAS,1999-05-18T00:00:00Z,-3.72762831305482,40.4509478064842
20,2014,PIRRA - ARRASTARIA,2007-07-20T00:00:00Z,-3.58622346098715,40.4442622508974
3,913,PEZ VOLADOR - PEZ AUSTRAL,1979-03-14T00:00:00Z,-3.66622334993107,40.4143671184255
4,558,ALCALA - ALMERIA,1973-09-04T00:00:00Z,-3.66329472731258,40.4307287703442
13,1538,CAMINO VALDERRIBAS - ENRIQUE VELASCO - P.P.,1998-07-22T00:00:00Z,-3.65703363832064,40.3946545817158
13,1498,SIERRA TOLEDANA - Cº VALDERRIBAS,1997-12-09T00:00:00Z,-3.66078263934939,40.3990687549429
1,510,PL. ESPAÑA - BAILEN - CUESTA  SAN VICENTE,1972-05-25T00:00:00Z,-3.7132524636759,40.4217892548659
6,1289,AV. PABLO IGLESIAS - NUMANCIA,1991-04-11T00:00:00Z,-3.71265174334414,40.4538646108805
1,36,GTA. ALONSO MARTINEZ,1960-01-01T00:00:00Z,-3.69597502626428,40.4277835566008
6,2090,PSO. CASTELLANA - SAN BENITO,2009-11-10T00:00:00Z,-3.68918400170544,40.4680331064244
15,198,ALCALA - EMILIO FERRARI,1966-10-29T00:00:00Z,-3.64419198223319,40.4350001850455
15,580,ARTURO SORIA - MANUEL MARIA IGLESIAS,1973-07-17T00:00:00Z,-3.65300781080981,40.4517865425656
6,182,BRAVO MURILLO - MARQUES VIANA,1966-04-07T00:00:00Z,-3.69847453318827,40.4605698084832
7,896,BLASCO DE GARAY - MELENDEZ VALDES,1978-11-29T00:00:00Z,-3.71163140601058,40.4329608463377
4,267,PPE. VERGARA - MALDONADO,1968-01-01T00:00:00Z,-3.67948277600821,40.4337421076382
16,2105,GREGORIO SANCHEZ HERRAEZ - VIA DE LOS POBLADOS,2010-04-15T00:00:00Z,-3.63711475745579,40.477496246731
21,1467,AV. LOGROÑO - BASELLA,1996-10-10T00:00:00Z,-3.58774127007738,40.4631468373918
21,889,AV. LOGROÑO - BAHIA DE CADIZ,1978-09-25T00:00:00Z,-3.59289157828632,40.4606572399361
2,1735,PSO. SANTA MARIA CABEZA - PEÑUELAS,2002-11-20T00:00:00Z,-3.70102619643226,40.3990628020627
12,1163,MARCELO USERA - NICOLAS SANCHEZ,1988-11-10T00:00:00Z,-3.70605663920803,40.3858192380782
12,325,MARCELO USERA - AMOR HERMOSO,1968-10-22T00:00:00Z,-3.70401636574862,40.3860427610312
16,2032,NICETO ALCALA ZAMORA - FERNANDO ROJAS - P.P.,2007-10-19T00:00:00Z,-3.6477565354271,40.4930756263554
16,2115,NICETO ALCALA ZAMORA - EMT SANCHINARRO,2010-08-11T00:00:00Z,-3.64805317582806,40.4839876362181
13,610,AV. PEÑA PRIETA - FRANCISCO IGLESIAS,1974-02-26T00:00:00Z,-3.66765497818825,40.3994489558309
13,2196,CAMINO VALDERRIBAS - JOSE PAULETE,2014-12-23T00:00:00Z,-3.65581557779386,40.3942590884267
5,4641,"PPRINCIPE VERGARA,187 P.P",2021-07-14T00:00:00Z,-3.67805696354475,40.4474210865984
16,1302,CRTA. ESTACION HORTALEZA - DOÑA GUIOMAR,1992-01-27T00:00:00Z,-3.65428178947006,40.4768307627291
5,508,SERRANO - LEIZARAN,1972-05-17T00:00:00Z,-3.683332897995,40.4486719739969
5,485,AV. PIO XII 46 - NUNCIATURA P.P,1971-12-23T00:00:00Z,-3.67357590866639,40.4685708391626
9,4622,FERRAZ - BENITO GUTIERREZ,2021-02-03T00:00:00Z,-3.72163666918601,40.4306029254598
2,4648,Pº ESPERANZA - LABRADOR,2021-08-30T00:00:00Z,-3.70406604430311,40.4004358612795
18,464,CNO. REAL DE ARGANDA - MONTES BARBANZA,1971-10-19T00:00:00Z,-3.61946364302541,40.379560590841
4,134,GOYA - GRAL. DIAZ PORLIER,1965-06-21T00:00:00Z,-3.67721443584023,40.4248715147446
4,1541,JOSE ORTEGA GASSET - NUÑEZ BALBOA,1994-05-14T00:00:00Z,-3.68236996088417,40.4302294633416
2,1908,HIERRO - BRONCE,2005-10-22T00:00:00Z,-3.68939792717883,40.3885168320431
9,4565,ROMERO ROBLEDO -JUAN ALVAREZ MENDIZABAL,2019-05-06T00:00:00Z,-3.72122493490251,40.4316435839394
1,591,FUENCARRAL - BARCELO - PALMA,1973-10-08T00:00:00Z,-3.70126573285071,40.426255721864
1,827,FUENCARRAL - SAN MATEO,1978-01-01T00:00:00Z,-3.70077057109818,40.4249585842413
6,2253,PSO. DIRECCION - REYES AIZQUIBEL,2016-04-08T00:00:00Z,-3.70481797094534,40.4699410151633
8,1087,MONFORTE LEMOS - PL. ARTEIJO,1983-12-23T00:00:00Z,-3.70702289804381,40.4788101793668
11,1814,VIA LUSITANA - AV. DE LA PESETA,2004-07-29T00:00:00Z,-3.74355384954271,40.3637402119632
4,1472,JOSE ORTEGA GASSET - LAGASCA,1996-10-24T00:00:00Z,-3.68481646143252,40.4303682458649
4,791,CONDE PEÑALVER - PADILLA,1978-01-01T00:00:00Z,-3.6752180054733,40.4311443875795
4,258,PPE. VERGARA - GRAL. ORAA,1968-01-01T00:00:00Z,-3.67925342144945,40.4359714824299
4,1222,VELAZQUEZ - MALDONADO,1990-09-17T00:00:00Z,-3.68341426987309,40.4338865025153
15,351,ALCALA - CONCEJAL JULIO GOMEZ,1969-09-05T00:00:00Z,-3.65032650590804,40.4328159793139
15,227,ALCALA - LAGO CONSTANZA,1967-05-06T00:00:00Z,-3.64824810860918,40.433113113608
16,1460,GLORIETA  FRANCISCO FERNANDEZ ORDOÑEZ,1996-08-23T00:00:00Z,-3.64865945585752,40.4678684883489
16,1200,ANGEL LUIS HERRANZ - VALDETORRES DEL JARAMA,1990-04-05T00:00:00Z,-3.64546063154852,40.4711922189876
17,2223,AV. ROSALES - EUSKALDUNA,2015-09-18T00:00:00Z,-3.68136999907114,40.3561609526967
7,188,SANTA ENGRACIA - RIOS ROSAS,1966-06-09T00:00:00Z,-3.70178286403482,40.4420056671282
19,704,AV. DAROCA - CALAHORRA,1976-08-08T00:00:00Z,-3.61357385009713,40.4068225678034
10,1974,AV. AVIACION - MIRABEL,2006-09-22T00:00:00Z,-3.78144650516879,40.3756637284735
14,882,CAMINO VINATEROS - CAÑADA,1978-06-27T00:00:00Z,-3.6436091222603,40.4064299813797
7,4571,FERNANDO EL CATOLICO-ANDRES MELLADO,2019-10-15T00:00:00Z,-3.71440966454079,40.4343390819125
9,1618,PICO OCEJON - ACAMAR P.P.,2000-02-28T00:00:00Z,-3.78712340015489,40.4580712292657
9,1489,ARROYO POZUELO - COVATILLAS,1997-04-07T00:00:00Z,-3.77550849836912,40.4523599922718
15,1395,FRANCISCO VILLAESPESA - BERASTEGUI,1994-10-08T00:00:00Z,-3.6424992072487,40.4295740079345
5,810,ALBERTO ALCOCER - DR. FLEMING,1978-01-01T00:00:00Z,-3.68807418428783,40.4589118281613
16,976,LOPEZ  DE HOYOS - GUISONA,1980-09-25T00:00:00Z,-3.65331774400794,40.4678755214315
16,1907,AV. MANOTERAS - AV. MANOTERAS- P.P.,2005-10-22T00:00:00Z,-3.66480251027615,40.4878980959679
16,1131,CTRA. CANILLAS - EMIGRANTES,1986-11-24T00:00:00Z,-3.63590693197097,40.4652837118661
1,1903,CRA. SAN JERONIMO - CEDACEROS,2005-09-28T00:00:00Z,-3.69850859358811,40.4165676421179
1,2268,SAGASTA -MANUEL SILVELA P.P,2017-06-13T00:00:00Z,-3.69773609268322,40.4280749598286
4,331,CARTAGENA - AZCONA,1968-11-21T00:00:00Z,-3.67046237823807,40.4337748743724
5,4575,"COSTA RICA - ACC.M-30, P.P",2019-09-23T00:00:00Z,-3.66656486668239,40.4596783242907
17,723,ALCOCER - AV. REAL PINTO - VILLALONSO,1977-03-16T00:00:00Z,-3.70594078185049,40.3498362088553
14,1195,DR. GARCIA TAPIA - MARROQUINA,1990-03-26T00:00:00Z,-3.64535215970477,40.4115983035146
4,104,PL. MANUEL BECERRA,1962-12-13T00:00:00Z,-3.66867971678249,40.4281231393768
4,146,ALCALA - AV. TOREROS,1965-08-24T00:00:00Z,-3.66191077122195,40.4313348254809
17,765,ALCOCER - ORIO,1977-07-11T00:00:00Z,-3.69565242526723,40.3507695812689
11,1576,VIA LUSITANA 28 - P.P.,1999-04-27T00:00:00Z,-3.72206209814129,40.3830158513475
11,1569,VIA LUSITANA 42 - P.P.,1999-04-27T00:00:00Z,-3.72460703552029,40.3816725987467
13,1598,AV. ENTREVIAS - ALCAZABA - P.P.,1999-10-26T00:00:00Z,-3.67088802778251,40.3855475228749
13,1940,AV. ENTREVIAS - SIERRA DE CONTRAVIESA - BUENDIA,2006-08-03T00:00:00Z,-3.67035498726671,40.3843673021894
13,727,AV. ENTREVIAS - HERNANDEZ MAS - IMAGEN,1977-06-06T00:00:00Z,-3.66925067657851,40.38235397172
16,2149,FCO. PI Y MARGALL - MARIA TUDOR,2012-11-20T00:00:00Z,-3.66222122137678,40.4924131734646
20,1343,AV. ARCENTALES - COLEGIO CHILE - P.P.,1992-10-29T00:00:00Z,-3.62445141612365,40.4274123828244
16,4532,AV. FUERZAS ARMADAS - ARETHA FRANKLIN,2018-12-26T00:00:00Z,-3.63802480420222,40.4854198941159
16,4533,AV. FUERZAS ARMADAS - ROCÍO JURADO,2018-12-26T00:00:00Z,-3.63288601836368,40.4864465686985
13,1212,VILLALOBOS - LEONESES,1990-07-19T00:00:00Z,-3.64747294546578,40.3820066034139
13,715,ARROYO DEL OLIVAR - TTE. MUÑOZ DIAZ,1976-11-30T00:00:00Z,-3.65826144696886,40.3907441572106
13,947,MARTINEZ DE LA RIVA - JAVIER DE MIGUEL,1980-02-19T00:00:00Z,-3.66460525976615,40.3891726963222
3,1447,COMERCIO - TELLEZ,1996-02-02T00:00:00Z,-3.68153215887207,40.403301169098
10,909,HIGUERAS - LUIS PANDO,1979-02-26T00:00:00Z,-3.74542773760334,40.4031199727137
4,257,VELAZQUEZ - GRAL. ORAA,1968-01-01T00:00:00Z,-3.68321904097617,40.4361501531524
8,1929,CNO. GANAPANES - CHANTADA,2006-01-03T00:00:00Z,-3.71507512215379,40.4731865440551
10,945,OCAÑA 22 P.P.,1980-01-18T00:00:00Z,-3.75482066892221,40.3842009385629
6,1992,PSO. DIRECCION - PSO. DIRECCION,2007-02-04T00:00:00Z,-3.70674082142098,40.4649405094853
12,4568,DR. TOLOSA LATOUR 18 - P.P.,2019-09-17T00:00:00Z,-3.70269792632047,40.373297055252
10,1687,BLAS CABRERA - OLIVA PLASENCIA,2001-10-07T00:00:00Z,-3.77456153250765,40.3790300428709
10,1669,OLIVA PLASENCIA - COLEGIO ALC. MOSTOLES,2001-03-13T00:00:00Z,-3.77639332615611,40.3792929814849
10,1844,MAESTRA JUSTA FREIRE - ROMPEDIZO - RODEOS,2004-10-15T00:00:00Z,-3.76567290881543,40.3757802707431
6,1532,POETA JOAN MARAGALL - PINTOR JUAN GRIS,1998-06-16T00:00:00Z,-3.69215169817486,40.4576692869549
9,1111,AV. VICTORIA - GINES NAVARRO,1986-02-21T00:00:00Z,-3.82935776915711,40.4722676543968
13,302,AV. DE LA ALBUFERA - PERPETUO SOCORRO,1968-05-21T00:00:00Z,-3.66160188611725,40.3943064981266
2,1244,EMBAJADORES - BOLIVAR,1991-01-17T00:00:00Z,-3.6932343829612,40.3917320001694
8,1853,MONASTERIO SILOS - MONASTERIO LAS HUELGAS,2004-12-11T00:00:00Z,-3.70687259107373,40.5035392802316
4,17,SERRANO - JORGE JUAN,1960-01-01T00:00:00Z,-3.68812086901967,40.4240068295699
6,1508,ORENSE - HUESCA,1997-11-20T00:00:00Z,-3.69452056043503,40.4577931438775
8,1865,A-1 VIA DE SERVICIO - QUINTANAVIDES,2004-12-28T00:00:00Z,-3.66683144966601,40.4964145652881
16,2009,FCO. PI  Y MARGALL - VICENTE BLASCO IBAÑEZ,2007-01-06T00:00:00Z,-3.6588488499761,40.4902784539248
3,744,NARVAEZ - MENORCA,1977-09-14T00:00:00Z,-3.67615820532122,40.4194140461383
8,2192,MARIA TUBAU - P.P.,2014-08-25T00:00:00Z,-3.67766604342518,40.5121524646894
7,1549,FERNANDO CATOLICO - HILARION ESLAVA,1998-10-28T00:00:00Z,-3.71670404397335,40.4344652259676
2,342,PL. LEGAZPI,1969-02-17T00:00:00Z,-3.69519833311192,40.3911084025034
5,2205,LOPEZ DE HOYOS - SUERO QUIÑONES,2014-02-12T00:00:00Z,-3.67466462296488,40.4438163078584
6,878,CAPITAN BLANCO ARGIBAY - PSO. DIRECCION,1978-03-03T00:00:00Z,-3.70800329890566,40.4680982939192
9,118,PRINCESA - EVARISTO SAN MIGUEL,1964-03-24T00:00:00Z,-3.71416720625968,40.4277201302138
9,898,FERRAZ - ROMERO ROBLEDO,1978-12-27T00:00:00Z,-3.72226271424455,40.4312434112292
16,4651,SILVANO - RAMON POWER,1900-01-01T00:00:00Z,-3.62466817869004,40.4625716370461
15,1958,ARTURO SORIA - SANTO ANGEL - P.P.,2006-06-30T00:00:00Z,-3.65859774962354,40.4581580208873
10,935,CAMARENA 57 - COLEGIO - P.P.,1979-12-17T00:00:00Z,-3.75553852942408,40.3950658719242
10,761,CTRA. BOADILLA MONTE - CARABIAS,1977-10-24T00:00:00Z,-3.7672121356353,40.399002751466
10,1518,CTRA. BOADILLA MONTE - AYLLON,1998-09-03T00:00:00Z,-3.77528711538766,40.3992007592973
20,1886,SUECIA - FRANCFORT,2005-05-05T00:00:00Z,-3.60629352480861,40.4229764293512
10,2039,PROL. YEBENES -  PARQUE ALUCHE P.P.,2007-12-13T00:00:00Z,-3.75761640009234,40.3986488276749
1,1980,BARBARA BRAGANZA - TAMAYO BAUS,2006-01-12T00:00:00Z,-3.69290711198569,40.4235306554583
15,1516,LUIS RUIZ - BRAULIO GUTIERREZ,1998-12-02T00:00:00Z,-3.63693100265307,40.4291449361169
1,1043,"PL. CRUZ VERDE - SEGOVIA, 20 - P.P.",1982-07-01T00:00:00Z,-3.71182025347533,40.413878477262
10,755,PSO. OLIVOS - PL. SALVADOR CRESPO,1977-10-10T00:00:00Z,-3.73583830788854,40.4056463780942
11,4520,NTRA. SRA. LUZ - FERNANDO DELGADO,2017-06-11T00:00:00Z,-3.74826940868756,40.3848438153233
17,2222,AV. ROSALES - AMERICIO,2015-09-18T00:00:00Z,-3.68124640911531,40.3570439158529
17,720,DOMINGO PARRAGA - ESPINELA,1977-02-20T00:00:00Z,-3.71062557497778,40.3419270730855
17,2129,VALLE DE TOBALINA - SAN EZEQUIEL,2011-07-14T00:00:00Z,-3.71544456214691,40.3336168745446
4,2226,O'DONNELL - ANTONIO ACUÑA,1960-01-01T00:00:00Z,-3.67892402190138,40.421691020928
2,4576,EMBAJADORES-GRANITO,2019-11-18T00:00:00Z,-3.6937406422397,40.3926397084261
17,2163,AV. ROSALES - NIQUEL P.P.,2013-02-09T00:00:00Z,-3.67907103014964,40.3529504515757
1,29,PL. CIBELES,1960-01-01T00:00:00Z,-3.69306721143922,40.4193110281205
16,1721,GREGORIO SANCHEZ HERRAEZ - M-40,2002-07-19T00:00:00Z,-3.63844812025872,40.4764334257332
21,1955,AV. LOGROÑO - GTA. VIRGEN DE LA SOLEDAD - P.P.,2006-02-06T00:00:00Z,-3.58300189844246,40.4664740950988
21,1462,AV. LOGROÑO - RAMBLAS,1996-03-10T00:00:00Z,-3.59740938500324,40.4587530547885
10,1558,BLAS CABRERA - VALLE INCLAN,1999-01-21T00:00:00Z,-3.7734462237548,40.3783733887925
10,1038,RAFAEL FINAT - AV. LAS AGUILAS,1981-11-30T00:00:00Z,-3.76458863204328,40.384203610656
11,1787,AV. DE LA PESETA - CUEVAS DE ALTAMIRA,2004-05-17T00:00:00Z,-3.75993689768012,40.3625529116638
1,32,ALCALA - SEVILLA,1960-01-01T00:00:00Z,-3.69950458785702,40.4178496468692
17,1693,AV. ANDALUCIA - ROCAFORT,2001-11-21T00:00:00Z,-3.69280623689917,40.3415188940193
10,1279,PSO. EXTREMADURA - SAN MANUEL,1991-08-21T00:00:00Z,-3.759888476796,40.4014510070041
10,517,AV. MANZANARES - PSO. ERMITA SANTO,1972-06-28T00:00:00Z,-3.72312699865488,40.4108690531755
4,197,SERRANO - RECOLETOS,1966-10-24T00:00:00Z,-3.688553652453,40.4212100053475
16,441,CTRA. CANILLAS - LOPEZ DE HOYOS,1971-04-13T00:00:00Z,-3.65789602044729,40.4631974083691
10,1442,AV. POBLADOS - BOMBEROS,1995-12-21T00:00:00Z,-3.76444204809656,40.3878769619055
10,1732,AV. LAS AGUILAS - ANSELMO LORENZO - P.P.,2002-10-30T00:00:00Z,-3.76989197831261,40.3832939703287
10,4539,PSO. EXTREMADURA - CTRA. BOADILLA,2019-01-15T00:00:00Z,-3.76350640080386,40.399899306109
5,4590,"CONCHA ESPINA 10,P.P",2020-05-28T00:00:00Z,-3.68832934992501,40.4519299042192
11,923,AV. CARABANCHEL ALTO - MURALLAS DE AVILA,1979-05-25T00:00:00Z,-3.75354330351703,40.3662347943251
8,4555,MARIA MAEZTU - MARIA MONTESSORI,2019-03-15T00:00:00Z,-3.72964872975393,40.4893576715231
8,8,AV. SANTUARIO VALVERDE - MONASTERIO SOBRADO,2011-03-25T00:00:00Z,-3.69468381832849,40.5102558461132
5,1093,SERRANO - GUADIANA - ORIA,1984-03-23T00:00:00Z,-3.68398594164168,40.447647565093
1,353,GTA. EMBAJADORES,1969-05-28T00:00:00Z,-3.70264625997013,40.4051232897581
10,1809,CTRA. AL Bº DE LA FORTUNA - AV. DE LA PESETA,2004-07-29T00:00:00Z,-3.76620263998975,40.3700004021434
11,1322,AV. CARABANCHEL ALTO - CARPIO TORTA,1992-04-23T00:00:00Z,-3.75360760340235,40.3642700835761
11,1724,AV. CARABANCHEL ALTO - ALLARIZ,2002-07-26T00:00:00Z,-3.75343277494845,40.3674634414873
10,1971,AV. AVIACION - NAVALMORAL DE LA MATA,2006-09-20T00:00:00Z,-3.77797096498472,40.3750743838173
4,14,VELAZQUEZ - GOYA,1960-01-01T00:00:00Z,-3.68412722540469,40.4252155177378
20,1555,INSTITUCION LIBRE ENSEÑANZA 196 - P.P.,1998-12-24T00:00:00Z,-3.62447618768533,40.4193132963721
20,1624,EMILIO MUÑOZ 21 - P.P.,2000-05-18T00:00:00Z,-3.6286760068525,40.4316086730351
15,1902,NICOLAS SALMERON - VILLAESCUSA,2005-09-23T00:00:00Z,-3.63380125796342,40.4214676726992
16,1448,AV. MANOTERAS - CNO. FUENTE MORA - METRO,1996-02-15T00:00:00Z,-3.66252622262932,40.4875542186652
1,1265,PL. PUERTA CERRADA - TINTOREROS,1991-05-14T00:00:00Z,-3.70822097688221,40.4137034383265
5,1278,AV. BURGOS - MARQUES DE TORROJA,1991-08-14T00:00:00Z,-3.67617511177821,40.4704143745043
10,1810,AV. DE LA PESETA - CLARINETES - P.P.,2004-07-29T00:00:00Z,-3.76533121686663,40.3685035797233
5,817,PSO. HABANA - HNOS. PINZON,1978-01-01T00:00:00Z,-3.6894155495952,40.4486712162246
8,2025,SANTUARIO VALVERDE 68 - P.P.,2007-09-17T00:00:00Z,-3.69705126945747,40.5074193707656
8,2239,SENDA DEL INFANTE - GLORIA FUERTES,2018-04-25T00:00:00Z,-3.72674848666552,40.4939630089467
8,1924,NTRA. SRA. DE VALVERDE - MONASTERIO ARLANZA,2006-08-02T00:00:00Z,-3.68586817773933,40.5073775610572
11,1487,ANTONIO LEYVA - STA. LUCRECIA,1997-05-30T00:00:00Z,-3.71700671451485,40.3867545458212
6,306,GRAL. PERON - ORENSE,1968-05-27T00:00:00Z,-3.69504131180059,40.4523304182944
19,1015,AV. DAROCA - CASALARREINA,1981-08-19T00:00:00Z,-3.61514613355348,40.4078557208956
20,1642,NIZA - MARIA SEVILLA DIAGO,2000-07-26T00:00:00Z,-3.60776323292701,40.4332113556938
20,1983,NIZA - AUSTRIA,2007-02-14T00:00:00Z,-3.60634425626053,40.4270288704961
2,4602,Pº PONTONES -CALLE NUEVA,2020-09-16T00:00:00Z,-3.71744764281228,40.404349796396
8,2230,"AV. MONASTERIO ESCORIAL, 6 P.P.",2015-11-17T00:00:00Z,-3.71055153820453,40.504674963081
13,920,DR. LOZANO - SIERRA TOLEDANA,1979-03-26T00:00:00Z,-3.66009319215085,40.4029535709424
5,683,CLARA REY - CANILLAS,1976-06-02T00:00:00Z,-3.66871154192866,40.4437796293786
10,895,VIA CARPETANA - MOCHUELO,1978-11-22T00:00:00Z,-3.73757086652824,40.3963086373238
11,1206,GRAL. RICARDOS - PAULINA ODIAGA,1990-06-22T00:00:00Z,-3.7228442343587,40.3939248766361
4,868,GOYA - FERNAN GONZALEZ,1978-01-01T00:00:00Z,-3.67413794580985,40.4247227154083
6,59,PSO. CASTELLANA - RAIMUNDO FERNANDEZ,1960-01-01T00:00:00Z,-3.69127095301365,40.4461188689015
4,1698,CAMILO JOSE CELA - MARQUES AHUMADA,2002-01-16T00:00:00Z,-3.6674031949303,40.4368489444595
9,1403,ANTONIO MACHADO - CENTRO CULTURAL - P.P.,1995-03-15T00:00:00Z,-3.71980308339414,40.4667626528634
7,79,SANTA ENGRACIA - JOSE ABASCAL,1960-01-01T00:00:00Z,-3.70031052327663,40.4385033616213
6,796,ORENSE - HERNANI,1978-01-01T00:00:00Z,-3.69542036003814,40.4478999182962
15,1428,BRAULIO GUTIERREZ - JOSE ARCONES GIL,1995-02-08T00:00:00Z,-3.63470134441184,40.429137923148
15,1230,ARTURO SORIA - EMETERIO CASTAÑOS,1990-09-26T00:00:00Z,-3.66379708231339,40.4618765087523
15,596,ARTURO SORIA - LOPEZ DE HOYOS,1973-09-18T00:00:00Z,-3.66004629724804,40.4592757148698
19,4518,AV. DAROCA 321 - P.P.,2017-10-17T00:00:00Z,-3.61280349051615,40.4061957550306
4,866,NARVAEZ - JORGE JUAN,1978-01-01T00:00:00Z,-3.67584089069445,40.423376588698
7,247,SANTA ENGRACIA - GARCIA PAREDES,1967-09-16T00:00:00Z,-3.69950161120091,40.4367435124728
7,476,SANTA ENGRACIA - PL. PINTOR SOROLLA,1971-11-25T00:00:00Z,-3.69874121907916,40.4349458275981
7,1236,SANTA ENGRACIA - SANTA FELICIANA,1990-10-31T00:00:00Z,-3.69811433700807,40.433482013978
13,1649,AV. PABLO NERUDA - LUIS BUÑUEL,2000-10-10T00:00:00Z,-3.64500210005293,40.3876735967893
13,1763,AV. PABLO NERUDA 106 - P.P.,2003-07-30T00:00:00Z,-3.64998201718232,40.3822675300268
13,2190,AV. PABLO NERUDA - ROMEO Y JULIETA,2014-02-07T00:00:00Z,-3.66186442412607,40.381432341631
18,884,PL. SAN JAIME  P.P.,1978-06-07T00:00:00Z,-3.62539614484233,40.3808632553732
11,1807,AV. DE LA PESETA - AV. CARABANCHEL ALTO,2004-07-29T00:00:00Z,-3.75380685777288,40.3621794678158
7,251,PL. CHAMBERI - SANTA ENGRACIA,1967-10-21T00:00:00Z,-3.69772245899199,40.4323712820523
