Bus_ID,BusStation_Name,Street_Type,Preposition,Street_Name,Number_Type,Portal_Number,Postal_Code,District,X,Y,Bus_Lines
2159,Cº HORMIGUERAS-CTRA.VILLAVERDE VALLECAS,Calle,de,San Jaime,N,4,28031,18,446630,4470050,"130, T31"
2160,AV.PQUE.PALOMERAS BAJAS-AHIJONES,Avda,del,Parque de Palomeras Bajas,N,23,28018,13,444270,4470204,"57, 136, 144"
2161,AV.PABLO NERUDA-VILLALOBOS,Avda,de,Pablo Neruda,N,114,28018,13,444803,4470553,"57, 144"
2162,MARTINEZ DE LA RIVA-PEÑA FALCONERA,Calle,de,Martínez de la Riva,N,127,28018,13,443753,4471020,"57, 144"
2163,J.JOSE MTNEZ.SECO-E.MACARENA,Calle,de,Juan José Martínez Seco,N,4,28021,17,441401,4467219,"85, 123, N13"
2164,CASTIELLO DE JACA - EUNATE,Calle,de,Castiello de Jaca,S/N,S/N,28050,8,442762,4484326,176
2165,TIERRA DE MELIDE - GTA. MONTE DEL GOZO,Paseo,de la,Tierra de Melide,S/N,S/N,28050,8,443577,4484755,"176, N24"
2166,EUGENIA DE MONTIJO-PZA.EMPERATRIZ,Calle,de,Eugenia de Montijo,N,105,28054,11,436350,4469769,"34, 35, 47, 139, N17"
2167,ESTACION DE ARAVACA,Calle,de la,Golondrina,N,104,28023,9,433531,4477982,161
2168,AV.LOS PRUNOS-PETUNIAS,Avda,de los,Prunos,N,11,28042,16,447577,4478515,153
2169,AV.LOS PRUNOS-SANDALO,Avda,de los,Prunos,N,17,28042,16,447722,4478584,153
2170,ARTURO SORIA-BELISANA,Calle,de,Arturo Soria,N,182,28043,15,444364,4478911,"11, 70, N3"
2171,ARROYO BELINCOSO-Cº VINATEROS,Calle,del,Arroyo Belincoso,N,38,28030,14,444752,4473752,71
2172,HACIENDA PAVONES Nº204,Calle,de la,Hacienda de Pavones,N,204,28030,14,445844,4472807,"71, 100"
2173,AV.AVIACION-MEDINA DEL CAMPO,Avda,de la,Aviación,S/N,S/N,28024,10,433336,4470582,139
2174,ANDALUCES-AV.RAFAEL ALBERTI,Calle,de los,Andaluces,N,16,28038,13,445890,4471475,"54, 144"
2175,ANDALUCES-AV.PABLO NERUDA,Calle,de los,Andaluces,N,1,28038,13,445668,4471630,"54, 144"
2176,ALCOCER-VILLAVERDE CRUCE,Calle,de,Alcocer,N,8,28041,17,441148,4467181,"18, 22, 116, 130"
2177,ALMIRANTE FCO.MORENO-DR.F.RUBIO,Calle,del,Almirante Francisco Moreno,S/N,S/N,28040,9,439519,4478622,132
2178,PAYASO FOFO-SIERRA BERMEJA,Calle,del,Payaso Fofó,N,22,28018,13,444061,4471507,103
2179,CONCEJAL FCO.J.JIMÉNEZ MARTÍN-BERLANAS,Calle,del,Concejal Francisco José Jiménez Martín,N,168,28047,10,436252,4472605,55
2180,PEDROÑERAS-SILVANO,Plaza,de,Andrés Jaúregui,N,1,28043,16,446720,4479530,"120, N3"
2181,HERNÁNDEZ MAS-RAFAEL MARCOTE,Calle,de,Hernández Mas,N,18,28053,13,443225,4470500,144
2182,EVANGELIOS-SANTUARIO,Calle,de los,Evangelios,N,1,28026,12,440703,4470733,6
2183,JAIME EL CONQUISTADOR-EMBAJADORES,Calle,de,Jaime el Conquistador,N,3,28045,2,440885,4472368,"6, 78, 148, N14"
2184,AV.LOGROÑO-CANILLEJAS,Avda,de,Logroño,N,6,28042,16,448561,4478173,"101, 105, 151, 165"
2185,AV.MEDITERRANEO-PZA.CONDE CASAL,Plaza,del,Conde de Casal,N,8,28007,3,443168,4473313,"14, 32, 63, N9"
2186,CANILLEJAS,Avda,de,Logroño,N,4,28042,16,448560,4478093,"101, 105, 114, 115, 151, 200, N4"
2187,CANILLEJAS,Avda,de,América,N,91,28042,16,448590,4478077,"114, 115"
2188,PLAZA MONCLOA-PRINCESA,Calle,de la,Princesa,N,96,28008,9,439136,4476442,"82, 83, 132, 133, G, N21"
2189,FCO.SILVELA-DIEGO DE LEON,Calle,de,Francisco Silvela,N,57,28028,4,442939,4476335,"12, C1"
2190,DOÑA BERENGUELA-CARAMUEL,Trva,de,Doña Urraca,N,9,28011,10,438453,4474019,
2191,HIGUERAS-CEBREROS,Calle,de las,Higueras,N,45,28011,10,436862,4473213,31
2192,SEPULVEDA-CEBREROS,Calle,de,Sepúlveda,N,121,28011,10,436729,4473107,
2193,AVDA. DE ASTURIAS-MONTOYA,Avda,de,Asturias,N,40,28029,6,441098,4480365,"42, N23"
2194,SEPULVEDA-HUERTA CASTAÑEDA,Calle,de,Sepúlveda,N,132,28011,10,437132,4473143,
2195,HIGUERAS-CEBREROS,Calle,de las,Higueras,N,49,28011,10,436889,4473154,31
2196,TOLEDO-PZA.CEBADA,Calle,de,Toledo,N,56,28005,1,439959,4473802,60
2197,AV.ASTURIAS-VIA LIMITE,Calle,de,Pinos Baja,N,126,28029,6,440848,4480569,"42, N23"
2198,AV.ASTURIAS-VIA LIMITE,Avda,de,Asturias,N,66,28029,6,440867,4480586,"42, 177, N23"
2199,VIDAUBA Nº 14,Calle,de la,Vidauba,N,14,28044,10,435330,4470584,155
2200,AVDA.GRAL.FANJUL-JOSE DE CADALSO,Avda,del,General Fanjul,N,12,28044,10,434606,4470759,139
2201,AV.RAFAEL FINAT-AV.GRAL.FANJUL,Calle,de la,Vidauba,N,2,28044,10,435222,4470845,17
2202,DALIA Nº 7,Calle,de la,Dalia,N,14,28033,15,443729,4481287,29
2203,"CNO.HORMIGUERAS, 165",Cmno,de las,Hormigueras,N,168,28031,18,446172,4469985,"130, T31"
2204,CTRA. CANILLAS-CARRIL DEL CONDE,Ctra,de,Canillas,N,24,28043,16,444655,4479627,"73, N3"
2205,ANDALUCES-SAN CLAUDIO,Calle,de los,Andaluces,N,36,28038,13,446141,4471372,54
2206,O DONNELL-MAIQUEZ,Calle,de,O'Donnell,N,46,28009,3,442999,4474943,"28, N6"
2207,O DONNELL-NARVAEZ,Calle,de,O'Donnell,N,31,28009,4,442722,4474984,"2, 28, N6"
2208,VALLEHERMOSO-CEA BERMUDEZ,Calle,de,Vallehermoso,N,90,28015,7,440043,4476881,2
2209,GRAL.AMPUDIA Nº 18,Calle,del,General Ampudia,N,18,28003,7,439457,4477456,2
2210,ARTURO SORIA-JEFATURA PROV.TRAFICO,Calle,de,Arturo Soria,N,148,28043,15,444680,4478446,"11, 70, 122"
2211,CAVANILLES-ABTAO,Calle,de,Cavanilles,N,31,28007,3,442856,4473198,10
2212,FCO.VILLAESPESA-EZEQUIEL SOLANA,Calle,de,Francisco Villaespesa,N,55,28017,15,445439,4475825,"28, N6"
2213,NICETO ALCALA ZAMORA Nº95,Avda,de,Niceto Alcalá Zamora,N,95,28050,16,444359,4483685,"172, 173, 172SF"
2214,"AVDA.BURGOS,85",Avda,de,Burgos,N,S/N,28034,8,443017,4482276,174
2215,"AVDA.BURGOS,87-PASO ELEVADO",Avda,de,Burgos,N,87,28050,8,443064,4482563,"173, 174, 176"
2216,FRANCISCO PI MARGALL-ANA AUSTRIA,Avda,de,Francisco Pi y Margall,N,91,28050,16,443757,4483003,"173, N1"
2217,FRANCISCO PI Y MARGALL - MARIA PORTUGAL,Avda,de,Francisco Pi y Margall,N,91,28050,16,443786,4483028,173
2218,PZA.SAN JUAN DE LA CRUZ,Calle,de,José Gutiérrez Abascal,N,2,28046,5,441470,4477118,"7, 14, 27, 40, 147, 150, N22, N24"
2219,PZA.CORR.ALONSO AGUILAR,Plaza,del,Corregidor Alonso de Aguilar,N,5,28030,14,444279,4473382,113
2220,POBLADURA VALLE-PARAMENTO,Calle,de,Pobladura del Valle,S/N,S/N,28037,20,448095,4475637,"48, 153"
2221,AV.CANILLEJAS Nº 68,Avda,de,Canillejas a Vicálvaro,N,66,28022,20,448240,4476025,48
2222,VIRGEN DEL PORTILLO-HNOS.DE PABLO,Calle,de la,Virgen del Portillo,N,39,28027,15,445155,4476897,"48, 146"
2223,PZA.NIÑO JESUS,Plaza,del,Niño Jesús,N,3,28009,3,442821,4473815,20
2224,AVDA.GENERAL FANJUL-GUAREÑA,Avda,del,General Fanjul,N,2,28044,10,435241,4470951,"17, 139, 155"
2225,ANTONIA RGUEZ.SACRISTAN-ANTONIO RGUEZ.,Calle,de,Antonia Rodríguez Sacristán,N,37,28044,11,436854,4469632,"47, 108, 118, 121, 131, N16"
2226,AV.DE LAS SUERTES-AV.GRAN VIA DEL SURESTE,Avda,de,Las Suertes,N,83,28031,18,449980,4468400,"145, N9"
2227,AV.POBLADOS-EXPROPIACION,Avda,de los,Poblados,N,169,28026,12,440202,4469455,"121, N15"
2228,AV.POBLADOS-EXPROPIACION,Avda,de los,Poblados,N,169,28041,12,440205,4469429,121
2229,EXPROPIACION-AV.POBLADOS,Calle,de la,Expropiación,N,10,28041,12,440265,4469340,81
2230,GRAN AVENIDA-PZA.ASOCIACION,Calle,,Gran Avenida,N,33,28041,12,440176,4469233,"78, 81, 116"
2231,CAMPOTEJAR-NIVAR,Calle,de,Campotejar,N,17,28041,12,440397,4469205,"78, 116"
2232,FERNANDO ORTIZ-CAMPOTEJAR,Calle,de,Fernando Ortiz,N,11,28041,12,440364,4468977,"78, 116"
2233,AVDA. DE LAS SUERTES-AV. DE LA GAVIA,Avda,de,Las Suertes,N,26,28031,18,448238,4469541,N9
2234,AV.ORCASUR-PZA.PUEBLO,Avda,de,Orcasur,N,49,28041,12,440557,4469057,"78, 116"
2235,ENRIQUE Gª ALVAREZ-Cº VASARES,Calle,de,Enrique García Álvarez,N,13,28031,18,447885,4470740,"58, N9"
2236,AV.PABLO IGLESIAS-NUMANCIA,Avda,de,Pablo Iglesias,S/N,S/N,28039,6,439699,4478567,"127, N21"
2237,AV.BURGOS-AV.PIO XII,Avda,de,Burgos,N,8,28036,5,442826,4480703,"129, 150"
2238,PRINCESA-ALTAMIRANO,Calle,de la,Princesa,N,77,28008,9,439251,4476175,"1, 44, 133, C2, N21"
2239,Pº CASTELLANA Nº 292-HOSPITAL LA PAZ,Paseo,de la,Castellana,N,292,28046,5,441985,4481311,"173, 174, 175, 176, 178"
2240,BERROCAL-SILVINITA,Calle,del,Berrocal,N,46,28021,17,442663,4466300,"85, 123, N12"
2241,HNOS.MACHADO-S.JUAN DE LA CUESTA,Calle,de los,Hermanos Machado,N,7,28017,15,445054,4476125,113
2242,JOSE MARIA PEREDA-S.JUAN DE LA CUESTA,Calle,de,José María Pereda,N,8,28017,15,445103,4476135,113
2243,AREA INTERMODAL DE PAVONES,Calle,de la,Hacienda de Pavones,N,344,28030,14,446180,4472539,32
2244,AREA INTERMODAL DE PAVONES,Calle,de la,Hacienda de Pavones,N,342,28030,14,446204,4472580,142
2245,AREA INTERMODAL DE PAVONES,Calle,de la,Hacienda de Pavones,N,342,28030,14,446210,4472594,140
2246,AREA INTERMODAL DE PAVONES,Calle,de la,Hacienda de Pavones,N,342,28030,14,446189,4472575,20
2247,AREA INTERMODAL DE PAVONES,Calle,de la,Hacienda de Pavones,N,342,28030,14,446206,4472606,30
2248,CTRA.CASTILLA-CLUB DE CAMPO,Ctra,de,Castilla,N,39,28040,9,437216,4476817,"160, 161, A, N28"
2249,GOLONDRINA-AV.GALAXIA,Calle,de la,Golondrina,N,13,28023,9,433621,4478862,"160, 161, N28"
2250,CTRA.CASTILLA-CLUB DE CAMPO,Ctra,de,Castilla,N,39,28040,9,437169,4476828,"160, 161, A, N28"
2251,LOPEZ ARANDA-GRAL.ARANAZ,Calle,de,López de Aranda,N,20,28027,20,446001,4477291,146
2252,MARIA SEVILLA DIAGO-AV.CANILLEJAS,Calle,de,María Sevilla Diago,N,1,28022,20,448236,4476173,"38, 140"
2253,HNOS.GARCIA NOBLEJAS-AV.ARCENTALES,Calle,de los,Hermanos García Noblejas,S/N,S/N,28037,20,446866,4475262,109
2254,AV.CDAD.BARCELONA-LUIS MITJANS,Avda,de la,Ciudad de Barcelona,N,93,28007,3,443074,4472572,"8, 10, 24, 37, 54, 56, 57, 136, 141, 310"
2255,AVDA. PABLO NERUDA,Avda,de,Pablo Neruda,N,54,28038,13,445392,4471261,57
2256,ISLA DE AROSA-ISLAS CIES,Calle,de la,Isla de Arosa,N,20,28034,8,439347,4481690,"83, 124, 133, N21"
2257,FELIX RODRIGUEZ DE LA FUENTE,Calle,de,Félix Rodríguez de la Fuente,N,91,28017,15,444528,4474886,71
2258,MONASTERIO SILOS-MONASTERIO CAAVEIRA,Avda,de,Monasterio de Silos,N,38,28049,8,441140,4484232,"134, 178, N23"
2259,MONASTERIO SILOS-MONASTERIO SOBRADO,Avda,de,Monasterio de Silos,N,80,28049,8,441442,4484682,"134, 178, N23"
2260,MONASTERIO ESCORIAL-MONAST.SOBRADO,Avda,de,Monasterio de El Escorial,N,82,28049,8,441330,4484729,"134, 178, N23"
2261,MONASTERIO ESCORIAL-MONAST.LIEBANA,Avda,de,Monasterio de El Escorial,N,77,28049,8,441175,4484490,"134, 178, N23"
2262,AV.ANDALUCIA-GTA.MALAGA,Acces,de,Nudo Sur,S/N,S/N,28041,12,441145,4469845,"18, 22, 59, 76, 79, 85, 86"
2263,CORDEL DE PAVONES-LOS JUGLARES,Calle,de,Cordel de Pavones,N,8,28032,19,447656,4472739,71
2264,CORDEL DE PAVONES-LOS PINILLAS,Calle,de,Cordel de Pavones,N,34,28032,19,447572,4472470,71
2265,CORDEL DE PAVONES-JOSE PRAT,Calle,de,Cordel de Pavones,N,48,28032,19,447503,4472261,71
2266,AVDA DE DAROCA-MIGUEL DE UNAMUNO,Avda,de,Daroca,N,72,28017,15,444918,4475744,"106, N7"
2267,AVDA DE DAROCA-MIGUEL DE UNAMUNO,Avda,de,Daroca,N,65,28017,15,444936,4475763,"106, N7"
2268,PEDRO BOSCH-MENDEZ ALVARO,Calle,de,Pedro Bosch,N,186,28045,2,442414,4472140,156
2269,AV.BURGOS-AV.MANOTERAS,Avda,de,Burgos,N,118,28050,16,443137,4482495,"173, 176"
2270,CASTIELLO DE JACA-PTE.DE LA REINA,Calle,de,Castiello de Jaca,N,6,28050,8,442841,4484008,176
2271,AV.STO.DOMINGO CALZADA-CASTIELLO DE JACA,Avda,de,Santo Domingo de la Calzada,S/N,S/N,28050,8,442748,4484583,176
2272,SIERRA DE ATAPUERCA-SAN MILLAN COGOLLA,Calle,de la,Sierra de Atapuerca,N,38,28050,8,443410,4484079,N24
2273,SIERRA ATAPUERCA-STO. DOMINGO CALZADA,Calle,de la,Sierra de Atapuerca,N,42,28050,8,443602,4484285,N24
2274,TIERRA DE MELIDE-SIERRA ATAPUERCA,Paseo,de la,Tierra de Melide,N,32,28050,8,443795,4484562,"176, N24"
2275,ALCALA-METRO DE SUANZES,Calle,de,Alcalá,N,502,28037,20,446843,4477047,"77, 104, N5"
2276,AVDA. POBLADOS,Avda,de los,Poblados,N,92,28054,11,437190,4469660,"121, 131"
2277,AV.POBLADOS-BELZUNEGUI,Avda,de los,Poblados,N,95,28025,11,437438,4469728,"121, 131, 155"
2278,PIO FELIPE-AV.ALBUFERA,Calle,de,Pío Felipe,N,32,28038,13,444627,4471727,"54, 143"
2279,AV.PADRE PIQUER Nº 27,Avda,del,Padre Piquer,N,27,28024,10,435015,4471679,"36, 131"
2280,MANUEL AGUILAR MUÑOZ-Pº ALAMEDA DE OSUNA,Calle,de,Manuel Aguilar Muñoz,N,27,28042,21,450199,4478976,"112, 115, 151, 166, N4"
2281,MANUEL AGUILAR MUÑOZ-Pº ALAMEDA OSUNA,Calle,de,Manuel Aguilar Muñoz,N,27,28042,21,450193,4478956,"112, 115, 151, 166, N4"
2282,ALCALA-AV.CANILLEJAS A VICALVARO,Calle,de,Alcalá,N,552,28022,20,447847,4477419,"77, 105, 140, 153, N5, SE721"
2283,AV.CANILLEJAS A VICALVARO-DIANA,Avda,de,Canillejas a Vicálvaro,N,3,28022,20,447829,4477288,"140, 153"
2284,OBENQUE-VELERO,Calle,de,Obenque,N,5,28042,21,449744,4478238,114
2285,OBENQUE-VELERO,Calle,de,Obenque,N,4,28042,21,449759,4478231,114
2286,FELIX RODRIGUEZ DE LA FUENTE,Calle,de,Félix Rodríguez de la Fuente,N,91,28017,15,444487,4474868,71
2287,GRAN VIA HORTALEZA Nº 3,G.v.,de,Hortaleza,S/N,S/N,28043,16,444341,4479890,87
2288,Pº MARIA DROC-SAN DALMACIO,Paseo,de,María Droc,N,1,28021,17,441217,4466379,79
2289,MENDEZ ALVARO-ORIANA,Calle,de,Méndez Álvaro,N,60,28045,2,442269,4472203,8
2290,MENDEZ ALVARO-EST.SUR DE AUTOBUSES,Calle,de,Méndez Álvaro,N,70,28045,2,442432,4472003,"102, 148, 152, N11"
2291,MENDEZ ALVARO-PEDRO BOSCH,Calle,de,Méndez Álvaro,N,64,28045,2,442318,4472141,"102, 152, N11, N13"
2292,J.ORTEGA Y GASSET-CONDE PEÑALVER,Calle,de,José Ortega y Gasset,N,58,28006,4,442772,4475891,"1, 74"
2293,J.ORTEGA Y GASSET-CONDE PEÑALVER,Calle,de,José Ortega y Gasset,N,55,28006,4,442774,4475917,"1, 74"
2294,CONDE DE PEÑALVER-J.ORTEGA Y GASSET,Calle,del,Conde de Peñalver,N,51,28006,4,442820,4475952,"26, 61, N3"
2295,J.ORTEGA Y GASSET-FCO.SILVELA,Calle,de,José Ortega y Gasset,N,100,28006,4,443203,4475860,"1, 74"
2296,CONDE DE PEÑALVER-JUAN BRAVO,Calle,del,Conde de Peñalver,N,78,28006,4,442863,4476214,61
2297,CARTAGENA-MARQUES AHUMADA,Calle,de,Cartagena,N,71,28028,4,443190,4476702,1
2298,CARTAGENA-MQUES.AHUMADA,Calle,de,Cartagena,N,66,28028,4,443202,4476709,1
2299,GOYA-CONDE DE PEÑALVER,Calle,de,Goya,N,89,28001,4,442732,4475351,"21, 53"
2300,O´DONNELL-AV.MENENDEZ PELAYO,Calle,de,O'Donnell,N,4,28009,3,442469,4474978,"2, 28, N6"
2301,GOYA-PRINCIPE VERGARA,Calle,de,Goya,N,34,28001,4,442320,4475357,"21, 53"
2302,LOPEZ DE HOYOS-CARTAGENA,Calle,de,López de Hoyos,N,92,28002,5,442810,4477340,"9, 73, N2"
2303,CONDE DE PEÑALVER-HERMOSILLA,Calle,del,Conde de Peñalver,N,7,28006,4,442784,4475403,"26, 61"
2304,ALCALA-GOYA,Calle,de,Alcalá,N,102,28009,4,442888,4475375,"21, 146"
2305,ALCALA-GOYA,Calle,de,Alcalá,N,153,28009,4,442853,4475383,"21, 43, 53, 146"
2306,CARTAGENA-LOPEZ DE HOYOS,Calle,de,Cartagena,N,140,28002,5,442812,4477298,1
2307,CARTAGENA-LOPEZ DE HOYOS,Calle,de,Cartagena,N,131,28002,5,442796,4477299,1
2308,AV.MEDITERRANEO-PIO FELIPE,Calle,del,Arroyo Fontarrón,N,16,28030,14,445307,4472337,"145, E"
2309,MQUES.DE HOYOS,Calle,del,Marqués de Hoyos,N,18,28027,15,445899,4477354,146
2310,ALCALA-AVENIDA FELIPE II,Calle,de,Alcalá,N,149,28001,4,442712,4475298,"146, N3, N5, N7"
2311,ARTURO SORIA-ELADIO LOPEZ VILCHES,Calle,de,Arturo Soria,N,284,28033,15,443512,4480709,"7, 29, 107"
2312,ENRIQUE Gª ALVAREZ-Cº VASARES,Calle,de,Enrique García Álvarez,N,13,28031,18,447863,4470734,58
2313,AVENIDA PLANETARIO-PUERTO BEJAR,Avda,del,Planetario,N,20,28045,2,441785,4471376,"148, 156"
2314,PASEO CHOPERA-PZA.LEGAZPI,Paseo,de la,Chopera,N,69,28045,2,441036,4471707,"6, 18, 78, 148, N12, N14"
2315,PICO OCEJON-ALMANZORA,Cmno,del,Barrial,N,30,28023,9,433103,4479384,"160, N28"
2316,PICO OCEJON-AV.OSA MAYOR,Calle,del,Pico Ocejón,N,7,28023,9,433274,4479220,160
2317,AVENIDA DE SENECA-PASEO RUPERTO CHAPI,Avda,de,Séneca,N,16,28008,9,437958,4476441,"160, 161, A, N28"
2318,ARROYOFRESNO-AV.C.HERRERA ORIA,Calle,de,Arroyofresno,S/N,S/N,28035,8,437285,4481190,"82, N20"
2319,A.RGUEZ.CASTELAO-GABRIELA MISTRAL,Calle,de,Alfonso Rodríguez Castelao,N,2,28035,8,437720,4481748,82
2320,ILLESCAS-TEMBLEQUE,Calle,de,Illescas,N,54,28024,10,435530,4471841,121
2321,GRAL.MTNEZ.CAMPOS-FDEZ.DE LA HOZ,Paseo,del,General Martínez Campos,N,20,28010,7,441129,4476476,"5, 16, 61"
2322,ILLESCAS-TEMBLEQUE,Calle,de,Illescas,N,54,28024,10,435518,4471865,121
2323,ROSAS DE ARAVACA-ESTACION DE ARAVACA,Calle,de la,Vía Láctea,N,1,28023,9,433655,4478107,160
2324,AV.C.HERRERA ORIA-GASCONES,Avda,del,Cardenal Herrera Oria,N,397,28035,8,437542,4481179,"83, 133"
2325,ROMERO ROBLEDO-FERRAZ,Calle,de,Romero Robledo,N,24,28008,9,438810,4476069,"21, 62"
2326,RONDA DE ATOCHA-Pº STA.Mª CABEZA,Ronda,de,Atocha,N,1,28012,2,441210,4473395,"34, C2, N12, N15, N17"
2327,MARAVEDI-AV.DEL  EURO,Calle,del,Maravedí,S/N,S/N,28054,11,436547,4468668,155
2328,AV.DEL EURO-DURO,Avda,del,Euro,S/N,S/N,28054,11,436859,4468783,155
2329,AV.DEL EURO-PESO HISPANO,Avda,del,Euro,S/N,S/N,28054,11,437012,4468939,155
2330,AV.DEL EURO-DURO,Avda,del,Euro,N,19,28054,11,436875,4468763,155
2331,AV.DEL EURO-PESO HISPANO,Avda,del,Euro,S/N,S/N,28054,11,437041,4468929,155
2332,AV.DEL EURO-AGUACATE,Avda,del,Euro,S/N,S/N,28044,11,437137,4469126,155
2333,AV.DEL EURO-AGUACATE,Avda,del,Euro,N,20,28054,11,437142,4469103,155
2334,AV.DEL EURO-OBOLO,Avda,del,Euro,S/N,S/N,28054,11,437296,4469256,155
2335,AV Cº SANTIAGO - VALCARLOS,Avda,del,Camino de Santiago,S/N,S/N,28050,8,443033,4483344,176
2336,AV.ALBUFERA-AV.RAFAEL ALBERTI,Avda,de la,Albufera,N,272,28018,13,445789,4471135,"54, 58, 103, 142, 143, N25"
2337,PZA.JUAN DE MALASAÑA,Calle,,Real de Arganda,N,1,28031,18,447366,4470287,"143, N25, N9"
2338,SANTILLANA DEL MAR-ALTO DEL ARENAL,Calle,de,Santillana del Mar,N,11,28038,13,445293,4471488,"58, 103, 143, N25"
2339,Pº STA.Mª CABEZA-BALEARES,Paseo,de,Santa María de la Cabeza,S/N,S/N,28019,11,439616,4471481,"55, 60, E1, N17"
2340,TORRELAGUNA-EMILIO VARGAS,Calle,de,Torrelaguna,S/N,S/N,28043,15,444426,4477833,53
2341,FCO.SILVELA-DIEGO DE LEON,Calle,de,Francisco Silvela,N,63,28006,4,442852,4476457,"72, 73"
2342,Pº PRADO-BANCO DE ESPAÑA,Paseo,del,Prado,N,2,28014,1,441222,4474599,"14, 27, 37, 45"
2343,Pº REINA CRISTINA-JULIAN GAYARRE,Paseo,de la,Reina Cristina,N,2,28014,3,441996,4473296,"10, 14, 26, 32, C2, N9"
2344,CASTIELLO DE JACA-BURGUETE,Calle,de,Castiello de Jaca,N,21,28050,8,442751,4484220,"176, N24"
2345,AV.STO.DOMINGO CALZADA-RABANAL CAMINO,Avda,de,Santo Domingo de la Calzada,S/N,S/N,28050,8,443041,4484686,176
2346,AV.STO.DOMINGO CALZADA-AV.Cº SANTIAGO,Avda,de,Santo Domingo de la Calzada,S/N,S/N,28050,8,443273,4484646,176
2347,TIERRA DE MELIDE-SIERRA ATAPUERCA,Paseo,de la,Tierra de Melide,N,21,28050,8,443739,4484507,176
2348,AV.VILLA DE VALLECAS-CONGOSTO,Avda,de,Villa Vallecas,N,15,28031,18,447640,4469189,142
2349,MERCAMADRID-NAVES AUXILIARES,Calle,de la,Eje 1-10,S/N,S/N,28053,18,444353,4468521,"130, T32"
2350,FUENTIDUEÑA-CENTRO DE SALUD,Calle,de,Eulogio Pedrero,N,40,28031,18,447300,4469491,"142, N9"
2351,AV.ALBUFERA-AV.RAFAEL ALBERTI,Avda,de la,Albufera,N,285,28038,13,445794,4471159,"54, 58, 103, 142, 143, N25"
2352,AV.ALBUFERA-AV.PABLO NERUDA,Avda,de la,Albufera,S/N,S/N,28038,13,445515,4471323,"58, 103, 142, 143, N25"
2353,Cº CAMPAMENTO-VILLAMANIN (BATAN),Paseo,de la,Venta,S/N,S/N,28011,10,436212,4473442,55
2354,SAN EUSTAQUIO-LAGUNA DEL MARQUESADO,Calle,de,San Eustaquio,N,25,28021,17,440551,4465304,T41
2355,RESINA-SAN EUSTAQUIO,Calle,de la,Resina,N,22,28021,17,440491,4465507,T41
2356,LAGUNA DEL MARQUESADO-SAN ERASMO,Calle,de la,Laguna del Marquesado,N,22,28021,17,440042,4465251,T41
2357,PLAZA DE CIBELES,Plaza,de,Cibeles,N,3,28014,1,441293,4474700,"1, 2, 9, 15, 20, 51, 52, 74, 146, N5, N6, N7"
2358,LA BAÑEZA-Cº DE GANAPANES,Calle,de,La Bañeza,N,40,28035,8,439384,4481000,"42, 132, 137"
2359,CASTILLO UCLES-HNOS.GARCIA NOBLEJAS,Calle,del,Castillo de Uclés,N,2,28037,20,446776,4475483,109
2360,LA BAÑEZA-CANDIDO MATEOS,Calle,de,La Bañeza,N,48,28035,8,439229,4480983,"42, 132, 137"
2361,MONFORTE DE LEMOS Nº 169,Avda,de,Monforte de Lemos,N,172,28029,8,439468,4481177,"132, 137"
2362,LA BAÑEZA-PONFERRADA,Calle,de,La Bañeza,N,15,28029,8,439652,4481072,42
2363,LA BAÑEZA-CANDIDO MATEOS,Calle,de,La Bañeza,N,43,28035,8,439223,4480956,"42, 132, 137"
2364,FERMIN CABALLERO-ISLAS CIES,Calle,de,Fermín Caballero,N,87,28035,8,439125,4481395,"67, 127, N21"
2365,SAN BERNARDO-MQUES.DE LEGANES,Calle,de,San Bernardo,N,16,28015,1,440076,4475054,147
2366,ELOY GONZALO-JUAN DE AUSTRIA,Calle,de,Eloy Gonzalo,N,35,28010,7,440776,4476463,"16, 61"
2367,Pº ACACIAS-GTA.PIRAMIDES,Paseo,de las,Acacias,N,60,28005,2,439579,4472751,"34, 36, 62, 116, 118, 119, N12, N15"
2368,ANTONIO LEYVA-PZA.FDEZ LADREDA,Calle,de,Antonio de Leyva,N,88,28019,11,439236,4471054,116
2369,VIA LUSITANA - PZA.ELIPTICA,Calle,,Vía Lusitana,N,2,28025,11,439113,4470890,"47, 116, 247, E1"
2370,GRAN VIA-SAN BERNARDO,Calle,,Gran Vía,N,56,28013,1,440109,4474965,"1, 2, 44, 46, 74, 75, 133, 147, 148, N16, N18, N19, N20, N21"
2371,JACOMETREZO-PZA. DE SANTO DOMINGO,Calle,de,Jacometrezo,N,4,28013,1,440111,4474857,146
2372,JACOMETREZO-PZA. DE SANTO DOMINGO,Calle,de,Jacometrezo,N,11,28013,1,440126,4474836,147
2373,JACOMETREZO-PZA. DE SANTO DOMINGO,Calle,de,Jacometrezo,N,13,28013,1,440107,4474837,75
2374,GRAN VIA HORTALEZA,Avda,de la,Gran Vía de Hortaleza,N,49,28043,16,445175,4480133,87
2375,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,Calle,del,Concejal Francisco José Jiménez Martín,N,128,28047,10,436732,4472688,55
2376,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,Calle,del,Concejal Francisco José Jiménez Martín,N,126,28047,10,436780,4472676,55
2377,PLAYA DE RIAZOR-AV.LOGROÑO,Cmno,,Viejo de Hortaleza,N,10,28042,21,450722,4480929,"151, 166"
