FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
17/05/2021;ES48;2=;861;1144;1027;902;1953;1698;968;733;580;361;202;123
17/05/2021;ES49;1-;69;39;22;39;48;243;1067;1217;865;763;745;675
17/05/2021;ES49;1=;711;735;730;699;704;672;714;555;451;305;197;191
17/05/2021;ES49;2-;74;57;47;35;33;26;60;201;423;519;449;444
17/05/2021;ES49;2=;436;517;591;658;486;556;613;607;419;346;196;112
17/05/2021;ES50;1-;99;52;34;15;31;76;52;146;255;301;314;319
17/05/2021;ES50;1=;363;309;339;296;307;318;332;326;320;267;176;125
17/05/2021;ES50;2-;77;48;18;33;36;95;87;237;574;608;443;452
17/05/2021;ES50;2=;470;427;442;398;393;387;476;344;310;258;172;100
17/05/2021;ES51;1-;58;45;36;33;34;40;101;248;422;653;475;498
17/05/2021;ES51;1=;540;518;534;443;418;528;557;521;413;314;186;114
17/05/2021;ES51;2-;72;31;17;30;61;158;501;785;452;494;374;661
17/05/2021;ES51;2=;690;689;382;595;718;764;693;625;353;232;189;86
17/05/2021;ES52;1-;44;26;19;27;28;82;413;807;797;569;609;560
17/05/2021;ES52;1=;552;631;708;686;644;780;718;683;580;287;156;136
17/05/2021;ES52;2-;77;25;26;33;23;93;439;463;590;273;286;294
17/05/2021;ES52;2=;330;352;297;328;296;418;455;378;600;229;134;100
17/05/2021;ES53;1-;107;99;70;48;21;32;69;152;223;206;239;258
17/05/2021;ES53;1=;270;293;292;225;260;247;322;310;294;228;162;151
17/05/2021;ES53;2-;168;127;101;79;71;78;223;429;479;469;422;406
17/05/2021;ES53;2=;428;463;325;393;474;395;444;465;407;331;233;246
17/05/2021;ES54;1-;75;39;21;17;14;36;110;231;280;321;231;269
17/05/2021;ES54;1=;266;237;220;265;265;248;265;262;222;163;134;88
17/05/2021;ES54;2-;123;69;28;26;29;28;68;177;339;399;314;270
17/05/2021;ES54;2=;320;348;269;360;324;335;372;407;323;273;282;143
17/05/2021;ES55;1-;58;28;22;8;17;22;96;180;309;311;264;263
17/05/2021;ES55;1=;314;275;210;282;242;275;317;308;255;183;134;83
17/05/2021;ES55;2-;50;12;18;5;12;30;115;119;183;300;194;234
17/05/2021;ES55;2=;227;271;192;216;249;193;272;254;211;175;112;69
17/05/2021;ES56;1-;28;20;13;21;37;129;337;554;461;350;346;352
17/05/2021;ES56;1=;379;544;557;456;489;605;460;359;252;174;107;67
17/05/2021;ES56;2-;46;19;12;13;41;273;707;1097;673;434;247;384
17/05/2021;ES56;2=;299;542;420;280;454;459;297;255;201;132;81;87
17/05/2021;ES57;1-;57;9;11;19;49;171;469;851;765;435;520;548
17/05/2021;ES57;1=;550;773;656;751;823;721;632;583;399;390;215;137
17/05/2021;ES57;2-;31;27;18;15;42;132;486;975;762;549;521;584
17/05/2021;ES57;2=;615;770;766;747;681;741;650;529;369;217;153;86
17/05/2021;ES58;1-;18;24;15;11;29;128;317;500;396;316;314;327
17/05/2021;ES58;1=;328;393;333;410;383;466;421;477;229;223;92;73
17/05/2021;ES58;2-;17;5;10;15;32;67;159;301;344;205;235;229
17/05/2021;ES58;2=;270;307;231;264;363;320;313;268;185;150;84;46
17/05/2021;ES59;1-;29;20;20;9;36;103;167;212;168;224;223;253
17/05/2021;ES59;1=;241;242;240;280;244;331;307;250;165;153;86;39
17/05/2021;ES59;2-;18;16;15;18;48;116;184;205;208;183;182;188
17/05/2021;ES59;2=;183;180;174;177;215;226;184;151;113;85;47;37
17/05/2021;ES60;1-;23;16;19;30;52;165;625;926;729;555;565;537
17/05/2021;ES60;1=;502;495;442;514;598;538;495;528;357;201;114;79
17/05/2021;ES60;2-;33;20;20;18;38;91;294;738;646;488;547;604
17/05/2021;ES60;2=;650;764;635;619;666;902;670;602;433;389;200;141
18/05/2021;ES01;1-;304;155;99;89;151;630;1818;2648;2327;1861;1883;1839
18/05/2021;ES01;1=;1945;2416;1709;1589;1678;1716;1798;1605;1587;1056;991;815
18/05/2021;ES01;2-;204;126;92;77;125;303;780;1394;1569;1318;1430;1503
18/05/2021;ES01;2=;1574;1603;1504;1446;1529;1713;1582;1277;837;547;434;324
18/05/2021;ES02;1-;264;150;98;96;126;331;997;1384;1512;1418;1392;1436
18/05/2021;ES02;1=;1366;1294;1244;1216;1324;1319;1320;1241;691;570;524;409
18/05/2021;ES02;2-;236;143;106;107;201;629;1424;1477;1413;1336;1274;1243
18/05/2021;ES02;2=;1193;1203;1177;1211;1192;1110;1109;1080;938;702;621;466
18/05/2021;ES03;1-;190;87;81;88;150;829;2905;2869;2498;2375;1838;1689
18/05/2021;ES03;1=;1494;1487;1747;1648;1521;1745;1610;1470;1242;1071;680;353
18/05/2021;ES03;2-;182;97;52;50;64;182;611;1249;1227;1057;1151;1244
18/05/2021;ES03;2=;1448;1515;1626;1453;1874;2076;2132;1459;1164;830;541;333
18/05/2021;ES04;1-;85;69;49;28;52;270;1106;1403;1117;1128;877;778
18/05/2021;ES04;1=;862;894;876;941;917;940;974;949;878;476;441;285
18/05/2021;ES04;2-;92;42;52;24;34;160;511;956;625;602;569;606
18/05/2021;ES04;2=;676;1170;922;858;647;1128;1123;787;657;539;277;191
18/05/2021;ES05;1-;834;353;308;238;339;732;1430;2109;1884;1961;2021;2376
18/05/2021;ES05;1=;2618;2876;3453;3365;2905;3099;3370;3370;2920;2220;1732;1244
18/05/2021;ES05;2-;155;91;90;80;351;1337;2323;2421;2614;2581;2251;1932
18/05/2021;ES05;2=;1919;1867;2079;1982;2091;2026;2032;1926;1691;854;574;308
18/05/2021;ES06;1-;51;28;28;26;58;250;1004;1043;953;870;878;869
18/05/2021;ES06;1=;880;868;859;876;921;1002;970;809;556;339;240;137
18/05/2021;ES06;2-;73;38;27;25;47;200;492;957;861;696;735;750
18/05/2021;ES06;2=;765;899;844;821;854;906;841;665;410;362;246;165
18/05/2021;ES07;1-;678;331;170;124;99;177;749;2175;2957;2422;2139;2159
18/05/2021;ES07;1=;2270;2266;4179;3946;3262;3719;4125;3878;3453;2662;1325;1188
18/05/2021;ES07;2-;439;200;107;94;179;582;3814;5202;4518;4038;3275;2023
18/05/2021;ES07;2=;2221;2543;3474;3098;3083;2051;2444;2477;2328;1689;1109;823
18/05/2021;ES08;1-;442;329;122;194;243;472;1058;1231;1179;879;942;939
18/05/2021;ES08;1=;885;919;863;1299;866;911;934;890;852;784;629;617
18/05/2021;ES08;2-;412;221;147;102;109;764;1474;1389;1267;1208;1227;783
18/05/2021;ES08;2=;792;819;871;815;815;767;771;1174;807;758;727;556
18/05/2021;ES09;1-;359;319;255;276;309;505;873;1062;1143;1242;850;868
18/05/2021;ES09;1=;892;939;866;1148;1180;805;814;762;826;662;582;527
18/05/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES10;2-;142;67;88;51;69;159;412;695;721;627;550;552
18/05/2021;ES10;2=;580;614;634;664;610;673;683;635;592;559;388;213
18/05/2021;ES11;1-;932;532;247;120;85;85;640;4179;6660;6383;6100;4436
18/05/2021;ES11;1=;3673;3542;4046;5493;4756;3502;3842;4024;3708;3172;2395;1439
18/05/2021;ES11;2-;1016;695;210;131;92;121;286;1406;3713;4829;4115;3370
18/05/2021;ES11;2=;3548;3736;4279;5493;3574;4799;5448;3652;5134;4785;3330;2255
18/05/2021;ES12;1-;376;229;171;205;229;971;1753;1302;1755;1989;1710;1611
18/05/2021;ES12;1=;1607;1082;1250;1888;1717;1517;1014;1665;1743;1288;929;564
18/05/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES13;1-;252;146;109;106;116;382;1136;1515;1589;1544;1466;1448
18/05/2021;ES13;1=;1484;1619;1465;1468;1515;1506;1448;1334;1073;689;607;544
18/05/2021;ES13;2-;337;222;153;135;167;374;1123;1699;1795;1646;1791;1745
18/05/2021;ES13;2=;1853;2021;1706;1616;1718;1780;1755;1491;1206;848;707;459
18/05/2021;ES14;1-;51;13;18;11;47;61;233;541;514;414;410;410
18/05/2021;ES14;1=;427;449;336;373;431;422;316;337;259;244;149;90
18/05/2021;ES14;2-;27;7;11;12;17;31;107;248;267;342;381;367
18/05/2021;ES14;2=;385;378;277;336;360;358;328;248;190;112;92;76
18/05/2021;ES15;1-;76;45;34;31;49;222;738;1074;924;777;768;722
18/05/2021;ES15;1=;721;901;855;761;774;742;743;600;466;385;189;177
18/05/2021;ES15;2-;49;21;12;14;29;132;494;985;1234;917;713;744
18/05/2021;ES15;2=;722;870;745;645;727;680;674;584;608;238;190;72
18/05/2021;ES16;1-;254;152;91;83;104;266;948;1440;1326;1415;1521;1593
18/05/2021;ES16;1=;1569;1664;1600;1522;1617;1782;1506;1476;1024;753;623;430
18/05/2021;ES16;2-;175;106;80;86;106;402;1238;1676;1587;1656;1574;1473
18/05/2021;ES16;2=;1431;1385;1335;1335;1428;1450;1250;1145;886;550;444;251
18/05/2021;ES17;1-;267;154;118;138;218;1115;2854;3193;2923;2677;2796;2645
18/05/2021;ES17;1=;2791;2681;2567;2619;2741;2812;2570;2472;1976;1268;801;426
18/05/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES18;1-;32;21;20;21;41;207;1525;1226;1099;893;822;739
18/05/2021;ES18;1=;715;719;652;725;701;702;629;481;366;246;185;114
18/05/2021;ES18;2-;107;50;33;29;24;69;247;607;657;755;768;896
18/05/2021;ES18;2=;935;1126;898;749;913;1034;1118;949;626;402;266;246
18/05/2021;ES19;1-;181;112;88;79;104;195;526;889;981;890;912;937
18/05/2021;ES19;1=;913;922;767;786;905;951;893;1128;561;554;320;337
18/05/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES20;1-;2895;2277;1092;607;374;537;1094;3903;8372;9851;9073;7733
18/05/2021;ES20;1=;8288;9029;9999;9999;9999;9999;9999;9999;9999;9512;7236;5522
18/05/2021;ES20;2-;2388;1890;882;327;318;631;2271;9711;9999;8661;9803;9495
18/05/2021;ES20;2=;9200;9244;9999;9999;9999;9632;9678;9928;8605;8037;6884;4339
18/05/2021;ES21;1-;89;48;20;22;39;138;1280;1353;1064;818;974;1100
18/05/2021;ES21;1=;1116;1158;933;1045;1053;1166;1236;991;666;388;257;195
18/05/2021;ES21;2-;87;52;35;25;58;274;873;1906;1958;1495;1497;1492
18/05/2021;ES21;2=;1489;1545;1377;1613;2018;1622;2183;1565;731;542;252;140
18/05/2021;ES22;1-;180;113;68;71;151;575;1546;1808;1778;1483;1148;1104
18/05/2021;ES22;1=;1048;1107;1079;972;961;1008;985;976;963;749;544;356
18/05/2021;ES22;2-;357;155;97;88;134;342;919;1291;911;1009;954;1028
18/05/2021;ES22;2=;1064;1168;1340;1345;1141;1198;1293;1312;1232;1013;684;546
18/05/2021;ES23;1-;471;219;170;205;418;1650;3912;3057;3750;3585;3267;2667
18/05/2021;ES23;1=;2389;2282;2416;2077;2152;2290;2165;2016;1793;1424;1037;706
18/05/2021;ES23;2-;921;406;246;194;385;790;1405;1830;1517;1682;1846;2178
18/05/2021;ES23;2=;2426;2799;3223;2846;2642;2779;3091;3127;2665;2160;1658;1356
18/05/2021;ES24;1-;107;61;52;22;59;153;426;749;772;813;853;987
18/05/2021;ES24;1=;1036;1108;946;906;1089;1118;1062;977;700;346;400;163
18/05/2021;ES24;2-;103;74;39;47;76;341;1364;1512;1170;902;857;870
18/05/2021;ES24;2=;783;774;707;826;813;801;767;709;512;390;173;230
18/05/2021;ES25;1-;90;79;61;27;22;127;192;255;277;195;284;200
18/05/2021;ES25;1=;194;214;193;195;189;193;210;186;183;146;145;133
18/05/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES26;1-;165;82;85;57;57;122;231;292;325;311;342;389
18/05/2021;ES26;1=;383;360;336;340;298;314;324;294;295;249;212;206
18/05/2021;ES26;2-;157;71;51;36;69;124;224;278;293;320;402;377
18/05/2021;ES26;2=;416;440;407;389;352;403;420;396;373;317;286;213
18/05/2021;ES27;1-;297;237;179;134;158;459;1222;1649;1685;1861;1749;1834
18/05/2021;ES27;1=;1788;1855;1838;1641;1601;1680;1792;1744;1604;888;1000;912
18/05/2021;ES27;2-;496;320;258;284;379;780;1793;2031;1904;1020;2096;2026
18/05/2021;ES27;2=;2080;2145;1916;1896;1920;2091;1094;961;1503;1198;1140;936
18/05/2021;ES28;1-;84;44;30;31;67;239;567;839;845;657;660;708
18/05/2021;ES28;1=;948;1148;834;701;834;1335;1198;664;471;310;217;211
18/05/2021;ES28;2-;98;48;33;57;94;393;1018;1511;1376;887;1120;777
18/05/2021;ES28;2=;858;966;815;888;815;1273;1234;1047;464;480;315;199
18/05/2021;ES29;1-;462;229;153;136;411;1321;2563;2713;2472;2201;1961;1885
18/05/2021;ES29;1=;1846;2009;2098;2008;1864;2087;2034;1975;1901;1359;1098;901
18/05/2021;ES29;2-;467;215;119;89;297;909;2241;2627;1983;2294;2061;2021
18/05/2021;ES29;2=;1929;1966;2164;2077;1936;2140;2140;2025;2011;1519;1195;899
18/05/2021;ES30;1-;83;64;37;45;59;121;338;585;470;525;478;429
18/05/2021;ES30;1=;465;471;485;436;411;468;474;444;437;308;247;182
18/05/2021;ES30;2-;178;87;53;59;118;338;1178;1507;1128;1065;848;794
18/05/2021;ES30;2=;736;757;761;766;778;810;772;861;752;584;473;314
18/05/2021;ES31;1-;87;54;35;30;31;26;55;144;308;309;279;314
18/05/2021;ES31;1=;303;371;512;395;287;351;395;513;356;282;184;150
18/05/2021;ES31;2-;63;43;27;26;30;30;89;200;561;628;375;332
18/05/2021;ES31;2=;235;288;313;304;314;320;316;291;254;169;107;100
18/05/2021;ES32;1-;125;65;48;42;97;316;943;1162;744;712;654;609
18/05/2021;ES32;1=;666;578;603;592;570;646;601;627;528;408;327;206
18/05/2021;ES32;2-;138;65;49;28;59;127;264;432;329;379;394;636
18/05/2021;ES32;2=;669;460;496;406;612;443;416;404;405;326;273;182
18/05/2021;ES33;1-;168;57;55;55;67;126;495;1671;2219;2171;1680;1459
18/05/2021;ES33;1=;1353;1491;1772;1521;1381;1456;1603;1490;1318;1123;669;433
18/05/2021;ES33;2-;122;53;44;24;43;34;180;555;1037;1079;756;704
18/05/2021;ES33;2=;731;850;1396;1289;1012;1037;1144;1156;927;657;429;233
18/05/2021;ES34;1-;193;150;50;168;130;165;351;537;411;596;494;524
18/05/2021;ES34;1=;454;406;396;432;454;417;419;405;337;288;258;243
18/05/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES36;1-;217;112;68;37;101;336;2022;2027;1948;1531;1674;1695
18/05/2021;ES36;1=;1828;2097;1615;1665;1416;1809;1868;1756;1192;891;765;646
18/05/2021;ES36;2-;71;30;31;51;105;458;1611;2525;2243;2187;2017;1857
18/05/2021;ES36;2=;1962;2180;2004;1944;2034;2250;2081;1629;1040;643;527;264
18/05/2021;ES37;1-;176;97;51;66;70;315;1099;2066;1696;1340;1568;1763
18/05/2021;ES37;1=;2004;2105;1843;1739;1995;2087;2025;1711;1095;677;468;464
18/05/2021;ES37;2-;96;56;42;52;177;699;1825;2696;2598;2063;1838;1747
18/05/2021;ES37;2=;1908;2120;1848;2014;1976;2052;1819;1394;990;585;368;269
18/05/2021;ES38;1-;92;42;19;11;14;19;110;311;855;637;462;503
18/05/2021;ES38;1=;537;577;686;729;636;728;717;678;541;343;234;152
18/05/2021;ES38;2-;52;10;13;9;15;42;193;589;888;639;457;455
18/05/2021;ES38;2=;468;494;572;447;560;532;543;466;403;288;157;100
18/05/2021;ES39;1-;440;263;117;49;23;44;136;919;3382;2976;2520;1597
18/05/2021;ES39;1=;1455;1468;1620;2037;1804;1545;1645;1770;1622;1384;1074;1146
18/05/2021;ES39;2-;361;269;121;37;34;44;105;543;1700;2239;1794;1414
18/05/2021;ES39;2=;1436;1463;1686;2224;2148;1921;2202;2155;1832;1502;1132;729
18/05/2021;ES40;1-;209;115;92;104;211;596;2507;3258;2752;2381;2453;2528
18/05/2021;ES40;1=;2609;2806;2545;2558;2659;2692;2612;2469;1773;1046;750;444
18/05/2021;ES40;2-;177;94;73;81;125;538;1260;1662;1577;1343;1293;1342
18/05/2021;ES40;2=;1447;1818;1490;1408;1554;1641;2455;2142;1136;990;486;426
18/05/2021;ES41;1-;142;59;80;57;139;423;926;1302;1084;1039;1080;1082
18/05/2021;ES41;1=;1145;1067;898;904;919;1013;999;857;696;436;320;251
18/05/2021;ES41;2-;63;40;34;38;97;221;617;929;1218;979;899;940
18/05/2021;ES41;2=;1008;1060;1003;959;1015;1104;919;806;615;443;322;271
18/05/2021;ES42;1-;95;62;22;45;58;165;505;1019;867;715;752;824
18/05/2021;ES42;1=;786;828;721;745;782;842;806;708;509;299;219;205
18/05/2021;ES42;2-;103;63;15;29;53;179;755;1622;1696;920;1263;1240
18/05/2021;ES42;2=;1255;951;743;1156;909;1362;1376;1111;687;338;215;234
18/05/2021;ES43;1-;177;111;67;57;72;141;421;899;1140;1049;910;866
18/05/2021;ES43;1=;750;709;732;660;730;810;802;758;675;506;370;253
18/05/2021;ES43;2-;250;160;84;58;48;38;111;352;530;498;505;476
18/05/2021;ES43;2=;559;582;671;700;565;540;696;604;575;449;366;316
18/05/2021;ES44;1-;346;200;135;127;206;466;921;1760;2006;2026;2084;2164
18/05/2021;ES44;1=;2252;2289;2006;1897;1969;2181;1974;1833;1273;837;708;713
18/05/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES45;1-;331;180;127;152;249;798;2733;2201;2056;1752;1857;1919
18/05/2021;ES45;1=;2036;1941;1918;2065;2013;2019;1942;1793;1352;893;816;603
18/05/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2021;ES46;1-;108;55;58;69;188;474;829;852;860;776;811;787
18/05/2021;ES46;1=;862;1001;875;798;900;955;893;892;614;452;216;122
18/05/2021;ES46;2-;109;52;43;56;123;309;651;985;920;806;777;842
18/05/2021;ES46;2=;841;889;859;925;864;1036;956;758;601;487;248;210
18/05/2021;ES47;1-;178;107;80;63;120;456;843;1211;1075;1022;1059;1093
18/05/2021;ES47;1=;1085;1094;1008;1092;1053;996;1085;1007;807;669;491;342
18/05/2021;ES47;2-;165;104;95;90;147;384;730;908;988;958;961;978
18/05/2021;ES47;2=;983;911;948;977;1033;1036;1009;915;734;565;435;315
18/05/2021;ES48;1-;71;30;28;32;125;839;1926;2288;1685;987;954;870
18/05/2021;ES48;1=;880;1070;958;912;865;910;784;693;511;409;197;138
18/05/2021;ES48;2-;71;38;51;33;103;282;470;724;918;707;749;797
18/05/2021;ES48;2=;835;1214;1077;923;1065;1913;1586;796;532;374;216;125
18/05/2021;ES49;1-;84;47;27;24;48;252;1075;1203;1042;902;774;745
18/05/2021;ES49;1=;757;743;728;691;726;698;631;608;477;346;200;215
18/05/2021;ES49;2-;97;63;45;43;37;32;71;238;408;555;472;454
18/05/2021;ES49;2=;445;525;605;703;513;558;640;890;742;376;282;124
18/05/2021;ES50;1-;94;42;34;36;32;78;235;387;454;317;308;323
18/05/2021;ES50;1=;350;363;389;346;307;521;373;350;332;258;206;157
18/05/2021;ES50;2-;58;44;39;27;28;95;275;236;556;627;530;478
18/05/2021;ES50;2=;512;484;448;397;404;439;524;459;352;274;167;125
18/05/2021;ES51;1-;75;40;42;30;27;119;143;496;688;625;620;538
18/05/2021;ES51;1=;665;590;603;572;443;532;518;600;404;332;244;135
18/05/2021;ES51;2-;49;29;28;33;61;182;663;1018;766;483;694;722
18/05/2021;ES51;2=;838;733;426;708;751;821;790;734;363;264;153;91
18/05/2021;ES52;1-;45;20;17;11;32;92;469;931;792;640;630;561
18/05/2021;ES52;1=;589;611;725;670;700;780;738;724;619;294;177;148
18/05/2021;ES52;2-;55;30;16;29;24;103;507;853;559;310;350;331
18/05/2021;ES52;2=;326;362;425;332;515;653;471;416;375;193;130;107
18/05/2021;ES53;1-;115;85;56;40;29;35;66;150;246;232;248;244
18/05/2021;ES53;1=;243;281;251;246;240;257;296;294;282;200;169;137
18/05/2021;ES53;2-;119;120;81;72;68;82;344;422;490;447;406;412
18/05/2021;ES53;2=;417;537;447;412;441;509;432;513;388;366;278;180
18/05/2021;ES54;1-;77;44;31;22;22;41;121;242;289;317;225;264
18/05/2021;ES54;1=;242;274;270;286;268;276;268;300;244;201;151;88
18/05/2021;ES54;2-;129;74;43;33;18;24;67;187;326;377;290;338
18/05/2021;ES54;2=;296;372;345;341;328;326;401;399;373;273;239;144
18/05/2021;ES55;1-;47;27;11;15;14;16;104;204;292;317;297;290
18/05/2021;ES55;1=;306;275;273;279;260;284;363;308;267;178;142;100
18/05/2021;ES55;2-;36;16;14;13;14;27;102;175;201;261;259;213
18/05/2021;ES55;2=;258;271;250;233;199;254;292;265;228;186;112;74
18/05/2021;ES56;1-;33;13;12;22;49;125;354;525;441;350;307;366
18/05/2021;ES56;1=;384;605;571;449;806;1028;825;359;252;175;100;73
18/05/2021;ES56;2-;20;26;52;10;47;240;819;1064;895;408;409;394
18/05/2021;ES56;2=;473;566;504;315;485;500;303;286;204;201;92;56
18/05/2021;ES57;1-;48;16;25;33;43;162;491;838;808;535;538;549
18/05/2021;ES57;1=;639;778;766;822;898;780;717;555;421;308;139;150
18/05/2021;ES57;2-;39;25;16;24;59;177;489;1017;820;565;534;565
18/05/2021;ES57;2=;605;739;795;780;730;770;717;558;374;221;170;93
18/05/2021;ES58;1-;39;21;10;10;30;149;266;520;401;287;327;303
18/05/2021;ES58;1=;314;413;414;412;446;756;683;336;241;209;106;77
18/05/2021;ES58;2-;12;8;4;15;33;85;279;315;362;218;214;256
18/05/2021;ES58;2=;273;302;232;284;358;446;335;282;206;110;94;37
18/05/2021;ES59;1-;32;19;18;13;32;107;161;192;254;214;260;274
18/05/2021;ES59;1=;278;258;237;246;263;339;334;257;206;128;89;41
18/05/2021;ES59;2-;18;15;14;13;42;129;207;194;235;190;181;206
18/05/2021;ES59;2=;181;173;196;164;210;251;204;171;126;87;73;41
18/05/2021;ES60;1-;38;21;27;22;57;171;930;992;728;524;531;509
18/05/2021;ES60;1=;482;521;465;529;586;578;502;401;377;218;144;86
18/05/2021;ES60;2-;63;22;27;24;29;94;284;718;616;484;484;609
18/05/2021;ES60;2=;604;778;664;615;699;681;646;604;432;261;238;102
19/05/2021;ES01;1-;366;212;133;102;175;582;1803;2485;2468;1946;1915;1897
19/05/2021;ES01;1=;2219;2502;1860;1661;1648;1749;1863;1712;1788;1230;1149;1013
19/05/2021;ES01;2-;260;158;105;95;149;305;747;1384;1548;1250;1534;1512
19/05/2021;ES01;2=;1580;1549;1497;1457;1506;1652;1568;1375;964;683;577;468
19/05/2021;ES02;1-;317;170;82;81;69;298;898;1203;726;768;647;1272
19/05/2021;ES02;1=;650;665;758;597;639;682;723;714;644;606;553;463
19/05/2021;ES02;2-;271;164;108;129;215;625;1417;1483;1455;1349;1263;1293
19/05/2021;ES02;2=;1176;1198;1179;1234;1215;1159;1137;1112;1029;781;681;533
19/05/2021;ES03;1-;211;84;72;69;148;851;2868;2849;2510;2483;2042;1719
19/05/2021;ES03;1=;1619;1514;1843;2124;1641;1771;1772;1489;1233;1066;678;393
19/05/2021;ES03;2-;200;92;50;53;48;190;599;1255;811;970;1124;1319
19/05/2021;ES03;2=;1442;1562;1664;1657;1868;2103;2132;1459;1265;873;573;324
19/05/2021;ES04;1-;178;85;56;48;65;286;1115;918;1157;1098;878;840
19/05/2021;ES04;1=;714;829;920;940;922;939;975;976;925;456;315;215
19/05/2021;ES04;2-;110;72;55;38;37;168;514;949;634;627;608;677
19/05/2021;ES04;2=;705;1187;939;850;984;1184;858;801;738;513;317;188
19/05/2021;ES05;1-;1015;456;349;256;379;739;1413;2065;1850;2043;2122;2266
19/05/2021;ES05;1=;2488;2833;3531;3448;3010;3123;3291;3368;3035;2352;1830;1441
19/05/2021;ES05;2-;161;85;99;89;348;1333;2323;2298;2682;2556;2279;2182
19/05/2021;ES05;2=;1950;2078;2202;2147;2275;2142;2181;2030;1877;912;636;371
19/05/2021;ES06;1-;56;29;29;25;59;255;998;1034;995;872;851;878
19/05/2021;ES06;1=;860;881;852;876;921;1020;1058;821;583;369;255;173
19/05/2021;ES06;2-;83;42;26;16;52;131;498;960;858;718;801;734
19/05/2021;ES06;2=;728;926;858;912;881;967;851;692;428;392;275;201
19/05/2021;ES07;1-;734;356;190;135;108;157;668;1822;2371;1938;1739;1909
19/05/2021;ES07;1=;2062;2553;3588;3590;2563;2849;3188;2800;3586;2820;2135;1446
19/05/2021;ES07;2-;452;208;100;94;172;545;3119;4476;3779;3204;2344;2245
19/05/2021;ES07;2=;2159;2382;3175;2742;2296;2272;2309;2050;2746;2240;1404;843
19/05/2021;ES08;1-;516;386;160;232;283;501;1078;1220;798;860;920;836
19/05/2021;ES08;1=;938;883;836;1291;1288;886;861;894;868;805;659;681
19/05/2021;ES08;2-;474;258;142;116;414;877;1493;1407;1324;1311;1188;1219
19/05/2021;ES08;2=;770;846;894;1357;809;785;831;830;840;783;745;684
19/05/2021;ES09;1-;405;357;280;281;330;500;911;1083;1169;1245;901;898
19/05/2021;ES09;1=;911;858;815;764;1188;859;812;1202;860;728;616;544
19/05/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2021;ES10;2-;148;127;86;55;61;162;431;678;672;633;593;482
19/05/2021;ES10;2=;578;636;686;650;639;635;686;645;592;571;529;257
19/05/2021;ES11;1-;750;594;253;125;91;111;583;4224;6267;6190;6105;4408
19/05/2021;ES11;1=;3869;3515;4168;5580;4836;4140;3960;3905;3628;3318;2571;1682
19/05/2021;ES11;2-;1128;580;193;174;105;118;272;1430;3630;4707;4145;3350
19/05/2021;ES11;2=;3424;3257;4217;5698;5376;5089;5653;4359;4495;4901;3575;2407
19/05/2021;ES12;1-;462;298;238;235;363;936;1786;1228;1258;1898;1658;1414
19/05/2021;ES12;1=;1342;855;1153;1740;1496;1326;1184;1736;1510;1360;1067;761
19/05/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2021;ES13;1-;317;192;141;125;122;404;1084;1506;1603;1482;1494;1469
19/05/2021;ES13;1=;1459;1621;1403;1464;1515;1478;1515;1469;1094;797;672;511
19/05/2021;ES13;2-;438;295;195;156;121;346;1115;1637;1761;1626;1747;1815
19/05/2021;ES13;2=;1901;1969;1776;1635;1700;1744;1758;1725;1326;951;808;946
19/05/2021;ES14;1-;50;43;67;64;29;84;208;559;531;453;447;446
19/05/2021;ES14;1=;485;429;381;387;427;472;448;394;283;256;167;151
