municipio_codigo,municipio_nombre,sexo,min_edad,max_edad,poblacion_empadronada
044,Colmenarejo,Mujer,15,19,301
044,Colmenarejo,Mujer,20,24,247
044,Colmenarejo,Mujer,25,29,219
044,Colmenarejo,Mujer,30,34,262
044,Colmenarejo,Mujer,35,39,354
044,Colmenarejo,Mujer,40,44,448
044,Colmenarejo,Mujer,45,49,440
044,Colmenarejo,Mujer,50,54,380
044,Colmenarejo,Mujer,55,59,295
044,Colmenarejo,Mujer,60,64,196
044,Colmenarejo,Mujer,65,69,161
044,Colmenarejo,Mujer,70,74,120
044,Colmenarejo,Mujer,75,79,83
044,Colmenarejo,Mujer,80,84,77
044,Colmenarejo,Mujer,85,89,47
044,Colmenarejo,Mujer,90,94,27
044,Colmenarejo,Mujer,95,99,9
044,Colmenarejo,Mujer,100,199,2
048,Corpa,Hombre,0,4,31
048,Corpa,Hombre,5,9,22
048,Corpa,Hombre,10,14,16
048,Corpa,Hombre,15,19,8
048,Corpa,Hombre,20,24,21
048,Corpa,Hombre,25,29,25
048,Corpa,Hombre,30,34,30
048,Corpa,Hombre,35,39,45
048,Corpa,Hombre,40,44,30
048,Corpa,Hombre,45,49,25
048,Corpa,Hombre,50,54,22
048,Corpa,Hombre,55,59,17
048,Corpa,Hombre,60,64,17
048,Corpa,Hombre,65,69,17
048,Corpa,Hombre,70,74,7
048,Corpa,Hombre,75,79,10
048,Corpa,Hombre,80,84,10
048,Corpa,Hombre,85,89,7
048,Corpa,Hombre,90,94,3
048,Corpa,Hombre,95,99,0
048,Corpa,Hombre,100,199,0
048,Corpa,Mujer,0,4,29
048,Corpa,Mujer,5,9,15
048,Corpa,Mujer,10,14,18
048,Corpa,Mujer,15,19,11
048,Corpa,Mujer,20,24,10
048,Corpa,Mujer,25,29,16
048,Corpa,Mujer,30,34,28
048,Corpa,Mujer,35,39,41
048,Corpa,Mujer,40,44,31
048,Corpa,Mujer,45,49,15
048,Corpa,Mujer,50,54,15
048,Corpa,Mujer,55,59,22
048,Corpa,Mujer,60,64,21
048,Corpa,Mujer,65,69,7
048,Corpa,Mujer,70,74,9
048,Corpa,Mujer,75,79,8
048,Corpa,Mujer,80,84,12
048,Corpa,Mujer,85,89,8
048,Corpa,Mujer,90,94,5
048,Corpa,Mujer,95,99,0
048,Corpa,Mujer,100,199,0
049,Coslada,Hombre,0,4,1781
049,Coslada,Hombre,5,9,2112
049,Coslada,Hombre,10,14,1820
049,Coslada,Hombre,15,19,1766
049,Coslada,Hombre,20,24,2115
049,Coslada,Hombre,25,29,2670
049,Coslada,Hombre,30,34,3029
049,Coslada,Hombre,35,39,3656
049,Coslada,Hombre,40,44,3762
049,Coslada,Hombre,45,49,2874
049,Coslada,Hombre,50,54,2639
049,Coslada,Hombre,55,59,3128
049,Coslada,Hombre,60,64,2978
049,Coslada,Hombre,65,69,2765
049,Coslada,Hombre,70,74,1828
049,Coslada,Hombre,75,79,888
049,Coslada,Hombre,80,84,557
049,Coslada,Hombre,85,89,282
049,Coslada,Hombre,90,94,105
049,Coslada,Hombre,95,99,23
049,Coslada,Hombre,100,199,4
049,Coslada,Mujer,0,4,1732
049,Coslada,Mujer,5,9,1984
049,Coslada,Mujer,10,14,1729
049,Coslada,Mujer,15,19,1613
049,Coslada,Mujer,20,24,1963
049,Coslada,Mujer,25,29,2697
049,Coslada,Mujer,30,34,3039
049,Coslada,Mujer,35,39,3558
049,Coslada,Mujer,40,44,3591
049,Coslada,Mujer,45,49,2908
049,Coslada,Mujer,50,54,3100
049,Coslada,Mujer,55,59,3569
049,Coslada,Mujer,60,64,3434
049,Coslada,Mujer,65,69,2910
049,Coslada,Mujer,70,74,1798
049,Coslada,Mujer,75,79,933
049,Coslada,Mujer,80,84,810
049,Coslada,Mujer,85,89,518
049,Coslada,Mujer,90,94,260
049,Coslada,Mujer,95,99,70
049,Coslada,Mujer,100,199,13
050,Cubas de la Sagra,Hombre,0,4,219
050,Cubas de la Sagra,Hombre,5,9,268
050,Cubas de la Sagra,Hombre,10,14,248
050,Cubas de la Sagra,Hombre,15,19,151
050,Cubas de la Sagra,Hombre,20,24,124
050,Cubas de la Sagra,Hombre,25,29,123
050,Cubas de la Sagra,Hombre,30,34,163
050,Cubas de la Sagra,Hombre,35,39,309
050,Cubas de la Sagra,Hombre,40,44,386
050,Cubas de la Sagra,Hombre,45,49,283
050,Cubas de la Sagra,Hombre,50,54,203
050,Cubas de la Sagra,Hombre,55,59,167
050,Cubas de la Sagra,Hombre,60,64,113
050,Cubas de la Sagra,Hombre,65,69,79
050,Cubas de la Sagra,Hombre,70,74,66
050,Cubas de la Sagra,Hombre,75,79,34
050,Cubas de la Sagra,Hombre,80,84,40
050,Cubas de la Sagra,Hombre,85,89,28
050,Cubas de la Sagra,Hombre,90,94,15
050,Cubas de la Sagra,Hombre,95,99,2
050,Cubas de la Sagra,Hombre,100,199,3
050,Cubas de la Sagra,Mujer,0,4,191
050,Cubas de la Sagra,Mujer,5,9,280
050,Cubas de la Sagra,Mujer,10,14,253
050,Cubas de la Sagra,Mujer,15,19,138
050,Cubas de la Sagra,Mujer,20,24,106
050,Cubas de la Sagra,Mujer,25,29,135
050,Cubas de la Sagra,Mujer,30,34,215
050,Cubas de la Sagra,Mujer,35,39,351
050,Cubas de la Sagra,Mujer,40,44,346
050,Cubas de la Sagra,Mujer,45,49,244
050,Cubas de la Sagra,Mujer,50,54,192
050,Cubas de la Sagra,Mujer,55,59,158
050,Cubas de la Sagra,Mujer,60,64,92
050,Cubas de la Sagra,Mujer,65,69,73
050,Cubas de la Sagra,Mujer,70,74,64
050,Cubas de la Sagra,Mujer,75,79,47
050,Cubas de la Sagra,Mujer,80,84,58
050,Cubas de la Sagra,Mujer,85,89,75
050,Cubas de la Sagra,Mujer,90,94,42
050,Cubas de la Sagra,Mujer,95,99,20
050,Cubas de la Sagra,Mujer,100,199,8
053,Daganzo de Arriba,Hombre,0,4,315
053,Daganzo de Arriba,Hombre,5,9,467
053,Daganzo de Arriba,Hombre,10,14,483
053,Daganzo de Arriba,Hombre,15,19,332
053,Daganzo de Arriba,Hombre,20,24,235
053,Daganzo de Arriba,Hombre,25,29,173
053,Daganzo de Arriba,Hombre,30,34,254
053,Daganzo de Arriba,Hombre,35,39,365
053,Daganzo de Arriba,Hombre,40,44,630
053,Daganzo de Arriba,Hombre,45,49,638
053,Daganzo de Arriba,Hombre,50,54,421
053,Daganzo de Arriba,Hombre,55,59,277
053,Daganzo de Arriba,Hombre,60,64,162
053,Daganzo de Arriba,Hombre,65,69,106
053,Daganzo de Arriba,Hombre,70,74,75
053,Daganzo de Arriba,Hombre,75,79,44
053,Daganzo de Arriba,Hombre,80,84,38
053,Daganzo de Arriba,Hombre,85,89,17
053,Daganzo de Arriba,Hombre,90,94,6
053,Daganzo de Arriba,Hombre,95,99,0
053,Daganzo de Arriba,Hombre,100,199,1
053,Daganzo de Arriba,Mujer,0,4,290
053,Daganzo de Arriba,Mujer,5,9,444
053,Daganzo de Arriba,Mujer,10,14,442
053,Daganzo de Arriba,Mujer,15,19,334
053,Daganzo de Arriba,Mujer,20,24,213
053,Daganzo de Arriba,Mujer,25,29,197
053,Daganzo de Arriba,Mujer,30,34,250
053,Daganzo de Arriba,Mujer,35,39,420
053,Daganzo de Arriba,Mujer,40,44,678
053,Daganzo de Arriba,Mujer,45,49,643
053,Daganzo de Arriba,Mujer,50,54,391
053,Daganzo de Arriba,Mujer,55,59,223
053,Daganzo de Arriba,Mujer,60,64,157
053,Daganzo de Arriba,Mujer,65,69,92
053,Daganzo de Arriba,Mujer,70,74,78
053,Daganzo de Arriba,Mujer,75,79,64
053,Daganzo de Arriba,Mujer,80,84,61
053,Daganzo de Arriba,Mujer,85,89,39
053,Daganzo de Arriba,Mujer,90,94,23
053,Daganzo de Arriba,Mujer,95,99,4
053,Daganzo de Arriba,Mujer,100,199,0
054,Escorial (El),Hombre,0,4,387
054,Escorial (El),Hombre,5,9,396
054,Escorial (El),Hombre,10,14,439
054,Escorial (El),Hombre,15,19,412
054,Escorial (El),Hombre,20,24,424
054,Escorial (El),Hombre,25,29,430
054,Escorial (El),Hombre,30,34,444
054,Escorial (El),Hombre,35,39,588
054,Escorial (El),Hombre,40,44,642
054,Escorial (El),Hombre,45,49,667
054,Escorial (El),Hombre,50,54,643
054,Escorial (El),Hombre,55,59,617
054,Escorial (El),Hombre,60,64,418
054,Escorial (El),Hombre,65,69,397
054,Escorial (El),Hombre,70,74,289
054,Escorial (El),Hombre,75,79,198
054,Escorial (El),Hombre,80,84,156
054,Escorial (El),Hombre,85,89,88
054,Escorial (El),Hombre,90,94,34
054,Escorial (El),Hombre,95,99,5
054,Escorial (El),Hombre,100,199,1
054,Escorial (El),Mujer,0,4,323
054,Escorial (El),Mujer,5,9,406
054,Escorial (El),Mujer,10,14,436
054,Escorial (El),Mujer,15,19,420
054,Escorial (El),Mujer,20,24,384
054,Escorial (El),Mujer,25,29,408
054,Escorial (El),Mujer,30,34,426
054,Escorial (El),Mujer,35,39,559
054,Escorial (El),Mujer,40,44,670
054,Escorial (El),Mujer,45,49,649
054,Escorial (El),Mujer,50,54,722
054,Escorial (El),Mujer,55,59,622
054,Escorial (El),Mujer,60,64,452
054,Escorial (El),Mujer,65,69,388
054,Escorial (El),Mujer,70,74,312
054,Escorial (El),Mujer,75,79,212
054,Escorial (El),Mujer,80,84,208
054,Escorial (El),Mujer,85,89,184
054,Escorial (El),Mujer,90,94,77
054,Escorial (El),Mujer,95,99,25
054,Escorial (El),Mujer,100,199,4
055,Estremera,Hombre,0,4,21
055,Estremera,Hombre,5,9,30
055,Estremera,Hombre,10,14,35
055,Estremera,Hombre,15,19,36
055,Estremera,Hombre,20,24,31
055,Estremera,Hombre,25,29,43
055,Estremera,Hombre,30,34,26
055,Estremera,Hombre,35,39,50
055,Estremera,Hombre,40,44,61
055,Estremera,Hombre,45,49,44
055,Estremera,Hombre,50,54,42
055,Estremera,Hombre,55,59,43
055,Estremera,Hombre,60,64,38
055,Estremera,Hombre,65,69,29
055,Estremera,Hombre,70,74,31
055,Estremera,Hombre,75,79,24
055,Estremera,Hombre,80,84,29
055,Estremera,Hombre,85,89,13
055,Estremera,Hombre,90,94,11
055,Estremera,Hombre,95,99,2
055,Estremera,Hombre,100,199,1
055,Estremera,Mujer,0,4,24
055,Estremera,Mujer,5,9,25
055,Estremera,Mujer,10,14,20
055,Estremera,Mujer,15,19,30
055,Estremera,Mujer,20,24,35
055,Estremera,Mujer,25,29,27
055,Estremera,Mujer,30,34,43
055,Estremera,Mujer,35,39,43
055,Estremera,Mujer,40,44,50
055,Estremera,Mujer,45,49,50
055,Estremera,Mujer,50,54,34
055,Estremera,Mujer,55,59,38
055,Estremera,Mujer,60,64,33
055,Estremera,Mujer,65,69,27
055,Estremera,Mujer,70,74,23
055,Estremera,Mujer,75,79,30
055,Estremera,Mujer,80,84,33
055,Estremera,Mujer,85,89,32
055,Estremera,Mujer,90,94,19
055,Estremera,Mujer,95,99,4
055,Estremera,Mujer,100,199,1
056,Fresnedillas de la Oliva,Hombre,0,4,50
056,Fresnedillas de la Oliva,Hombre,5,9,67
056,Fresnedillas de la Oliva,Hombre,10,14,46
056,Fresnedillas de la Oliva,Hombre,15,19,43
056,Fresnedillas de la Oliva,Hombre,20,24,35
056,Fresnedillas de la Oliva,Hombre,25,29,37
056,Fresnedillas de la Oliva,Hombre,30,34,45
056,Fresnedillas de la Oliva,Hombre,35,39,82
056,Fresnedillas de la Oliva,Hombre,40,44,78
056,Fresnedillas de la Oliva,Hombre,45,49,68
056,Fresnedillas de la Oliva,Hombre,50,54,57
056,Fresnedillas de la Oliva,Hombre,55,59,53
056,Fresnedillas de la Oliva,Hombre,60,64,39
056,Fresnedillas de la Oliva,Hombre,65,69,28
056,Fresnedillas de la Oliva,Hombre,70,74,26
056,Fresnedillas de la Oliva,Hombre,75,79,16
056,Fresnedillas de la Oliva,Hombre,80,84,8
056,Fresnedillas de la Oliva,Hombre,85,89,9
056,Fresnedillas de la Oliva,Hombre,90,94,4
056,Fresnedillas de la Oliva,Hombre,95,99,1
056,Fresnedillas de la Oliva,Hombre,100,199,0
056,Fresnedillas de la Oliva,Mujer,0,4,54
056,Fresnedillas de la Oliva,Mujer,5,9,62
056,Fresnedillas de la Oliva,Mujer,10,14,34
056,Fresnedillas de la Oliva,Mujer,15,19,49
056,Fresnedillas de la Oliva,Mujer,20,24,39
056,Fresnedillas de la Oliva,Mujer,25,29,40
056,Fresnedillas de la Oliva,Mujer,30,34,57
056,Fresnedillas de la Oliva,Mujer,35,39,66
056,Fresnedillas de la Oliva,Mujer,40,44,61
056,Fresnedillas de la Oliva,Mujer,45,49,70
056,Fresnedillas de la Oliva,Mujer,50,54,49
056,Fresnedillas de la Oliva,Mujer,55,59,46
056,Fresnedillas de la Oliva,Mujer,60,64,31
056,Fresnedillas de la Oliva,Mujer,65,69,29
056,Fresnedillas de la Oliva,Mujer,70,74,26
056,Fresnedillas de la Oliva,Mujer,75,79,14
056,Fresnedillas de la Oliva,Mujer,80,84,13
056,Fresnedillas de la Oliva,Mujer,85,89,11
056,Fresnedillas de la Oliva,Mujer,90,94,5
056,Fresnedillas de la Oliva,Mujer,95,99,2
056,Fresnedillas de la Oliva,Mujer,100,199,0
057,Fresno de Torote,Hombre,0,4,72
057,Fresno de Torote,Hombre,5,9,81
057,Fresno de Torote,Hombre,10,14,86
057,Fresno de Torote,Hombre,15,19,44
057,Fresno de Torote,Hombre,20,24,25
057,Fresno de Torote,Hombre,25,29,40
057,Fresno de Torote,Hombre,30,34,70
057,Fresno de Torote,Hombre,35,39,105
057,Fresno de Torote,Hombre,40,44,130
057,Fresno de Torote,Hombre,45,49,135
057,Fresno de Torote,Hombre,50,54,77
057,Fresno de Torote,Hombre,55,59,55
057,Fresno de Torote,Hombre,60,64,47
057,Fresno de Torote,Hombre,65,69,46
057,Fresno de Torote,Hombre,70,74,49
057,Fresno de Torote,Hombre,75,79,24
057,Fresno de Torote,Hombre,80,84,11
057,Fresno de Torote,Hombre,85,89,10
057,Fresno de Torote,Hombre,90,94,2
057,Fresno de Torote,Hombre,95,99,0
057,Fresno de Torote,Hombre,100,199,0
057,Fresno de Torote,Mujer,0,4,62
057,Fresno de Torote,Mujer,5,9,89
057,Fresno de Torote,Mujer,10,14,59
057,Fresno de Torote,Mujer,15,19,41
057,Fresno de Torote,Mujer,20,24,37
057,Fresno de Torote,Mujer,25,29,53
057,Fresno de Torote,Mujer,30,34,66
057,Fresno de Torote,Mujer,35,39,89
057,Fresno de Torote,Mujer,40,44,132
057,Fresno de Torote,Mujer,45,49,89
057,Fresno de Torote,Mujer,50,54,57
057,Fresno de Torote,Mujer,55,59,49
057,Fresno de Torote,Mujer,60,64,50
057,Fresno de Torote,Mujer,65,69,48
057,Fresno de Torote,Mujer,70,74,41
057,Fresno de Torote,Mujer,75,79,17
057,Fresno de Torote,Mujer,80,84,14
057,Fresno de Torote,Mujer,85,89,8
057,Fresno de Torote,Mujer,90,94,3
057,Fresno de Torote,Mujer,95,99,2
057,Fresno de Torote,Mujer,100,199,0
058,Fuenlabrada,Hombre,0,4,4792
058,Fuenlabrada,Hombre,5,9,5771
058,Fuenlabrada,Hombre,10,14,5703
058,Fuenlabrada,Hombre,15,19,5287
058,Fuenlabrada,Hombre,20,24,5102
058,Fuenlabrada,Hombre,25,29,6220
058,Fuenlabrada,Hombre,30,34,7528
058,Fuenlabrada,Hombre,35,39,8724
058,Fuenlabrada,Hombre,40,44,8426
058,Fuenlabrada,Hombre,45,49,8123
058,Fuenlabrada,Hombre,50,54,7076
058,Fuenlabrada,Hombre,55,59,6884
058,Fuenlabrada,Hombre,60,64,7359
058,Fuenlabrada,Hombre,65,69,4340
058,Fuenlabrada,Hombre,70,74,2208
058,Fuenlabrada,Hombre,75,79,1153
058,Fuenlabrada,Hombre,80,84,844
058,Fuenlabrada,Hombre,85,89,484
058,Fuenlabrada,Hombre,90,94,179
058,Fuenlabrada,Hombre,95,99,25
058,Fuenlabrada,Hombre,100,199,9
058,Fuenlabrada,Mujer,0,4,4592
058,Fuenlabrada,Mujer,5,9,5354
058,Fuenlabrada,Mujer,10,14,5449
058,Fuenlabrada,Mujer,15,19,5034
058,Fuenlabrada,Mujer,20,24,5131
058,Fuenlabrada,Mujer,25,29,6140
058,Fuenlabrada,Mujer,30,34,7335
058,Fuenlabrada,Mujer,35,39,8715
058,Fuenlabrada,Mujer,40,44,8300
058,Fuenlabrada,Mujer,45,49,8428
058,Fuenlabrada,Mujer,50,54,7516
058,Fuenlabrada,Mujer,55,59,8318
058,Fuenlabrada,Mujer,60,64,7288
058,Fuenlabrada,Mujer,65,69,4053
058,Fuenlabrada,Mujer,70,74,2472
058,Fuenlabrada,Mujer,75,79,1482
058,Fuenlabrada,Mujer,80,84,1346
058,Fuenlabrada,Mujer,85,89,898
058,Fuenlabrada,Mujer,90,94,465
058,Fuenlabrada,Mujer,95,99,107
058,Fuenlabrada,Mujer,100,199,9
059,Fuente el Saz de Jarama,Hombre,0,4,172
059,Fuente el Saz de Jarama,Hombre,5,9,210
059,Fuente el Saz de Jarama,Hombre,10,14,203
059,Fuente el Saz de Jarama,Hombre,15,19,211
059,Fuente el Saz de Jarama,Hombre,20,24,174
059,Fuente el Saz de Jarama,Hombre,25,29,181
059,Fuente el Saz de Jarama,Hombre,30,34,202
059,Fuente el Saz de Jarama,Hombre,35,39,285
059,Fuente el Saz de Jarama,Hombre,40,44,285
059,Fuente el Saz de Jarama,Hombre,45,49,300
059,Fuente el Saz de Jarama,Hombre,50,54,239
059,Fuente el Saz de Jarama,Hombre,55,59,225
059,Fuente el Saz de Jarama,Hombre,60,64,172
059,Fuente el Saz de Jarama,Hombre,65,69,141
059,Fuente el Saz de Jarama,Hombre,70,74,90
059,Fuente el Saz de Jarama,Hombre,75,79,65
059,Fuente el Saz de Jarama,Hombre,80,84,56
059,Fuente el Saz de Jarama,Hombre,85,89,25
059,Fuente el Saz de Jarama,Hombre,90,94,21
059,Fuente el Saz de Jarama,Hombre,95,99,1
059,Fuente el Saz de Jarama,Hombre,100,199,0
059,Fuente el Saz de Jarama,Mujer,0,4,151
059,Fuente el Saz de Jarama,Mujer,5,9,170
059,Fuente el Saz de Jarama,Mujer,10,14,197
059,Fuente el Saz de Jarama,Mujer,15,19,185
059,Fuente el Saz de Jarama,Mujer,20,24,159
059,Fuente el Saz de Jarama,Mujer,25,29,183
059,Fuente el Saz de Jarama,Mujer,30,34,223
059,Fuente el Saz de Jarama,Mujer,35,39,253
059,Fuente el Saz de Jarama,Mujer,40,44,307
059,Fuente el Saz de Jarama,Mujer,45,49,291
059,Fuente el Saz de Jarama,Mujer,50,54,269
059,Fuente el Saz de Jarama,Mujer,55,59,199
059,Fuente el Saz de Jarama,Mujer,60,64,146
059,Fuente el Saz de Jarama,Mujer,65,69,131
059,Fuente el Saz de Jarama,Mujer,70,74,94
059,Fuente el Saz de Jarama,Mujer,75,79,61
059,Fuente el Saz de Jarama,Mujer,80,84,63
059,Fuente el Saz de Jarama,Mujer,85,89,52
059,Fuente el Saz de Jarama,Mujer,90,94,27
059,Fuente el Saz de Jarama,Mujer,95,99,4
059,Fuente el Saz de Jarama,Mujer,100,199,1
060,Fuentidueña de Tajo,Hombre,0,4,46
060,Fuentidueña de Tajo,Hombre,5,9,46
060,Fuentidueña de Tajo,Hombre,10,14,42
060,Fuentidueña de Tajo,Hombre,15,19,51
060,Fuentidueña de Tajo,Hombre,20,24,58
060,Fuentidueña de Tajo,Hombre,25,29,49
060,Fuentidueña de Tajo,Hombre,30,34,75
060,Fuentidueña de Tajo,Hombre,35,39,84
060,Fuentidueña de Tajo,Hombre,40,44,86
060,Fuentidueña de Tajo,Hombre,45,49,66
060,Fuentidueña de Tajo,Hombre,50,54,82
060,Fuentidueña de Tajo,Hombre,55,59,84
060,Fuentidueña de Tajo,Hombre,60,64,65
060,Fuentidueña de Tajo,Hombre,65,69,62
060,Fuentidueña de Tajo,Hombre,70,74,36
060,Fuentidueña de Tajo,Hombre,75,79,19
060,Fuentidueña de Tajo,Hombre,80,84,28
060,Fuentidueña de Tajo,Hombre,85,89,20
060,Fuentidueña de Tajo,Hombre,90,94,4
060,Fuentidueña de Tajo,Hombre,95,99,0
060,Fuentidueña de Tajo,Hombre,100,199,0
060,Fuentidueña de Tajo,Mujer,0,4,43
060,Fuentidueña de Tajo,Mujer,5,9,47
060,Fuentidueña de Tajo,Mujer,10,14,42
060,Fuentidueña de Tajo,Mujer,15,19,57
060,Fuentidueña de Tajo,Mujer,20,24,58
060,Fuentidueña de Tajo,Mujer,25,29,54
060,Fuentidueña de Tajo,Mujer,30,34,55
060,Fuentidueña de Tajo,Mujer,35,39,70
060,Fuentidueña de Tajo,Mujer,40,44,94
060,Fuentidueña de Tajo,Mujer,45,49,74
060,Fuentidueña de Tajo,Mujer,50,54,77
060,Fuentidueña de Tajo,Mujer,55,59,65
060,Fuentidueña de Tajo,Mujer,60,64,61
060,Fuentidueña de Tajo,Mujer,65,69,47
060,Fuentidueña de Tajo,Mujer,70,74,29
060,Fuentidueña de Tajo,Mujer,75,79,31
060,Fuentidueña de Tajo,Mujer,80,84,30
060,Fuentidueña de Tajo,Mujer,85,89,26
060,Fuentidueña de Tajo,Mujer,90,94,11
060,Fuentidueña de Tajo,Mujer,95,99,6
060,Fuentidueña de Tajo,Mujer,100,199,0
061,Galapagar,Hombre,0,4,843
061,Galapagar,Hombre,5,9,1101
061,Galapagar,Hombre,10,14,1091
061,Galapagar,Hombre,15,19,1031
061,Galapagar,Hombre,20,24,998
061,Galapagar,Hombre,25,29,958
061,Galapagar,Hombre,30,34,874
061,Galapagar,Hombre,35,39,1235
061,Galapagar,Hombre,40,44,1413
061,Galapagar,Hombre,45,49,1414
061,Galapagar,Hombre,50,54,1446
061,Galapagar,Hombre,55,59,1185
061,Galapagar,Hombre,60,64,803
061,Galapagar,Hombre,65,69,625
061,Galapagar,Hombre,70,74,488
061,Galapagar,Hombre,75,79,278
061,Galapagar,Hombre,80,84,200
061,Galapagar,Hombre,85,89,118
061,Galapagar,Hombre,90,94,40
061,Galapagar,Hombre,95,99,6
061,Galapagar,Hombre,100,199,1
061,Galapagar,Mujer,0,4,768
061,Galapagar,Mujer,5,9,954
061,Galapagar,Mujer,10,14,1049
061,Galapagar,Mujer,15,19,989
061,Galapagar,Mujer,20,24,1012
061,Galapagar,Mujer,25,29,944
061,Galapagar,Mujer,30,34,956
061,Galapagar,Mujer,35,39,1219
061,Galapagar,Mujer,40,44,1512
061,Galapagar,Mujer,45,49,1560
061,Galapagar,Mujer,50,54,1569
061,Galapagar,Mujer,55,59,1231
061,Galapagar,Mujer,60,64,784
061,Galapagar,Mujer,65,69,688
061,Galapagar,Mujer,70,74,506
061,Galapagar,Mujer,75,79,351
061,Galapagar,Mujer,80,84,308
061,Galapagar,Mujer,85,89,235
061,Galapagar,Mujer,90,94,93
061,Galapagar,Mujer,95,99,21
061,Galapagar,Mujer,100,199,6
062,Garganta de los Montes,Hombre,0,4,3
062,Garganta de los Montes,Hombre,5,9,4
062,Garganta de los Montes,Hombre,10,14,10
062,Garganta de los Montes,Hombre,15,19,3
062,Garganta de los Montes,Hombre,20,24,11
062,Garganta de los Montes,Hombre,25,29,10
062,Garganta de los Montes,Hombre,30,34,15
062,Garganta de los Montes,Hombre,35,39,6
062,Garganta de los Montes,Hombre,40,44,13
062,Garganta de los Montes,Hombre,45,49,20
062,Garganta de los Montes,Hombre,50,54,17
062,Garganta de los Montes,Hombre,55,59,14
062,Garganta de los Montes,Hombre,60,64,22
062,Garganta de los Montes,Hombre,65,69,8
062,Garganta de los Montes,Hombre,70,74,8
062,Garganta de los Montes,Hombre,75,79,10
062,Garganta de los Montes,Hombre,80,84,3
062,Garganta de los Montes,Hombre,85,89,3
062,Garganta de los Montes,Hombre,90,94,1
062,Garganta de los Montes,Hombre,95,99,0
062,Garganta de los Montes,Hombre,100,199,0
062,Garganta de los Montes,Mujer,0,4,3
062,Garganta de los Montes,Mujer,5,9,4
062,Garganta de los Montes,Mujer,10,14,4
062,Garganta de los Montes,Mujer,15,19,5
062,Garganta de los Montes,Mujer,20,24,8
062,Garganta de los Montes,Mujer,25,29,12
062,Garganta de los Montes,Mujer,30,34,8
062,Garganta de los Montes,Mujer,35,39,7
062,Garganta de los Montes,Mujer,40,44,13
062,Garganta de los Montes,Mujer,45,49,11
062,Garganta de los Montes,Mujer,50,54,9
062,Garganta de los Montes,Mujer,55,59,20
062,Garganta de los Montes,Mujer,60,64,13
062,Garganta de los Montes,Mujer,65,69,4
062,Garganta de los Montes,Mujer,70,74,8
062,Garganta de los Montes,Mujer,75,79,7
062,Garganta de los Montes,Mujer,80,84,6
062,Garganta de los Montes,Mujer,85,89,6
062,Garganta de los Montes,Mujer,90,94,1
062,Garganta de los Montes,Mujer,95,99,1
062,Garganta de los Montes,Mujer,100,199,0
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,0,4,3
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,5,9,5
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,10,14,5
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,15,19,5
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,20,24,5
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,25,29,5
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,30,34,6
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,35,39,8
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,40,44,14
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,45,49,23
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,50,54,25
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,55,59,18
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,60,64,20
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,65,69,18
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,70,74,4
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,75,79,4
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,80,84,3
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,85,89,4
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,90,94,1
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,95,99,0
063,Gargantilla del Lozoya y Pinilla de Buitrago,Hombre,100,199,0
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,0,4,7
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,5,9,10
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,10,14,9
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,15,19,7
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,20,24,3
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,25,29,1
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,30,34,5
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,35,39,8
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,40,44,13
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,45,49,11
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,50,54,12
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,55,59,13
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,60,64,10
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,65,69,5
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,70,74,6
063,Gargantilla del Lozoya y Pinilla de Buitrago,Mujer,75,79,9
