centro_codigo,centro_nombre,centro_tipo_descripcion,centro_titularidad,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,url_colegio,direccion_coor_x,direccion_coor_y
28024034,ENRIQUE DE MESA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Modesto Ortega Lobón,12,28740,120,Rascafría,http://www.educa.madrid.org/cp.enriquedemesa.rascafria,425818,4528201
28024061,LAS CIGÜEÑAS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Noruega,1,28521,123,Rivas-Vaciamadrid,http://www.educa.madrid.org/cp.lasciguenas.rivas,456041,4464448
28024071,NTRA. SRA. DE NAVAHONDA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Elisadero,25,28294,125,Robledo de Chavela,http://www.educa.madrid.org/cp.navahonda.robledo,395465,4483807
28024125,SAN JOSE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Colegios,2,28290,127,"Rozas de Madrid, Las",http://www.educa.madrid.org/cp.sanjose.lasrozas,424894,4489664
28024186,FUNDACION COLEGIO BERRIZ,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Camino Real,3,28232,127,"Rozas de Madrid, Las",http://www.colegioberriz.com,420288,4487760
28024198,CRISTO REY,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CTRA,de las Rozas-Majadahonda,4,28231,127,"Rozas de Madrid, Las",http://www.educa.madrid.org/cc.cristorey.lasrozas,426435,4482022
28024216,INSTITUCION EDUCATIVA LOGOS,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,CALLE,Sacre,2,28232,127,"Rozas de Madrid, Las",www.logosinternationalschool.es,420170,4487814
28024228,SANTA MARIA DE LAS ROZAS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de la Madre María Dolores Segarra,1,28231,127,"Rozas de Madrid, Las",http://www.educa.madrid.org/cc.santamaria.lasrozas,426954,4482028
28024253,VIRGEN DE NAVALAZARZA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Extremadura,2,28750,129,San Agustín del Guadalix,http://www.educa.madrid.org/cp.navalazarza.sanagustin,448065,4503773
28024290,VEGA DEL JARAMA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA,de Irún,18,28830,130,San Fernando de Henares,http://www.educa.madrid.org/ies.vegadeljarama.sanfernando,455106,4474892
28024307,VILLAR PALASI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CTRA,Mejorada,s/n,28830,130,San Fernando de Henares,http://www.educa.madrid.org/cp.villarpalasi.sanfernando,455453,4474167
28024319,CIUDADES UNIDAS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Vitoria,s/n,28830,130,San Fernando de Henares,http://www.educa.madrid.org/cp.ciudadesunidas.sanfernando,455428,4474540
28024344,COLEGIO-ESCOLANIA SANTO DOMINGO DE SILOS,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,CTRA,Valle de los Caídos,9,28200,131,San Lorenzo de El Escorial,http://www.valledeloscaidos.es/escolania,402142,4499659
