MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,20;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
528829;SITUADO APARCABICICLETAS - CALLE ALCALA 629;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;ALCALA;629;20052950;
528830;SITUADO APARCABICICLETAS - CALLE TELEMACO 11;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;TELEMACO;11;20043588;
528831;SITUADO APARCABICICLETAS - CALLE JUAN IGNACIO LUCA DE TENA 23;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;JUAN IGNACIO LUCA DE TENA;23;20071600;
528832;SITUADO APARCABICICLETAS - CALLE TELEMACO 7;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;TELEMACO;7;20043584;
528833;SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89;20;SAN BLAS-CANILLEJAS;203;AMPOSTA;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;89;11135505;
528834;SITUADO APARCABICICLETAS - CALLE ONCE 7;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;;CALLE;ONCE;7;31024847;
528835;SITUADO APARCABICICLETAS - AVENIDA GUADALAJARA 18;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;AVENIDA;GUADALAJARA;18;31044557;
528836;SITUADO APARCABICICLETAS - CALLE NORAY 11;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;CALLE;NORAY;11;20062430;
528837;SITUADO APARCABICICLETAS - CALLE MARTINEZ VILLERGAS 49;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;CALLE;MARTINEZ VILLERGAS;49;11111271;
528838;SITUADO APARCABICICLETAS - AVENIDA MANOTERAS 49;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;MANOTERAS;49;31020648;
528839;SITUADO APARCABICICLETAS - CALLE EL PROVENCIO 20;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;EL PROVENCIO;20;20094724;
528840;SITUADO APARCABICICLETAS - CALLE CORBETA 12;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;CALLE;CORBETA;12;11139982;
528841;SITUADO APARCABICICLETAS - CARRETERA ESTACION DE HORTALEZA 11;16;HORTALEZA;165;APOSTOL SANTIAGO;OPERATIVO;;CARRETERA;ESTACION DE HORTALEZA;11;11122152;
528842;SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 14;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;14;31025053;
528843;SITUADO APARCABICICLETAS - CALLE MANZANAR 12;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;MANZANAR;12;31037956;
528844;SITUADO APARCABICICLETAS - PLAZA NUESTRA SEÑORA DEL TRANSITO 12;16;HORTALEZA;163;CANILLAS;OPERATIVO;;PLAZA;NUESTRA SEÑORA DEL TRANSITO;12;11116399;
528845;SITUADO APARCABICICLETAS - CALLE AMARA 4;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;CALLE;AMARA;4;11111214;
528847;SITUADO APARCABICICLETAS - CALLE MONOVAR 19;16;HORTALEZA;165;APOSTOL SANTIAGO;OPERATIVO;;CALLE;MONOVAR;19;11122150;
528848;SITUADO APARCABICICLETAS - CALLE AGUSTIN CALVO 8 A;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;AGUSTIN CALVO;8:00 AM;20104818;
528849;SITUADO APARCABICICLETAS - CALLE PALERMO 48;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;PALERMO;48;11114868;
528850;SITUADO APARCABICICLETAS - CALLE INFANTA CATALINA MICAELA 37;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;CALLE;INFANTA CATALINA MICAELA;37;31030434;
529108;SITUADO APARCABICICLETAS - CALLE EMMA PENELLA 18;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;CALLE;EMMA PENELLA;18;31043278;
529109;SITUADO APARCABICICLETAS - CALLE EMMA PENELLA 2;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;CALLE;EMMA PENELLA;2;31039876;
529110;SITUADO APARCABICICLETAS - CALLE JUAN DANIEL FULLAONDO 16 B;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;CALLE;JUAN DANIEL FULLAONDO;16 B;31043442;
529111;SITUADO APARCABICICLETAS - CAMINO VALDEHIGUERA 24;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;CAMINO;VALDEHIGUERA;24;20126754;
529112;SITUADO APARCABICICLETAS - AVENIDA NICETO ALCALA ZAMORA 43;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;NICETO ALCALA ZAMORA;43;31038266;
529113;SITUADO APARCABICICLETAS - CALLE PRINCIPE CARLOS 36;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;CALLE;PRINCIPE CARLOS;36;31017494;
529114;SITUADO APARCABICICLETAS - AVENIDA MANOTERAS 46;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;MANOTERAS;46;20138130;
529115;SITUADO APARCABICICLETAS - AVENIDA SAN LUIS 148;15;CIUDAD LINEAL;159;COSTILLARES;OPERATIVO;;AVENIDA;SAN LUIS;148;11112657;
529116;SITUADO APARCABICICLETAS - CALLE PURCHENA 22;16;HORTALEZA;165;APOSTOL SANTIAGO;OPERATIVO;;CALLE;PURCHENA;22;20060208;
529117;SITUADO APARCABICICLETAS - CALLE SOMONTIN 26;16;HORTALEZA;165;APOSTOL SANTIAGO;OPERATIVO;;CALLE;SOMONTIN;26;11121638;
529118;SITUADO APARCABICICLETAS - CALLE ABIZANDA 68;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;;CALLE;ABIZANDA;68;20089517;
529119;SITUADO APARCABICICLETAS - CALLE MAR DE ARAL 1;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;;CALLE;MAR DE ARAL;1;11119346;
529120;SITUADO APARCABICICLETAS - CALLE MAR MENOR 25;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;;CALLE;MAR MENOR;25;11119370;
529121;SITUADO APARCABICICLETAS - CALLE MAR AMARILLO 12;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;;CALLE;MAR AMARILLO;12;11118983;
529122;SITUADO APARCABICICLETAS - CALLE AREQUIPA 1;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;AREQUIPA;1;31049247;
529123;SITUADO APARCABICICLETAS - CALLE JAVIER DEL QUINTO 12;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;JAVIER DEL QUINTO;12;31008306;
529124;SITUADO APARCABICICLETAS - CALLE TORQUEMADA 5;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;TORQUEMADA;5;31008854;
529125;SITUADO APARCABICICLETAS - CALLE AYACUCHO 30;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;;CALLE;AYACUCHO;30;20139448;
529126;SITUADO APARCABICICLETAS - CALLE LAS PEDROÑERAS 39;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;LAS PEDROÑERAS;39;11117013;
529127;SITUADO APARCABICICLETAS - CALLE AGUSTIN DE ITURBIDE 1;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;;CALLE;AGUSTIN DE ITURBIDE;1;31044660;
529128;SITUADO APARCABICICLETAS - CALLE RICARDO SAN JUAN 2;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;RICARDO SAN JUAN;2;31034365;
529129;SITUADO APARCABICICLETAS - CARRETERA CANILLAS 1;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CARRETERA;CANILLAS;1;31041743;
529130;SITUADO APARCABICICLETAS - CALLE JAZMIN 15;15;CIUDAD LINEAL;159;COSTILLARES;OPERATIVO;;CALLE;JAZMIN;15;11112772;
529131;SITUADO APARCABICICLETAS - CALLE SOMONTIN 59;16;HORTALEZA;165;APOSTOL SANTIAGO;OPERATIVO;;CALLE;SOMONTIN;59;20064870;
529132;SITUADO APARCABICICLETAS - CALLE ROSA DE CASTRO 17;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;ROSA DE CASTRO;17;20157452;
529133;SITUADO APARCABICICLETAS - CALLE PEONIAS 2;16;HORTALEZA;161;PALOMAS;OPERATIVO;;CALLE;PEONIAS;2;11113206;
529134;SITUADO APARCABICICLETAS - AVENIDA PARTENON 5;21;BARAJAS;215;CORRALEJOS;OPERATIVO;;AVENIDA;PARTENON;5;20058452;
529135;SITUADO APARCABICICLETAS - AVENIDA SEPTIMA 41;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;;AVENIDA;SEPTIMA;41;31054048;
529136;SITUADO APARCABICICLETAS - AVENIDA SEXTA 6;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;;AVENIDA;SEXTA;6;31010276;
529137;SITUADO APARCABICICLETAS - CALLE PIRRA 14;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;;CALLE;PIRRA;14;31043339;
529138;SITUADO APARCABICICLETAS - CALLE ARCAUTE 4;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;;CALLE;ARCAUTE;4;31010974;
529139;SITUADO APARCABICICLETAS - CALLE NAVARIDAS 7;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;;CALLE;NAVARIDAS;7;20090540;
529140;SITUADO APARCABICICLETAS - CALLE BALANDRO 1;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;CALLE;BALANDRO;1;11140143;
529141;SITUADO APARCABICICLETAS - CALLE MEDINA DE POMAR 12;21;BARAJAS;212;AEROPUERTO;OPERATIVO;;CALLE;MEDINA DE POMAR;12;11140202;
529143;SITUADO APARCABICICLETAS - CALLE BERGANTIN 11;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;CALLE;BERGANTIN;11;11139992;
529144;SITUADO APARCABICICLETAS - CALLE GALEON 27;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;CALLE;GALEON;27;11139950;
529145;SITUADO APARCABICICLETAS - CALLE SAN SEVERO 18;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;CALLE;SAN SEVERO;18;20152615;
529146;SITUADO APARCABICICLETAS - AVENIDA LOGROÑO 70;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;AVENIDA;LOGROÑO;70;11139809;
529147;SITUADO APARCABICICLETAS - CALLE TIMON 20;21;BARAJAS;214;TIMON;OPERATIVO;;CALLE;TIMON;20;11141287;
529148;SITUADO APARCABICICLETAS - AVENIDA LOGROÑO 365;21;BARAJAS;214;TIMON;OPERATIVO;;AVENIDA;LOGROÑO;365;31027598;
529149;SITUADO APARCABICICLETAS - CALLE ORION 3;21;BARAJAS;213;CASCO H.BARAJAS;OPERATIVO;;CALLE;ORION;3;11140690;
529150;SITUADO APARCABICICLETAS - CALLE BAHIA DE MALAGA 5;21;BARAJAS;215;CORRALEJOS;OPERATIVO;;CALLE;BAHIA DE MALAGA;5;20149956;
529151;SITUADO APARCABICICLETAS - GLORIETA MAR CARIBE 5;16;HORTALEZA;161;PALOMAS;OPERATIVO;;GLORIETA;MAR CARIBE;5;31049487;
529152;SITUADO APARCABICICLETAS - CALLE GENERAL ARANAZ 66;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;GENERAL ARANAZ;66;11139194;
529153;SITUADO APARCABICICLETAS - CALLE MARQUES DE PORTUGALETE 13;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;CALLE;MARQUES DE PORTUGALETE;13;11111148;
529154;SITUADO APARCABICICLETAS - CALLE ARTURO SORIA 71;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;CALLE;ARTURO SORIA;71;20039132;
529155;SITUADO APARCABICICLETAS - CALLE JUAN PEREZ ZUÑIGA 36;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;;CALLE;JUAN PEREZ ZUÑIGA;36;11110427;
529156;SITUADO APARCABICICLETAS - CALLE ARTURO SORIA 126;15;CIUDAD LINEAL;156;SAN JUAN BAUTISTA;OPERATIVO;;CALLE;ARTURO SORIA;126;20179812;
529157;SITUADO APARCABICICLETAS - CALLE TORRECILLA DEL PUERTO 1;15;CIUDAD LINEAL;156;SAN JUAN BAUTISTA;OPERATIVO;;CALLE;TORRECILLA DEL PUERTO;1;11111454;
529158;SITUADO APARCABICICLETAS - CALLE DIEGO AYLLON 8;15;CIUDAD LINEAL;156;SAN JUAN BAUTISTA;OPERATIVO;;CALLE;DIEGO AYLLON;8;31022917;
529159;SITUADO APARCABICICLETAS - CALLE TREVIANA 1;15;CIUDAD LINEAL;156;SAN JUAN BAUTISTA;OPERATIVO;;CALLE;TREVIANA;1;11111307;
529160;SITUADO APARCABICICLETAS - CALLE RAMIREZ DE ARELLANO 30;15;CIUDAD LINEAL;156;SAN JUAN BAUTISTA;OPERATIVO;;CALLE;RAMIREZ DE ARELLANO;30;11111309;
529161;SITUADO APARCABICICLETAS - CALLE SORZANO 1;15;CIUDAD LINEAL;156;SAN JUAN BAUTISTA;OPERATIVO;;CALLE;SORZANO;1;11111674;
529162;SITUADO APARCABICICLETAS - CALLE LOPEZ DE HOYOS 310;15;CIUDAD LINEAL;157;COLINA;OPERATIVO;;CALLE;LOPEZ DE HOYOS;310;20172418;
529163;SITUADO APARCABICICLETAS - CALLE CARRIL DEL CONDE 57;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;CARRIL DEL CONDE;57;11115457;
529164;SITUADO APARCABICICLETAS - CALLE ANDORRA 30;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;ANDORRA;30;20000193;
529165;SITUADO APARCABICICLETAS - CALLE LOPEZ DE ARANDA 29;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;LOPEZ DE ARANDA;29;20109179;
529166;SITUADO APARCABICICLETAS - CALLE MARIA LOMBILLO 3;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;MARIA LOMBILLO;3;11139241;
529167;SITUADO APARCABICICLETAS - CALLE LOPEZ DE ARANDA 5;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;;CALLE;LOPEZ DE ARANDA;5;11110428;
529168;SITUADO APARCABICICLETAS - CALLE ZIGIA 1;15;CIUDAD LINEAL;153;QUINTANA;OPERATIVO;;CALLE;ZIGIA;1;11108626;
529169;SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 5;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;;CALLE;JOSE DEL HIERRO;5;20094448;
529170;SITUADO APARCABICICLETAS - CALLE VIRGEN DEL SAGRARIO 22;15;CIUDAD LINEAL;153;QUINTANA;OPERATIVO;;CALLE;VIRGEN DEL SAGRARIO;22;11109109;
529171;SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 1;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;;CALLE;JOSE DEL HIERRO;1;20094442;
529172;SITUADO APARCABICICLETAS - CALLE DEMETRIO LOPEZ 6;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;CALLE;DEMETRIO LOPEZ;6;20164578;
529173;SITUADO APARCABICICLETAS - AVENIDA MARQUES DE CORBERA 6;15;CIUDAD LINEAL;151;VENTAS;OPERATIVO;;AVENIDA;MARQUES DE CORBERA;6;11103497;
529174;SITUADO APARCABICICLETAS - CALLE NUESTRA SEÑORA DEL VILLAR 6;15;CIUDAD LINEAL;151;VENTAS;OPERATIVO;;CALLE;NUESTRA SEÑORA DEL VILLAR;6;31014928;
529175;SITUADO APARCABICICLETAS - CALLE SANTA FELICIDAD 39;15;CIUDAD LINEAL;151;VENTAS;OPERATIVO;;CALLE;SANTA FELICIDAD;39;20167532;
529176;SITUADO APARCABICICLETAS - CALLE SANTA FELICIDAD 9;15;CIUDAD LINEAL;151;VENTAS;OPERATIVO;;CALLE;SANTA FELICIDAD;9;11103802;
529177;SITUADO APARCABICICLETAS - AVENIDA MARQUES DE CORBERA 54;15;CIUDAD LINEAL;151;VENTAS;OPERATIVO;;AVENIDA;MARQUES DE CORBERA;54;11103853;
529178;SITUADO APARCABICICLETAS - AVENIDA DAROCA 96;15;CIUDAD LINEAL;151;VENTAS;OPERATIVO;;AVENIDA;DAROCA;96;20117877;
529179;SITUADO APARCABICICLETAS - CALLE SANTA GENOVEVA 9;15;CIUDAD LINEAL;151;VENTAS;OPERATIVO;;CALLE;SANTA GENOVEVA;9;20076302;
529180;SITUADO APARCABICICLETAS - CALLE AQUITANIA 7;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;CALLE;AQUITANIA;7;20140618;
529181;SITUADO APARCABICICLETAS - AVENIDA GUADALAJARA 4;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;AVENIDA;GUADALAJARA;4;31030690;
529182;SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 22;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;CALLE;ARCOS DE JALON;22;31024172;
529183;SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 11;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;CALLE;ARCOS DE JALON;11;31032027;
529184;SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 131;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;131;11135544;
529185;SITUADO APARCABICICLETAS - AVENIDA INSITUCION LIBRE DE ENSEÑANZA 168;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;168;20182351;
529186;SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89;20;SAN BLAS-CANILLEJAS;203;AMPOSTA;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;89;11135505;
529187;SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;31022699;
529188;SITUADO APARCABICICLETAS - CALLE FRANCISCO LARGO CABALLERO 4;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;CALLE;FRANCISCO LARGO CABALLERO;4;31031998;
529189;SITUADO APARCABICICLETAS - AVENIDA INSITUCION LIBRE DE ENSEÑANZA 70;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;70;11107252;
529190;SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 68;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;68;11107251;
529191;SITUADO APARCABICICLETAS - CALLE ALBARRACIN 35;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;;CALLE;ALBARRACIN;35;11133416;
529192;SITUADO APARCABICICLETAS - CALLE JULIAN CAMARILLO 6;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;;CALLE;JULIAN CAMARILLO;6;20042302;
529193;SITUADO APARCABICICLETAS - AVENIDA INSITUCION LIBRE DE ENSEÑANZA 17 A;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;17 A;11139457;
529194;SITUADO APARCABICICLETAS - CALLE ALCALA 533;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;ALCALA;533;20053193;
529195;SITUADO APARCABICICLETAS - AVENIDA VEINTICINCO DE SEPTIEMBRE 1;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;AVENIDA;VEINTICINCO DE SEPTIEMBRE;1;11138895;
529196;SITUADO APARCABICICLETAS - CALLE SAN ROMUALDO 17;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;;CALLE;SAN ROMUALDO;17;11133898;
529197;SITUADO APARCABICICLETAS - CALLE ALCALA 558;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;ALCALA;558;20053045;
529198;SITUADO APARCABICICLETAS - CALLE SAN MARIANO 10;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;SAN MARIANO;10;11138066;
529199;SITUADO APARCABICICLETAS - CALLE MUSAS 9;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;MUSAS;9;11137360;
529200;SITUADO APARCABICICLETAS - CALLE MUSAS 11;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;MUSAS;11;31036005;
529201;SITUADO APARCABICICLETAS - AVENIDA ARCENTALES 28;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;AVENIDA;ARCENTALES;28;31024129;
529202;SITUADO APARCABICICLETAS - CALLE MIGUEL YUSTE 64;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;;CALLE;MIGUEL YUSTE;64;20042736;
529203;SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 120;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;CALLE;ARCOS DE JALON;120;31025072;
529204;SITUADO APARCABICICLETAS - CALLE CONSERVEROS 11;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;CALLE;CONSERVEROS;11;11135732;
529205;SITUADO APARCABICICLETAS - CALLE ALCONERA 2;20;SAN BLAS-CANILLEJAS;203;AMPOSTA;OPERATIVO;;CALLE;ALCONERA;2;11134918;
529206;SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 59;20;SAN BLAS-CANILLEJAS;202;HELLIN;OPERATIVO;;CALLE;ARCOS DE JALON;59;31032030;
529207;SITUADO APARCABICICLETAS - AVENIDA CANILLEJAS A VICALVARO 135;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;AVENIDA;CANILLEJAS A VICALVARO;135;20145332;
529209;SITUADO APARCABICICLETAS - CALLE BUDAPEST 11;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;CALLE;BUDAPEST;11;31025052;
529210;SITUADO APARCABICICLETAS - AVENIDA NIZA 8;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;AVENIDA;NIZA;8;31031992;
529211;SITUADO APARCABICICLETAS - AVENIDA NIZA 9;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;AVENIDA;NIZA;9;20119854;
529213;SITUADO APARCABICICLETAS - CALLE FRANCISCO RIOJA 14;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;CALLE;FRANCISCO RIOJA;14;20177032;
529214;SITUADO APARCABICICLETAS - CALLE CANAL DE PANAMA 8;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;CALLE;CANAL DE PANAMA;8;11110958;
529215;SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 17;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;;CALLE;JOSE DEL HIERRO;17;11110010;
529216;SITUADO APARCABICICLETAS - CALLE MIJANCAS 3;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;;CALLE;MIJANCAS;3;31009183;
529218;SITUADO_APARCABICICLETAS - PABELLÓN JESÚS ROLLAN;12;USERA;126;ZOFIO;OPERATIVO;;CALLE;AVENA;11;31018932;
529221;SITUADO_APARCABICICLETAS - IES FELIPE;14;MORATALAZ;141;PAVONES;OPERATIVO;;CALLE;VALDEBERNARDO;1;11101287;
529234;SITUADO_APARCABICICLETAS - CEIP JUAN GRIS;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;PASAJE;CONGOSTO;8;31047174;
529235;SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 3;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;;CALLE;JOSE DEL HIERRO;3;20094445;
529251;SITUADO APARCABICICLETAS - CALLE AÑIL 3;16;HORTALEZA;161;PALOMAS;OPERATIVO;;CALLE;AÑIL;3;31013946;
529252;SITUADO APARCABICICLETAS - CALLE MEQUINENZA 16;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;01/03/2013;CALLE;MEQUINENZA;16;11137223;
529261;SITUADO APARCABICICLETAS - AVENIDA ANDES 50;16;HORTALEZA;161;PALOMAS;OPERATIVO;;AVENIDA;ANDES;50;20107470;
3531472;SITUADO APARCABICICLETAS - CALLE DE MARTINEZ IZQUIERDO 43;4;SALAMANCA;44;GUINDALERA;OPERATIVO;;CALLE;MARTINEZ IZQUIERDO;43;11018436;
3531545;SITUADO APARCABICICLETAS - PARROQUIA DE SAN HILARIO DE POLIERS;10;LATINA;107;LAS AGUILAS;OPERATIVO;;CALLE;NAVIA;27;20137018;
3532967;SITUADO APARCABICICLETAS - C.P. AMADOR DE LOS RIOS;4;SALAMANCA;43;FUENTE DEL BERRO;OPERATIVO;;PASEO;MARQUES DE ZAFRA;16;11016537;
3534863;SITUADO APARCABICICLETAS - INST. DEPORTIVA BASICA ARJONA;10;LATINA;103;LUCERO;OPERATIVO;;CALLE;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;146;20086557;
3535252;SITUADO APARCABICICLETAS - COLEGIO NUESTRA SEÑORA DE LAS DELICIAS;2;ARGANZUELA;25;DELICIAS;OPERATIVO;;PASEO;DELICIAS;65 A;11009575;
3535270;SITUADO APARCABICICLETAS - METRO TRES OLIVOS;8;FUENCARRAL-EL PARDO;86;VALVERDE;OPERATIVO;;AVENIDA;CAMPO DE CALATRAVA;1;20058653;
3535627;SITUADO APARCABICICLETAS - ESTACION DE METRO MONTECARMELO;8;FUENCARRAL-EL PARDO;88;EL GOLOSO;OPERATIVO;;AVENIDA;MONASTERIO DE SILOS;61;31045237;
3536003;SITUADO APARCABICICLETAS - C.E.I.P. INFANTA LEONOR;8;FUENCARRAL-EL PARDO;87;MIRASIERRA;OPERATIVO;;CALLE;MONASTERIO DE EL PAULAR;140;31025800;
3536124;SITUADO APARCABICICLETAS - PLAZA DE LA PRADERA DEL SALCERAL;8;FUENCARRAL-EL PARDO;87;MIRASIERRA;OPERATIVO;;AVENIDA;VENTISQUERO DE LA CONDESA;50;20088287;
3536142;SITUADO APARCABICICLETAS - CERCANO A LA ESTACION DE METRO (MANUEL BECERRA);4;SALAMANCA;42;GOYA;OPERATIVO;;PLAZA;MANUEL BECERRA;17;11015391;
3536170;SITUADO APARCABICICLETAS - CIUDAD DE LA RAQUETA;8;FUENCARRAL-EL PARDO;87;MIRASIERRA;OPERATIVO;;CALLE;MONASTERIO DE EL PAULAR;2;31041092;
3536280;SITUADO APARCABICICLETAS - ESTACION DE METRO O´DONNEL;4;SALAMANCA;42;GOYA;OPERATIVO;;CALLE;DOCTOR ESQUERDO;38;31050016;
