ID,Lugar,MINTDISTRI,NOMBRE_DIS,MINTBARRIO,NOMBRE_BAR,ESTADO,INSTALLDAT,Direccion,"MINTNUMERO,C,25","MINTNDP,C,20","MODELO,C,254"
528430, POLIDEPORTIVO DE MARCONI,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  POLIDEPORTIVO DE MARCONI,1,20174655,
528435, CENTRO DEPORTIVO MUNICIPAL FÉLIX RUBIO,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,,CALLE DE  CENTRO DEPORTIVO MUNICIPAL FÉLIX RUBIO,5,20062317,
528438, IES VILLABLANCA,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,,CALLE DE  IES VILLABLANCA,79,20076408,
528439, CERCANÍAS PUENTE ALCOCER,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  CERCANÍAS PUENTE ALCOCER,45B,20078356,
528440, CALLE DE MARIA BARRIENTOS 2,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,,CALLE DE  CALLE DE MARIA BARRIENTOS 2,2,31002007,
528442,,17,VILLAVERDE,172,SAN CRISTOBAL,OPERATIVO,,CALLE DE ,57,11126076,
528443, RESIDENCIA VILLAVERDE ALZHEIMER GESTIÓN PÚBLICA,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,,CARRETERA DE  RESIDENCIA VILLAVERDE ALZHEIMER GESTIÓN PÚBLICA,38,31002625,
528446, AVENIDA OROVILLA 35,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,,AVENIDA DE  AVENIDA OROVILLA 35,35,20061891,
528447, VALLECAS C.F.,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  VALLECAS C.F.,2,31012604,
528449, CALLE DEL PADRE LLANOS 5,13,PUENTE DE VALLECAS,131,ENTREVIAS,OPERATIVO,,CALLE DE  CALLE DEL PADRE LLANOS 5,5,20173638,
528451, CRUCE,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,,AVENIDA DE  CRUCE,45,31040262,
528453, CALLE DEL BERROCAL 46,17,VILLAVERDE,173,BUTARQUE,OPERATIVO,,CALLE DE  CALLE DEL BERROCAL 46,46,20178377,
528454, COLEGIO EL VALLE VALDEBERNARDO,19,VICALVARO,192,VALDEBERNARDO,OPERATIVO,,CALLE DE  COLEGIO EL VALLE VALDEBERNARDO,2,20153504,
528457, CALLE DE ROCAFORT 9,17,VILLAVERDE,172,SAN CRISTOBAL,OPERATIVO,,CALLE DE  CALLE DE ROCAFORT 9,9,31012878,
528458, CENTRO SOCIOCULTURAL ÁGATA,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  CENTRO SOCIOCULTURAL ÁGATA,4,11124076,
528460, CERCANÍAS VILLAVERDE BAJO,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,,PASEO DE  CERCANÍAS VILLAVERDE BAJO,2,31011912,
528461, CALLE DE FUENTIDUEÑA 41,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DE FUENTIDUEÑA 41,41,20072202,
528462, ESCUELA DE MUSICA CREATIVA SL,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  ESCUELA DE MUSICA CREATIVA SL,4,31029535,
528463, BIBLIOTECA PÚBLICA MARÍA MOLINER,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  BIBLIOTECA PÚBLICA MARÍA MOLINER,2,20049365,
528464, CENTRO SOCIOCULTURAL BOHEMIOS,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,,CALLE DE  CENTRO SOCIOCULTURAL BOHEMIOS,1,11143020,
528465, CALLE DE FUENTIDUEÑA 11,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DE FUENTIDUEÑA 11,11,20072213,
528466, CALLE DE DIEGO OLIVERA VICTORIO 2,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  CALLE DE DIEGO OLIVERA VICTORIO 2,2,20128910,
528467, CALLE DE LA CORTE DE FARAON 35,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,,CALLE DE  CALLE DE LA CORTE DE FARAON 35,35,11129071,
528468, CALLE DE LA PEÑA VEIGA 6,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DE LA PEÑA VEIGA 6,6,20165248,
528470, CENTRO DEPORTIVO MUNICIPAL DE VILCALVARO,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,,PASEO DE  CENTRO DEPORTIVO MUNICIPAL DE VILCALVARO,3,20064592,
528471, COLEGIO SAGRADO CORAZON,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  COLEGIO SAGRADO CORAZON,46,11129675,
528472, CENTRO CULTURAL FRANCISCO FATOU,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CENTRO CULTURAL FRANCISCO FATOU,10,11129720,
528473, CEIP LICEO VERSALLES,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CEIP LICEO VERSALLES,9,11130417,
528474, CALLE DEL CONGOSTO 35,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DEL CONGOSTO 35,35,11131198,
528475, CALLE DE LA REVOLTOSA 19,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DE LA REVOLTOSA 19,28,11130838,
528476,,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE ,19,20072220,
528478, CALLE DE LA HUELGA 6,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DE LA HUELGA 6,6,11131349,
528479, INSTALACION DEPORTIVA MUNICIPAL MAR ABIERTO,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CAMINO DE  INSTALACION DEPORTIVA MUNICIPAL MAR ABIERTO,46,31022508,
528480, CALLE DEL MERCURIO 20,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,,CALLE DE  CALLE DEL MERCURIO 20,20,11132718,
528481, CALLE DEL MONTE AYA 12,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DEL MONTE AYA 12,12,11130387,
528482, CENTRO JUVENIL EL SITIO DE MI RECREO,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  CENTRO JUVENIL EL SITIO DE MI RECREO,39,20076127,
528483,SITUADO_APARCABICICLETAS,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE SITUADO_APARCABICICLETAS,25,11131316,
528484,,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE ,39,20076127,
528485, CALLE DE PUENTELARRA 28,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  CALLE DE PUENTELARRA 28,25,11131721,
528486, ESTACION METRO LA GAVIA,18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,,CALLE DE  ESTACION METRO LA GAVIA,2,31037227,
528488, CALLE DE LA SIERRA DE PALOMERAS 12B,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DE LA SIERRA DE PALOMERAS 12B,12B,31051361,
528489, CALLE DE LA SIERRA GADOR 42,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  CALLE DE LA SIERRA GADOR 42,42,11129690,
528491, COLEGIO PUBLICO PIO BAROJA,14,MORATALAZ,146,VINATEROS,OPERATIVO,,CALLE DE  COLEGIO PUBLICO PIO BAROJA,86,11102882,
528493, CALLE DE LA HACIENDA DE PAVONES 340,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  CALLE DE LA HACIENDA DE PAVONES 340,342,20098170,
528494, OFICINA DE ATENCION A LA CIUDADANIA VILLA DE VALLECAS,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,PASEO DE  OFICINA DE ATENCION A LA CIUDADANIA VILLA DE VALLECAS,12,11130433,
528495,,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,,PLAZA DE ,17,11132388,
528496, CALLE DE ENRIQUE GARCIA ALVAREZ 11,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  CALLE DE ENRIQUE GARCIA ALVAREZ 11,11,20142421,
528497,,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE ,18,31047252,
528499, BULEVAR DE INDALECIO PRIETO 7,19,VICALVARO,192,VALDEBERNARDO,OPERATIVO,,BULEVAR DE  BULEVAR DE INDALECIO PRIETO 7,7,20137375,
528501, Centro Cultural Zazuar,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  Centro Cultural Zazuar,4A,31011654,
528502, CALLE DE MINERVA 161,19,VICALVARO,193,VALDERRIVAS,OPERATIVO,,CALLE DE  CALLE DE MINERVA 161,161,20180448,
528503, CALLE DE ROMEO Y JULIETA 13,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,,CALLE DE  CALLE DE ROMEO Y JULIETA 13,13,20080943,
528504, CALLE DE BENJAMIN PALENCIA 2,13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,,CALLE DE  CALLE DE BENJAMIN PALENCIA 2,2,20002299,
528505,,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE ,5,31040957,
528507, COLEGIO PUBLICO CIUDAD DE VALENCIA,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  COLEGIO PUBLICO CIUDAD DE VALENCIA,3,31040956,
528508, BIBLIOTECA PUBLICA MIGUEL HERNANDEZ,13,PUENTE DE VALLECAS,134,PALOMERAS SURESTE,OPERATIVO,,CALLE DE  BIBLIOTECA PUBLICA MIGUEL HERNANDEZ,5,20139499,
528510, COLEGIO ZAZUAR,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  COLEGIO ZAZUAR,17,11131637,
528514, POLIDEPORTIVO PALOMERAS,13,PUENTE DE VALLECAS,134,PALOMERAS SURESTE,OPERATIVO,,CALLE DE  POLIDEPORTIVO PALOMERAS,4,20169452,
528515, IES ARCIPRESTE DE HITA,13,PUENTE DE VALLECAS,131,ENTREVIAS,OPERATIVO,,RONDA DE  IES ARCIPRESTE DE HITA,6,20142134,
528516, CALLE DE NOVECENTO 4,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,,CALLE DE  CALLE DE NOVECENTO 4,13.0,20081150,
528517, CALLE DE TRISTANA 10,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,,CALLE DE  CALLE DE TRISTANA 10,10,20081213,
528524, CALLE DE LA CANCION DEL OLVIDO 13,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,,CALLE DE  CALLE DE LA CANCION DEL OLVIDO 13,13,11129032,
528525, IES CELESTINO MUTIS,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  IES CELESTINO MUTIS,8,11124869,
528529, METRO VILLAVERDE ALTO,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  METRO VILLAVERDE ALTO,52,20079078,
528532, METRO VILLAVERDE ALTO,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  METRO VILLAVERDE ALTO,15,31016128,
528533, I.E.S. CIUDAD DE LOS ANGELES,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,,CALLE DE  I.E.S. CIUDAD DE LOS ANGELES,14,31013720,
528534, CALLE DE LA RESINA 27,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,,CALLE DE  CALLE DE LA RESINA 27,27,20118815,
528536, COLEGIO PÚBLICO MESETA DE ORCASITAS,12,USERA,121,ORCASITAS,OPERATIVO,,AVENIDA DE  COLEGIO PÚBLICO MESETA DE ORCASITAS,165,31007157,
528537, METRO ALMENDRALES,12,USERA,124,ALMENDRALES,OPERATIVO,,AVENIDA DE  METRO ALMENDRALES,21,31008329,
528538, C.D.C. MOSCARDO,12,USERA,125,MOSCARDO,OPERATIVO,,CALLE DE  C.D.C. MOSCARDO,3,20026196,
528539, CALLE DE SAN MAXIMO 4,12,USERA,123,SAN FERMIN,OPERATIVO,,CALLE DE  CALLE DE SAN MAXIMO 4,4,20075892,
528540, CAMINO DE PERALES 90,12,USERA,123,SAN FERMIN,OPERATIVO,,CAMINO DE  CAMINO DE PERALES 90,90,31006054,
528541, CALLE DE VILLABONA 4,12,USERA,121,ORCASITAS,OPERATIVO,,CALLE DE  CALLE DE VILLABONA 4,4,11080136,
528542, COLEGIO PÚBLICO PUERTO RICO,12,USERA,121,ORCASITAS,OPERATIVO,,CALLE DE  COLEGIO PÚBLICO PUERTO RICO,22,31012140,
528543, POLIDEPORTIVO MUNICIPAL SAN FERMÍN,12,USERA,123,SAN FERMIN,OPERATIVO,,CALLE DE  POLIDEPORTIVO MUNICIPAL SAN FERMÍN,2,20025246,
528544, CENTRO SOCIO CULTURAL SAN FERMIN,12,USERA,123,SAN FERMIN,OPERATIVO,,AVENIDA DE  CENTRO SOCIO CULTURAL SAN FERMIN,5,11081679,
528546, PLAZA DE FERNANDEZ LADREDA 1,12,USERA,125,MOSCARDO,OPERATIVO,,PLAZA DE  PLAZA DE FERNANDEZ LADREDA 1,1,31054307,
528547, METRO USERA,12,USERA,125,MOSCARDO,OPERATIVO,,CALLE DE  METRO USERA,47,20148884,
528549,,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,,CALLE DE ,6,31028697,
528550,30 1000EX,13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,,AUTOVIA DE 30 1000EX,1000EX,31031347,
528551, CALLE DE GERARDO DIEGO 15,13,PUENTE DE VALLECAS,134,PALOMERAS SURESTE,OPERATIVO,,CALLE DE  CALLE DE GERARDO DIEGO 15,15,20035240,
528552, Estación cercanías Vallecas,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,CALLE DE  Estación cercanías Vallecas,32,20150872,
528554, Estación de metro de Valdecarros,18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,,AVENIDA DE  Estación de metro de Valdecarros,120.0,31025766,
528558, PABELLON MUNICIPAL DE DEPORTES CERRO ALMODOVAR,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  PABELLON MUNICIPAL DE DEPORTES CERRO ALMODOVAR,9,31044545,
528559, PABELLON MUNICIPAL DE DEPORTES CERRO ALMODOVAR,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,,CALLE DE  PABELLON MUNICIPAL DE DEPORTES CERRO ALMODOVAR,9,31044545,
528575, Estación de metro Las Suertes,18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,,CALLE DE  Estación de metro Las Suertes,45,31026236,
528576, CALLE DE GUILLERMO PINGARRON 2,13,PUENTE DE VALLECAS,135,PORTAZGO,OPERATIVO,,CALLE DE  CALLE DE GUILLERMO PINGARRON 2,2,11097873,
528578, IES NUMANCIA,13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,,CALLE DE  IES NUMANCIA,6,11099278,
528580, IAM INFORMATICA DEL AYUNTAMIENTO DE MADRID,13,PUENTE DE VALLECAS,131,ENTREVIAS,OPERATIVO,,AVENIDA DE  IAM INFORMATICA DEL AYUNTAMIENTO DE MADRID,24,20027384,
528581, COLEGIO PUBLICO FONTARRON,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  COLEGIO PUBLICO FONTARRON,24,20089612,
528583, COLEGIO GREDOS SAN DIEGO MORATALAZ,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  COLEGIO GREDOS SAN DIEGO MORATALAZ,170,20131818,
528587,,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,,CALLE DE ,7,20107374,
528588, CALLE DE LA HACIENDA DE PAVONES 223,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  CALLE DE LA HACIENDA DE PAVONES 223,223,11101305,
528589, CALLE DE VALDEBERNARDO 2,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  CALLE DE VALDEBERNARDO 2,2,11103385,
528596, CALLE DEL CAMINO DE LOS VINATEROS 119,14,MORATALAZ,146,VINATEROS,OPERATIVO,,CALLE DE  CALLE DEL CAMINO DE LOS VINATEROS 119,119,11103241,
528597, Colegio Público Francisco de Luis,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,,CALLE DE  Colegio Público Francisco de Luis,5,31003481,
528598, CALLE DEL CAMINO DE LOS VINATEROS 1,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,,CALLE DE  CALLE DEL CAMINO DE LOS VINATEROS 1,1,20105644,
528599, Junta Municipal,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  Junta Municipal,8,20098134,
528600, CALLE DE MOLINA DE SEGURA 6,14,MORATALAZ,143,MARROQUINA,OPERATIVO,,CALLE DE  CALLE DE MOLINA DE SEGURA 6,6,20158922,
528601, AVENIDA DEL DOCTOR GARCIA TAPIA 47,14,MORATALAZ,143,MARROQUINA,OPERATIVO,,AVENIDA DE  AVENIDA DEL DOCTOR GARCIA TAPIA 47,114,11101516,
528605, Colegio Público Manuel Sáinz de Vicuña,14,MORATALAZ,143,MARROQUINA,OPERATIVO,,CALLE DE  Colegio Público Manuel Sáinz de Vicuña,104,11101655,
528606, CALLE DE LA HACIENDA DE PAVONES 107,14,MORATALAZ,146,VINATEROS,OPERATIVO,,CALLE DE  CALLE DE LA HACIENDA DE PAVONES 107,105,11103041,
528607, IES MORATALAZ,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,,CALLE DE  IES MORATALAZ,35,20105401,
528609, CALLE DE MARIO CABRE 2,14,MORATALAZ,143,MARROQUINA,OPERATIVO,,CALLE DE  CALLE DE MARIO CABRE 2,2,20158447,
528610,,14,MORATALAZ,145,FONTARRON,OPERATIVO,,PLAZA DE ,4,11102128,
528611, CALLE DE LA FUENTE CARRANTONA 61,14,MORATALAZ,142,HORCAJO,OPERATIVO,,CALLE DE  CALLE DE LA FUENTE CARRANTONA 61,61,31041857,
528612, CALLE DE LA FUENTE CARRANTONA 61,14,MORATALAZ,142,HORCAJO,OPERATIVO,,CALLE DE  CALLE DE LA FUENTE CARRANTONA 61,61,31041857,
528614, CALLE DE BRUJAS 32,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  CALLE DE BRUJAS 32,34,31045387,
528616, Centro Sociocultural Moratalaz,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  Centro Sociocultural Moratalaz,10C,20098143,
528618, Colegio Público Real Armada,14,MORATALAZ,145,FONTARRON,OPERATIVO,,CALLE DE  Colegio Público Real Armada,108,11102295,
528619, CALLE DEL ALCALDE GARRIDO JUARISTI 13,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,,CALLE DE  CALLE DEL ALCALDE GARRIDO JUARISTI 13,4,20128801,
528620, Colegio Santo Angel,14,MORATALAZ,145,FONTARRON,OPERATIVO,,CALLE DE  Colegio Santo Angel,201,11102598,
528623,AVENIDA DE MORATALAZ 51,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,,AVENIDA DE AVENIDA DE MORATALAZ 51,51,11101914,
528624, CALLE DEL ARROYO DE LA MEDIA LEGUA 51,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,,CALLE DE  CALLE DEL ARROYO DE LA MEDIA LEGUA 51,51,31022818,
528625, CALLE DE LA ENCOMIENDA DE PALACIOS 239,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  CALLE DE LA ENCOMIENDA DE PALACIOS 239,239,31043389,
528819, CALLE BAHIA DE POLLENSA 5,21,BARAJAS,215,CORRALEJOS,OPERATIVO,,CALLE DE  CALLE BAHIA DE POLLENSA 5,5,31011498,
528822, CALLE ANGEL LUIS DE LA HERRAN 35,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE ANGEL LUIS DE LA HERRAN 35,35,20089609,
528824, CALLE SAMANIEGO 12,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,CALLE DE  CALLE SAMANIEGO 12,12,11136472,
528826, CALLE AURORA REDONDO 4,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CALLE DE  CALLE AURORA REDONDO 4,4,20167083,
528827, CALLE IQUITOS 20,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE IQUITOS 20,20,20043518,
528828, CALLE TORRE ARIAS 7,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,,CALLE DE  CALLE TORRE ARIAS 7,7,20043316,
528829, CALLE ALCALA 629,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,,CALLE DE  CALLE ALCALA 629,629,20052950,
528830, CALLE TELEMACO 11,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE TELEMACO 11,11,20043588,
528831, CALLE JUAN IGNACIO LUCA DE TENA 23,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE JUAN IGNACIO LUCA DE TENA 23,23,20071600,
528832, CALLE TELEMACO 7,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE TELEMACO 7,7,20043584,
528833, AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89,20,SAN BLAS-CANILLEJAS,203,AMPOSTA,OPERATIVO,,AVENIDA DE  AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89,89,11135505,
528834, CALLE ONCE 7,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,CALLE DE  CALLE ONCE 7,7,31024847,
528835, AVENIDA GUADALAJARA 18,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,AVENIDA DE  AVENIDA GUADALAJARA 18,18,31044557,
528836, CALLE NORAY 11,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,CALLE DE  CALLE NORAY 11,11,20062430,
528837, CALLE MARTINEZ VILLERGAS 49,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,,CALLE DE  CALLE MARTINEZ VILLERGAS 49,49,11111271,
528838, AVENIDA MANOTERAS 49,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,AVENIDA DE  AVENIDA MANOTERAS 49,49,31020648,
528839, CALLE EL PROVENCIO 20,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE EL PROVENCIO 20,20,20094724,
528840, CALLE CORBETA 12,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,CALLE DE  CALLE CORBETA 12,12,11139982,
528841, CARRETERA ESTACION DE HORTALEZA 11,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,,CARRETERA DE  CARRETERA ESTACION DE HORTALEZA 11,11,11122152,
528842, AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 14,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,,AVENIDA DE  AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 14,14,31025053,
528843, CALLE MANZANAR 12,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE MANZANAR 12,12,31037956,
528844, PLAZA NUESTRA SEÑORA DEL TRANSITO 12,16,HORTALEZA,163,CANILLAS,OPERATIVO,,PLAZA DE  PLAZA NUESTRA SEÑORA DEL TRANSITO 12,12,11116399,
528845, CALLE AMARA 4,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,,CALLE DE  CALLE AMARA 4,4,11111214,
528847, CALLE MONOVAR 19,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,,CALLE DE  CALLE MONOVAR 19,19,11122150,
528848, CALLE AGUSTIN CALVO 8 A,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE AGUSTIN CALVO 8 A,8:00 AM,20104818,
528849, CALLE PALERMO 48,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE PALERMO 48,48,11114868,
528850, CALLE INFANTA CATALINA MICAELA 37,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CALLE DE  CALLE INFANTA CATALINA MICAELA 37,37,31030434,
529108, CALLE EMMA PENELLA 18,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CALLE DE  CALLE EMMA PENELLA 18,18,31043278,
529109, CALLE EMMA PENELLA 2,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CALLE DE  CALLE EMMA PENELLA 2,2,31039876,
529110, CALLE JUAN DANIEL FULLAONDO 16 B,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CALLE DE  CALLE JUAN DANIEL FULLAONDO 16 B,16 B,31043442,
529111, CAMINO VALDEHIGUERA 24,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CAMINO DE  CAMINO VALDEHIGUERA 24,24,20126754,
529112, AVENIDA NICETO ALCALA ZAMORA 43,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,AVENIDA DE  AVENIDA NICETO ALCALA ZAMORA 43,43,31038266,
529113, CALLE PRINCIPE CARLOS 36,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CALLE DE  CALLE PRINCIPE CARLOS 36,36,31017494,
529114, AVENIDA MANOTERAS 46,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,AVENIDA DE  AVENIDA MANOTERAS 46,46,20138130,
529115, AVENIDA SAN LUIS 148,15,CIUDAD LINEAL,159,COSTILLARES,OPERATIVO,,AVENIDA DE  AVENIDA SAN LUIS 148,148,11112657,
529116, CALLE PURCHENA 22,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,,CALLE DE  CALLE PURCHENA 22,22,20060208,
529117, CALLE SOMONTIN 26,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,,CALLE DE  CALLE SOMONTIN 26,26,11121638,
529118, CALLE ABIZANDA 68,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE ABIZANDA 68,68,20089517,
529119, CALLE MAR DE ARAL 1,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE MAR DE ARAL 1,1,11119346,
529120, CALLE MAR MENOR 25,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE MAR MENOR 25,25,11119370,
529121, CALLE MAR AMARILLO 12,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE MAR AMARILLO 12,12,11118983,
529122, CALLE AREQUIPA 1,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE AREQUIPA 1,1,31049247,
529123, CALLE JAVIER DEL QUINTO 12,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE JAVIER DEL QUINTO 12,12,31008306,
