﻿gis_x;gis_y;fecha_alta;distrito;barrio;calle;calle_buena;num_finca;matricula
442337,5983996260;4471972,6279623600;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;JACARANDA, CALLE, DEL; CALLE DEL JACARANDA;15;0702730019
442341,7013406960;4472088,8072823600;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;JACARANDA, CALLE, DEL; CALLE DEL JACARANDA;S/N;0702730024
442557,3908384690;4471815,6598378200;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA; CALLE DE LA KENTIA;S/N;0702730110
442647,8281994770;4471888,6768874900;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA; CALLE DE LA KENTIA;4;0702730111
442694,7147821310;4471908,3210683700;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA; CALLE DE LA KENTIA;3;0702730012
441249,7806642660;4473134,2245312300;2014-06-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;1;0702730001
441352,5306642660;4473012,3260720700;2014-06-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;16;0702730002
441427,5881460180;4472921,0067290100;2014-06-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;S/N;0702730003
441506,2377810540;4472825,7512545500;2014-06-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;S/N;0702730004
441566,2742774050;4472753,3059990800;2014-06-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;S/N;0702730005
441617,9166131710;4472689,6198676900;2014-06-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;S/N;0702730006
441699,2094764470;4472592,7589327600;2014-06-16;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;5;0702730007
441774,6782506600;4472503,8080571900;2014-06-09;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;11;0702730008
441869,2219680000;4472392,4673820000;2014-06-09;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;27;0702730009
442198,4212313530;4471998,7584293700;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;73;0702730025
441996,7455062000;4472238,6600640100;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;49;0702730031
441909,4889194700;4472344,3068052400;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;33;0702730033
442115,8406866720;4472142,5795191600;2018-09-12;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE; CALLE DE MENDEZ ALVARO;59;0702730030
442605,2040334290;4471905,1705865300;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL; CALLE DEL OMBU;1;0702730107
442521,4382810190;4471861,9904530900;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL; CALLE DEL OMBU;3;0702730109
442596,4938777580;4471743,5694004600;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL; CALLE DEL OMBU;20;0702730018
442705,8341297960;4471812,6946784500;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;RETAMA, CALLE, DE LA; CALLE DE LA RETAMA;6;0702730013
442672,4760868010;4471750,0556866000;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;RETAMA, CALLE, DE LA; CALLE DE LA RETAMA;3;0702730017
442418,3989926580;4472096,6086888200;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL; CALLE DEL TEJO;5;0702730020
442491,7866872460;4472214,6590965300;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL; CALLE DEL TEJO;10 F;0702730021
442416,3604455860;4472186,3047599900;2016-12-14;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL; CALLE DEL TEJO;10 C;0702730023
442767,2816973240;4473073,8570638100;2014-06-03;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE; CALLE DE ABTAO;27;0703130009
442684,0446684160;4472923,5304289200;2014-06-04;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE; CALLE DE ABTAO;26;0703130026
442587,0131022830;4472781,9149150500;2014-06-04;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE; CALLE DE ABTAO;10;0703130042
442537,1164080680;4472699,5802043000;2014-06-04;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE; CALLE DE ABTAO;2;0703130043
442559,4304576550;4472555,3653282700;2014-06-05;03  RETIRO;03-01 PACÍFICO;ALBERCHE, CALLE, DE; CALLE DE ALBERCHE;14;0703130054
441966,1453336880;4472852,5760720700;2014-06-05;03  RETIRO;03-01 PACÍFICO;ANTONIO NEBRIJA, CALLE, DE; CALLE DE ANTONIO NEBRIJA;3;0703130051
442008,0723309330;4472690,0760720700;2014-06-05;03  RETIRO;03-01 PACÍFICO;ANTONIO NEBRIJA, CALLE, DE; CALLE DE ANTONIO NEBRIJA;S/N;0703130060
442710,7734328610;4472633,2578902500;2014-06-04;03  RETIRO;03-01 PACÍFICO;CARIDAD, CALLE, DE LA; CALLE DE LA CARIDAD;22;0703130048
442627,5266340000;4473067,9260580000;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;19;0703130008
442466,8684741830;4473136,4603695900;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;10;0703130015
442529,3076940000;4473125,5940280000;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;7;0703130016
442570,0709535220;4473078,5058241400;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;24;0703130017
442646,2806642660;4473031,0760720700;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;32;0703130018
442685,6516340000;4473032,7177240000;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;25;0703130019
442778,4056642660;4472947,2010720700;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;50;0703130020
442836,1764230000;4472934,7931460000;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;41;0703130021
442891,8684741830;4472872,1008654600;2014-06-03;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE; CALLE DE CAVANILLES;58;0703130022
442561,0139640000;4472424,2688360000;2014-06-05;03  RETIRO;03-01 PACÍFICO;COCHERAS, CALLE, DE LAS; CALLE DE LAS COCHERAS;6;0703130058
442198,8932675720;4472782,0182208300;2014-06-05;03  RETIRO;03-01 PACÍFICO;COMERCIO, CALLE, DEL; CALLE DEL COMERCIO;1;0703130049
442156,1516950000;4472749,4108390000;2014-06-05;03  RETIRO;03-01 PACÍFICO;COMERCIO, CALLE, DEL; CALLE DEL COMERCIO;4;0703130052
443059,0644280000;4473002,4402480000;2014-06-04;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;138;0703130023
442996,8028390000;4472914,4216200000;2014-06-04;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;140 B;0703130025
442894,3143779590;4472767,5138314100;2014-06-04;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;154;0703130035
442832,6742593070;4472678,8157414900;2014-06-04;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;168;0703130046
442151,2338150000;4473086,6565160000;2014-06-03;03  RETIRO;03-01 PACÍFICO;FUENTERRABIA, CALLE, DE; CALLE DE FUENTERRABIA;13;0703130012
442348,4800444310;4472909,7041712500;2014-06-04;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE; CALLE DE GRANADA;14;0703130038
442648,7899617870;4472742,0388819900;2014-06-04;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE; CALLE DE GRANADA;45;0703130045
442263,4550720000;4473109,5351730000;2014-06-03;03  RETIRO;03-01 PACÍFICO;GUTENBERG, CALLE, DE; CALLE DE GUTENBERG;20;0703130013
442199,2031849270;4472992,2454935600;2014-06-04;03  RETIRO;03-01 PACÍFICO;GUTENBERG, CALLE, DE; CALLE DE GUTENBERG;12;0703130036
442598,1701270760;4472492,4521051300;2014-06-05;03  RETIRO;03-01 PACÍFICO;HOYUELO, CALLE, DE; CALLE DE HOYUELO;5;0703130055
441754,1877680000;4473078,7889620000;2014-06-03;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA; PASEO DE LA INFANTA ISABEL;2;0703130001
442548,8786933120;4472942,3063625300;2014-06-04;03  RETIRO;03-01 PACÍFICO;JUAN DE URBIETA, CALLE, DE; CALLE DE JUAN DE URBIETA;22;0703130031
442444,5544245970;4472788,7330968700;2014-06-04;03  RETIRO;03-01 PACÍFICO;JUAN DE URBIETA, CALLE, DE; CALLE DE JUAN DE URBIETA;3;0703130040
442480,1949204640;4472837,0802043000;2014-06-04;03  RETIRO;03-01 PACÍFICO;JUAN DE URBIETA, CALLE, DE; CALLE DE JUAN DE URBIETA;9;0703130041
442017,9651048260;4473052,3429718400;2014-06-03;03  RETIRO;03-01 PACÍFICO;JULIAN GAYARRE, CALLE, DE; CALLE DE JULIAN GAYARRE;3;0703130011
442369,1412014560;4472683,9810307500;2014-06-05;03  RETIRO;03-01 PACÍFICO;LEON GIL DE PALACIO, CALLE, DE; CALLE DE LEON GIL DE PALACIO;2;0703130050
442543,2114493900;4473179,6421877700;2014-06-03;03  RETIRO;03-01 PACÍFICO;MEDITERRANEO, AVENIDA, DEL; AVENIDA DEL MEDITERRANEO;8;0703130006
442885,3244617250;4473134,9873536500;2014-06-03;03  RETIRO;03-01 PACÍFICO;MEDITERRANEO, AVENIDA, DEL; AVENIDA DEL MEDITERRANEO;30;0703130007
442365,3240980000;4473107,5746310000;2014-06-03;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE; AVENIDA DE MENENDEZ PELAYO;99;0703130014
442265,3374930000;4472964,7335510000;2014-06-04;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE; AVENIDA DE MENENDEZ PELAYO;36;0703130028
442315,5799381250;4473009,7337484200;2014-06-04;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE; AVENIDA DE MENENDEZ PELAYO;109;0703130029
442265,3188874070;4472909,8074770300;2014-06-04;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE; AVENIDA DE MENENDEZ PELAYO;119;0703130037
442357,4676477370;4472850,8198737200;2014-06-04;03  RETIRO;03-01 PACÍFICO;NARCISO SERRA, CALLE, DE; CALLE DE NARCISO SERRA;4;0703130039
441885,9443284530;4473087,4125822200;2014-06-03;03  RETIRO;03-01 PACÍFICO;REINA CRISTINA, PASEO, DE LA; PASEO DE LA REINA CRISTINA;2;0703130002
441944,9866343580;4473101,3595836200;2014-06-03;03  RETIRO;03-01 PACÍFICO;REINA CRISTINA, PASEO, DE LA; PASEO DE LA REINA CRISTINA;4;0703130003
442061,3165553550;4473126,5859730600;2014-06-03;03  RETIRO;03-01 PACÍFICO;REINA CRISTINA, PASEO, DE LA; PASEO DE LA REINA CRISTINA;10;0703130004
442196,4139287290;4473154,5388819900;2014-06-03;03  RETIRO;03-01 PACÍFICO;REINA CRISTINA, PASEO, DE LA; PASEO DE LA REINA CRISTINA;22;0703130005
442905,7195100000;4473068,2525850000;2014-06-03;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE; CALLE DE SANCHEZ BARCAIZTEGUI;41;0703130010
442752,4889975990;4472822,7427387400;2014-06-04;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE; CALLE DE SANCHEZ BARCAIZTEGUI;21;0703130033
442657,4676477370;4472663,5264853000;2014-06-04;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE; CALLE DE SANCHEZ BARCAIZTEGUI;4;0703130047
442356,4889975990;4472633,9927387400;2014-06-05;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE; CALLE DE TELLEZ;21;0703130053
442286,2806642660;4472542,8260720700;2021-04-01;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE; CALLE DE TELLEZ;50;0703130061
442379,2806642660;4472488,8260720700;2021-04-01;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE; CALLE DE TELLEZ;S/N;0703130062
442256,7795988700;4472677,2157745400;2014-06-05;03  RETIRO;03-01 PACÍFICO;TELLEZ, TRAVESIA, DE; TRAVESIA DE TELLEZ;1;0703130057
442434,6074340000;4473009,6079290000;2014-06-04;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE; CALLE DE VALDERRIBAS;12;0703130030
442644,9367845980;4472885,1486861800;2014-06-04;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE; CALLE DE VALDERRIBAS;28 B;0703130032
442803,3392742250;4472791,0615492500;2014-06-04;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE; CALLE DE VALDERRIBAS;40;0703130034
442114,7017015620;4472987,4079069000;2014-06-04;03  RETIRO;03-01 PACÍFICO;VANDERGOTEN, CALLE, DE; CALLE DE VANDERGOTEN;8;0703130027
442573,0306642660;4472668,2010720700;2014-06-04;03  RETIRO;03-01 PACÍFICO;VIGO, CALLE, DE; CALLE DE VIGO;2;0703130044
443073,2285548260;4472869,6465259800;2016-11-23;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS; CALLE DE LAS ADELFAS;36;0703230016
443021,2806642660;4472795,5760720700;2016-11-23;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS; CALLE DE LAS ADELFAS;24;0703230019
442957,3446010480;4472690,0221927600;2016-11-23;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS; CALLE DE LAS ADELFAS;10;0703230027
442875,0306642660;4472586,5760720700;2016-11-23;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS; CALLE DE LAS ADELFAS;1;0703230042
443066,9056642660;4472402,0760720700;2016-11-23;03  RETIRO;03-02 ADELFAS;AGUSTIN VIÑAMATA, CALLE, DE; CALLE DE AGUSTIN VIÑAMATA;8;0703230037
443313,6556642660;4472588,2427387400;2016-11-23;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE; CALLE DE ARREGUI Y ARUEJ;29;0703230023
443278,9056642660;4472474,8260720700;2016-11-23;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE; CALLE DE ARREGUI Y ARUEJ;21;0703230031
443180,5306642660;4472271,4510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE; CALLE DE ARREGUI Y ARUEJ;1 B;0703230036
442802,2043313030;4472193,2373401800;2016-11-23;03  RETIRO;03-02 ADELFAS;BARRILERO, CALLE, DE; CALLE DE BARRILERO;1;0703230054
442938,2776442720;4472076,3253712800;2017-06-05;03  RETIRO;03-02 ADELFAS;BARRILERO, CALLE, DE; CALLE DE BARRILERO;5 A;0703230015
442886,1556642660;4472323,8260720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CAFETO, CALLE, DEL; CALLE DEL CAFETO;3;0703230049
443276,0528205330;4472915,0001471700;2016-11-23;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE; CALLE DE CARLOS Y GUILLERMO FERNANDEZ SHAW;3;0703230008
443242,0936819360;4472968,1475795300;2016-11-23;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE; CALLE DE CARLOS Y GUILLERMO FERNANDEZ SHAW;S/N;0703230007
443218,8704373100;4472951,7963449800;2016-11-23;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE; CALLE DE CARLOS Y GUILLERMO FERNANDEZ SHAW;S/N;0703230010
443072,5565263350;4472630,0365605800;2016-11-23;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE; CALLE DE CATALINA SUAREZ;32;0703230028
442964,6556642660;4472465,7010720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE; CALLE DE CATALINA SUAREZ;1;0703230038
442983,7806642660;4472510,9510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE; CALLE DE CATALINA SUAREZ;3;0703230040
442679,9056642660;4472204,7010720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL; CALLE DEL CERRO DE LA PLATA;S/N;0703230048
442661,9056642660;4472299,5760720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL; CALLE DEL CERRO DE LA PLATA;8;0703230044
442726,7806642660;4472376,2010720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL; CALLE DEL CERRO DE LA PLATA;4;0703230045
442747,6556642660;4472139,4510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL; CALLE DEL CERRO DE LA PLATA;S/N;0703230050
442805,7806642660;4472014,9510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL; CALLE DEL CERRO DE LA PLATA;S/N;0703230062
443025,6556642660;4472031,8260720700;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL; CALLE DEL CERRO NEGRO;S/N;0703230058
442952,0540797920;4471944,5318193100;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL; CALLE DEL CERRO NEGRO;S/N;0703230059
442871,6115521340;4471891,2784909700;2016-11-23;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL; CALLE DEL CERRO NEGRO;14;0703230064
443108,1770371430;4473008,0480854400;2016-11-23;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;177;0703230009
443050,7354056450;4472927,3605548300;2016-11-23;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;183;0703230012
442931,3927332320;4472761,5020778200;2016-11-23;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;189;0703230018
442869,7806642660;4472673,4510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;199;0703230041
442809,4056642660;4472587,9510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL; CALLE DEL DOCTOR ESQUERDO;213;0703230043
443410,0947862980;4473021,0189213300;2016-11-23;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE; CALLE DE FEDERICO MORENO TORROBA;3;0703230003
443351,2874975070;4472973,8074359600;2016-11-23;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE; CALLE DE FEDERICO MORENO TORROBA;1 B;0703230005
443314,4294080540;4473000,0360389400;2016-11-23;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE; CALLE DE FEDERICO MORENO TORROBA;2;0703230006
443368,6812026430;4472911,5490152000;2016-11-23;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE; CALLE DE FEDERICO MORENO TORROBA;4;0703230004
443086,5306642660;4472140,7010720700;2016-11-23;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE; CALLE DE GANDIA;7;0703230055
443006,4056642660;4472174,5760720700;2016-11-23;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE; CALLE DE GANDIA;4;0703230056
443128,7806642660;4472739,4510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;GARIBAY, CALLE, DE; CALLE DE GARIBAY;11;0703230020
442824,7806642660;4472377,4510720700;2016-11-23;03  RETIRO;03-02 ADELFAS;HERMANOS RUIZ, CALLE, DE LOS; CALLE DE LOS HERMANOS RUIZ;2;0703230046
442755,6556642660;4472280,7010720700;2016-11-23;03  RETIRO;03-02 ADELFAS;JATIVA, CALLE, DE; CALLE DE JATIVA;3;0703230047
