id_local,desc_distrito_local,desc_barrio_local,direccion,Cod_Postal,coordenada_x_local,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,min_ini_LJ_es,hora_fin_LJ_es 1,min_fin_LJ_es,hora_ini_LJ_ra,min_ini_LJ_ra,hora_fin_LJ_ra,min_fin_LJ_ra,hora_ini_VS_es,min_ini_VS_es,hora_fin_VS_es,min_fin_VS_es,hora_ini_VS_ra,min_ini_VS_ra,hora_fin_VS_ra,min_fin_VS_ra,mesas_es,mesas_ra
"280064726,MORATALAZ,HORCAJO,13 CALLE LAGUNA NEGRA,28030,""446560,55"",""4472877,45"",Abierto,EL RINCON DE VALONIA,Estacional,Abierta,""25,45"",,Acera,10,0,0,0,,,,,10,0,1,0,,,,,7,0"
"270225048,MORATALAZ,MARROQUINA,17 CALLE PICO DE LOS ARTILLEROS,28030,""445730,56"",""4473192,46"",Abierto,GOURMET D'ARTY DELICATESSEN,Estacional,Abierta,""50,33"",,Otros,10,0,0,0,,,,,10,0,1,0,,,,,15,"
"270166182,MORATALAZ,FONTARRON,99 CALLE LA TACONA,28030,""445651,55"",""4472193,46"",Abierto,BAR CAFETERIA BAMBAM,Estacional,Abierta,""12,96"",,Acera,8,0,0,0,,,,,8,0,1,0,,,,,4,"
"270485535,MORATALAZ,MARROQUINA,199 AVENIDA MORATALAZ,28030,""445529,56"",""4473424,46"",Abierto,CAFETERÍA MAYFA,Estacional,Abierta,""32,4"",,Otros,10,0,0,0,,,,,10,0,1,0,,,,,10,0"
"140000190,MORATALAZ,MARROQUINA,53 CALLE FUENTE CARRANTONA,28030,""446506,55"",""4473442,45"",Abierto,LA TABERNA DE CHANA,Anual,Abierta,""58,32"",""58,32"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,24,6"
"270164420,MORATALAZ,MARROQUINA,143 AVENIDA DOCTOR GARCIA TAPIA,28030,""446047,55"",""4473327,46"",Abierto,CAFETERIA,Anual,Abierta,""22,5"",""22,5"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,7,0"
"280064048,MORATALAZ,MARROQUINA,128 AVENIDA DOCTOR GARCIA TAPIA,28030,""445535,56"",""4473457,46"",Abierto,BAR LA FUNDICION,Anual,Abierta,48,48,Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,13,13"
"270366978,MORATALAZ,MARROQUINA,16 CALLE JOSE BERGAMIN,28030,""445828,56"",""4473532,46"",Abierto,HAMBURGUESERIA MAMI BURGER,Anual,Abierta,""32,4"",""32,4"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,10,10"
"270398949,MORATALAZ,MEDIA-LEGUA,5 PLAZA CORREGIDOR ALONSO DE AGUILAR,28030,""444198,57"",""4473179,48"",Abierto,LOS CANDILES,Anual,Abierta,""74,95"",""44,28"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,21,12"
"280064412,MORATALAZ,VINATEROS,11 CALLE HACIENDA DE PAVONES,28030,""444921,56"",""4472902,47"",Abierto,DON JOSÉ II,Anual,Abierta,""99,84"",""99,84"",Acera,8,0,0,0,8,0,23,0,8,0,1,0,8,0,23,0,29,29"
"280064036,MORATALAZ,MARROQUINA,185 AVENIDA MORATALAZ,28030,""445385,56"",""4473349,47"",Abierto,BAR LA PERLA,Anual,Abierta,""22,94"",""22,94"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,11,11"
"280064555,MORATALAZ,VINATEROS,64 CALLE PICO DE LOS ARTILLEROS,28030,""445554,56"",""4473150,46"",Abierto,BAR CAFETERIA EL PARQUE,Anual,Abierta,""83,7"",""83,7"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,10,10"
"270540165,MORATALAZ,MARROQUINA,3 CALLE ANTONIO CUMELLA,28030,""445977,56"",""4473418,46"",Abierto,LA PIEDRA,Estacional,Abierta,""15,01"",,Acera,10,0,0,0,,,,,10,0,1,0,,,,,6,"
"270346558,MORATALAZ,MARROQUINA,204 AVENIDA DOCTOR GARCIA TAPIA,28030,""446047,55"",""4473231,46"",Abierto,GOYO,Estacional,Abierta,""9,04"",,Acera,10,0,0,0,,,,,10,0,1,0,,,,,10,"
"270475694,MORATALAZ,FONTARRON,15 CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN,28030,""444894,56"",""4472734,47"",Abierto,ASADOR MILFE,Estacional,Abierta,""17,1"",,Acera,10,0,0,0,,,,,10,0,1,0,,,,,5,"
"270164989,MORATALAZ,MARROQUINA,105 CALLE CAMINO DE LOS VINATEROS,28030,""445046,56"",""4473367,47"",Abierto,CERVECERIA DON JOSE,Anual,Abierta,""17,64"",""17,64"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,7,7"
"270165233,MORATALAZ,MARROQUINA,5 PLAZA CORREGIDOR SANCHO DE CORDOBA,28030,""444646,56"",""4473255,48"",Abierto,LA ALFARERÍA BAR-MESÓN,Anual,Abierta,""25,92"",""25,92"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,6,6"
"270164910,MORATALAZ,MARROQUINA,114 AVENIDA DOCTOR GARCIA TAPIA,28030,""444958,56"",""4473706,47"",Abierto,BAR RESTAURANTE NUEVO DALI,Anual,Abierta,6,6,Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,3,3"
"140000326,MORATALAZ,VINATEROS,82 CALLE LUIS DE HOYOS SAINZ,28030,""445886,55"",""4472719,46"",Abierto,BAR LA PARRILLA,Anual,Abierta,""44,28"",""44,28"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,10,10"
"270164832,MORATALAZ,MARROQUINA,57 CALLE MARROQUINA,28030,""445078,56"",""4473498,47"",Abierto,BAR TAHOMAR,Anual,Abierta,""15,57"",""15,57"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,5,5"
"270164759,MORATALAZ,MARROQUINA,108 CALLE MARROQUINA,28030,""445216,56"",""4473565,47"",Abierto,LA RIBERA DE OPORTO,Anual,Abierta,""35,77"",""21,77"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,10,5"
"270165635,MORATALAZ,MEDIA-LEGUA,19 AVENIDA MORATALAZ,28030,""443931,57"",""4473261,49"",Abierto,BAR PASCUAL,Anual,Abierta,""53,39"",""53,39"",Otros,10,0,0,0,10,0,23,0,10,0,0,0,10,0,23,0,12,12"
"140000311,MORATALAZ,VINATEROS,180 AVENIDA MORATALAZ,28030,""445444,56"",""4473313,46"",Abierto,BAR GARCIA,Anual,Abierta,""51,3"",""29,16"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,15,9"
"140000335,MORATALAZ,FONTARRON,95 CALLE LA TACONA,28030,""445629,55"",""4472175,46"",Abierto,CAFETERIA CALERO,Anual,Abierta,""48,24"",""17,64"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,15,6"
"270165729,MORATALAZ,MEDIA-LEGUA,33 CALLE ARROYO DE LA MEDIA LEGUA,28030,""444406,57"",""4473607,48"",Abierto,BAR YULI,Anual,Abierta,""84,42"",""84,42"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,14,14"
"270165994,MORATALAZ,FONTARRON,93 CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN,28030,""445181,56"",""4472582,47"",Abierto,LA TABERNA DEL PESCADOR,Anual,Abierta,""41,58"",""41,58"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,11,11"
"270270989,MORATALAZ,FONTARRON,17 CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN,28030,""444923,56"",""4472727,47"",Abierto,BAR LA TERRAZA,Anual,Abierta,""59,4"",""59,4"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,12,12"
"270166407,MORATALAZ,VINATEROS,13 CALLE HACIENDA DE PAVONES,28030,""444927,56"",""4472887,47"",Abierto,BAR CORDOBA,Anual,Abierta,""54,12"",""54,12"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,16,16"
"270320053,MORATALAZ,PAVONES,229 CALLE HACIENDA DE PAVONES,28030,""446171,55"",""4472447,45"",Abierto,BAR LA BELLA UNION,Anual,Abierta,""19,44"",""19,44"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,6,6"
"270227086,MORATALAZ,MARROQUINA,7 CALLE MARROQUINA,28030,""444768,56"",""4473132,47"",Abierto,BAR LOS ARROYOS,Anual,Abierta,""13,18"",""10,29"",Otros,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,6,6"
"270247036,MORATALAZ,FONTARRON,236 CALLE ENCOMIENDA DE PALACIOS,28030,""445592,55"",""4472251,46"",Abierto,CERVECERIA CALERO JAMON Y QUESO,Estacional,Abierta,""19,44"",,Acera,10,0,0,0,,,,,10,0,1,0,,,,,6,"
"270540893,MORATALAZ,MEDIA-LEGUA,47 CALLE CAMINO DE LOS VINATEROS,28030,""444434,57"",""4473593,48"",Abierto,MEDIA LEGUA 60 CERVECERA,Anual,Abierta,""20,15"",""20,15"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,9,9"
"140000186,MORATALAZ,HORCAJO,2 CALLE MONTPELLIER,28030,""446422,55"",""4472865,45"",Abierto,BAR RESTAURANTE DADOS,Anual,Abierta,87,87,Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,14,14"
"280064231,MORATALAZ,MARROQUINA,8 CALLE MARROQUINA,28030,""444802,56"",""4473097,47"",Abierto,BAR GUACHA,Anual,Abierta,""95,04"",""95,04"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,19,19"
"270165121,MORATALAZ,MARROQUINA,14 CALLE MARROQUINA,28030,""444841,56"",""4473137,47"",Abierto,CAFETERIA DE MIJARES,Anual,Abierta,""163,44"",""163,44"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,28,112"
"280064228,MORATALAZ,MARROQUINA,24 CALLE MARROQUINA,28030,""444924,56"",""4473162,47"",Abierto,TABERNA... Y AL VINO VINO,Anual,Abierta,""60,21"",""60,21"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,12,12"
"270498028,MORATALAZ,MARROQUINA,28 CALLE MARROQUINA,28030,""444955,56"",""4473178,47"",Abierto,LA OFICINA,Anual,Abierta,""136,56"",""136,56"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,18,18"
"270165076,MORATALAZ,MARROQUINA,28 CALLE MARROQUINA,28030,""444961,56"",""4473182,47"",Abierto,HELADERIA ROMA,Anual,Abierta,""150,72"",""150,72"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,24,24"
"270164993,MORATALAZ,MARROQUINA,34 CALLE MARROQUINA,28030,""444986,56"",""4473214,47"",Abierto,CAFETERIA MESON HANNOVER,Anual,Abierta,""62,88"",""62,88"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,15,15"
"285028050,MORATALAZ,MARROQUINA,40 CALLE MARROQUINA,28030,""445033,56"",""4473237,47"",Abierto,EL PALACIO DE MARTINA,Anual,Abierta,""30,03"",""30,03"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,12,12"
"280064573,MORATALAZ,MARROQUINA,123 AVENIDA MORATALAZ,28030,""444853,56"",""4473078,47"",Abierto,IRISH PUB,Anual,Abierta,""109,98"",""109,98"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,20,20"
"280064661,MORATALAZ,MEDIA-LEGUA,27 CALLE ARROYO DE LA MEDIA LEGUA,28030,""444326,57"",""4473529,48"",Abierto,EL RINCÓN,Anual,Abierta,""74,88"",""74,88"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,15,15"
"270165395,MORATALAZ,MEDIA-LEGUA,47 CALLE CAMINO DE LOS VINATEROS,28030,""444452,57"",""4473581,48"",Abierto,IMALAVOGLIA,Anual,Abierta,""68,77"",""68,77"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,22,22"
"270400297,MORATALAZ,FONTARRON,6 CALLE CORREGIDOR ALONSO DE TOBAR,28030,""444964,56"",""4472696,47"",Abierto,RESTAURANTE ESKASY MORATALAZ,Anual,Abierta,""3,64"",""3,64"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,5,5"
"280064237,MORATALAZ,MARROQUINA,10 CALLE MARROQUINA,28030,""444817,56"",""4473106,47"",Abierto,EL 7,Anual,Abierta,""37,08"",""37,08"",Acera,8,0,0,0,8,0,23,0,8,0,1,0,8,0,23,0,12,12"
"120000433,USERA,SAN-FERMIN,14 CALLE PERIANA,28041,""441565,55"",""4468760,51"",Abierto,SANCAR BAR CAFETERIA,Anual,Abierta,""19,44"",""19,44"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,6,6"
"270170326,CIUDAD-LINEAL,PUEBLO-NUEVO,196 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,28037,""447009,56"",""4474432,44"",Abierto,EL CHAFLAN DE ALSACIA,Estacional,Abierta,""14,04"",,Acera,8,0,1,30,,,,,8,0,1,30,,,,,6,"
"285043131,CIUDAD-LINEAL,VENTAS,19 CALLE SAN LAMBERTO,28017,""444704,57"",""4474679,48"",Abierto,BAR EVA,Anual,Abierta,""25,92"",""25,92"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,8,8"
"270166927,CIUDAD-LINEAL,VENTAS,118 CALLE RICARDO ORTIZ,28017,""444292,57"",""4474887,48"",Abierto,BAR J.J.CAFETERIA,Anual,Abierta,""42,12"",""42,12"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,25,25"
"280071026,CIUDAD-LINEAL,VENTAS,9 CALLE SANTA PRISCA,28017,""445025,57"",""4475387,47"",Abierto,CAFE BAR LA FUENTE,Anual,Abierta,""36,9"",36,Calle peatonal,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,10,10"
"285046472,CIUDAD-LINEAL,CONCEPCION,9 CALLE VIRGEN DE LA NOVENA,28027,""444926,58"",""4476815,48"",Abierto,BAR EL TALLER,Anual,Abierta,""25,02"",""25,02"",Acera,10,0,1,0,10,0,0,0,10,0,1,30,8,0,0,0,8,8"
"280072845,CIUDAD-LINEAL,CONCEPCION,2 CALLE VIRGEN DE LA MONJIA,28027,""444760,57"",""4476460,48"",Abierto,IAYO,Estacional,Abierta,""43,92"",,Acera,10,0,1,0,,,,,10,0,1,30,,,,,10,"
"270373613,CIUDAD-LINEAL,QUINTANA,3 PLAZA GEOLOGOS,28027,""444924,57"",""4476215,48"",Abierto,MESON FERNANDO,Anual,Abierta,""1,72"",""1,72"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"270527056,CIUDAD-LINEAL,CONCEPCION,7 CALLE VIRGEN DE NURIA,28027,""444609,57"",""4476366,48"",Abierto,CAFE BAR PERISO,Anual,Abierta,""28,98"",""28,98"",Acera,10,0,1,0,10,0,0,0,10,0,1,30,10,0,0,0,8,8"
"270533700,CIUDAD-LINEAL,COLINA,1 PLAZA CIUDAD DE SALTA,28043,""443856,59"",""4478450,5"",Abierto,DE MODESTIA NA,Anual,Abierta,48,48,Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,7,7"
"285008460,TETUAN,CUATRO-CAMINOS,89 PASEO CASTELLANA,28046,""441324,6"",""4477903,53"",Abierto,LATERAL,Anual,Abierta,""143,53"",""143,53"",Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,37,37"
"270483115,CHAMARTIN,HISPANOAMERICA,20 CALLE COSTA RICA,28016,""442877,59"",""4478841,51"",Abierto,LA BOMBA,Estacional,Abierta,""30,09"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,12,"
"50000873,CHAMARTIN,CASTILLA,16 CALLE MAURICIO LEGENDRE,28046,""441870,61"",""4480353,53"",Abierto,BULEVAR,Anual,Abierta,""30,52"",""30,52"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,10"
"270549044,CENTRO,PALACIO,63 CALLE GRAN VIA,28013,""439794,6"",""4474886,53"",Abierto,OLE MADRID SOUVENIRS,Estacional,Abierta,""9,72"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,3,"
"270528773,TETUAN,ALMENARA,249 PASEO CASTELLANA,28046,""441688,61"",""4480534,53"",Abierto,FOOD HOUSE,Anual,Abierta,""30,4"",""30,4"",Acera,10,0,1,0,10,0,0,0,10,0,2,0,10,0,0,0,8,8"
"285000967,SALAMANCA,LISTA,87 CALLE JOSE ORTEGA Y GASSET,28006,""443062,58"",""4475682,5"",Abierto,LA SALA MANCA,Anual,Abierta,""29,25"",""29,25"",Acera,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,9,9"
"280047583,FUENCARRAL-EL-PARDO,LA-PAZ,31 CALLE MELCHOR FERNANDEZ ALMAGRO,28029,""440674,62"",""4480990,54"",Abierto,BAR EL GUISO,Anual,Abierta,""5,16"",""5,16"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,1,1"
"270542585,SAN-BLAS-CANILLEJAS,ROSAS,22 AVENIDA ARCENTALES,28022,""448228,56"",""4476135,43"",Abierto,LA RUTA DEL SABIO,Anual,Abierta,""101,23"",""101,23"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,21,11"
"200001299,SAN-BLAS-CANILLEJAS,ROSAS,8 CALLE SAJONIA,28022,""448520,55"",""4474766,42"",Abierto,LA TABERNA DE CHANA,Anual,Abierta,""20,8"",""20,8"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,12,12"
"280066861,SAN-BLAS-CANILLEJAS,ROSAS,2 CALLE BUDAPEST,28022,""448747,55"",""4475256,42"",Abierto,PARAVI DECORACION,Anual,Abierta,""41,26"",""41,26"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,14,14"
"200001974,SAN-BLAS-CANILLEJAS,EL-SALVADOR,6 CALLE TUMACO,28027,""446120,57"",""4477326,46"",Abierto,CASA TAMPICO,Anual,Abierta,""27,18"",""16,2"",Acera,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,12,12"
"270187291,SAN-BLAS-CANILLEJAS,SIMANCAS,3 CALLE ZUMEL,28037,""446861,56"",""4475527,45"",Abierto,CERVECERIA GUERRERO MARISQUERIA,Anual,Abierta,""17,7"",""17,7"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,4,4"
"270311394,SAN-BLAS-CANILLEJAS,CANILLEJAS,4 CALLE SAN FAUSTINO,28022,""448333,57"",""4477587,43"",Abierto,LA ANDALUZA,Anual,Abierta,""16,32"",""16,32"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,10,6"
"270453692,SAN-BLAS-CANILLEJAS,ROSAS,57 CALLE SUECIA,28022,""448696,56"",""4475362,42"",Abierto,CERVECERÍA AIRIÑOS,Anual,Abierta,""51,08"",""51,08"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,21,21"
"270476024,SAN-BLAS-CANILLEJAS,ROSAS,58 CALLE SUECIA,28022,""448729,56"",""4475365,42"",Abierto,""CAFE, PAN Y PASTELES, FRESA Y CHOCOLATE"",Anual,Abierta,""44,31"",""44,31"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,13,13"
"270035169,SAN-BLAS-CANILLEJAS,EL-SALVADOR,8 CALLE TELEMACO,28027,""445337,58"",""4477653,47"",Abierto,BAR-RESTAURANTE LUDANA (LOCAL 4 Y 5),Anual,Abierta,""33,84"",""33,84"",Otros,10,0,20,30,10,0,20,30,10,0,20,30,10,0,0,0,0,0"
"270556009,SAN-BLAS-CANILLEJAS,SIMANCAS,65 CALLE SANTA LEONOR,28037,""446717,56"",""4476001,45"",Abierto,FABORIT,Anual,Abierta,""52,08"",""52,08"",Otros,10,0,23,0,10,0,23,0,10,0,23,0,10,0,23,0,11,11"
"270330568,SAN-BLAS-CANILLEJAS,CANILLEJAS,3 CALLE BARBASTRO,28022,""448193,57"",""4477487,43"",Abierto,CASA MOLINS,Anual,Abierta,""24,84"",""24,84"",Otros,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,7,7"
"200001426,SAN-BLAS-CANILLEJAS,CANILLEJAS,76 CALLE ESFINGE,28022,""448447,56"",""4476780,42"",Abierto,RESTAURANTE TIA LUCIA,Anual,Abierta,""28,26"",""28,26"",Otros,10,0,1,0,10,0,0,0,10,0,2,0,10,0,0,0,9,9"
"270144501,LATINA,LAS-AGUILAS,34 AVENIDA LAS AGUILAS,28044,""433945,63"",""4470489,58"",Abierto,BAR LA ESPUELA DE ORO,Estacional,Abierta,""25,92"",,Superficie en parcela privada,10,0,0,0,,,,,10,0,0,30,,,,,8,"
"270469031,LATINA,ALUCHE,7 CALLE MAQUEDA,28024,""435079,62"",""4471833,57"",Abierto,LOS ARCOS COFFEE AND BEER,Anual,Abierta,""7,08"",""7,08"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,6,6"
"200000726,SAN-BLAS-CANILLEJAS,ROSAS,131 AVENIDA CANILLEJAS A VICALVARO,28022,""448206,56"",""4475309,42"",Abierto,BAR KYCHUS,Estacional,Abierta,""16,49"",,Acera,10,0,1,0,,,,,10,0,2,0,,,,,6,"
"270432183,SAN-BLAS-CANILLEJAS,ROSAS,67 AVENIDA NIZA,28022,""448410,56"",""4476163,42"",Abierto,RODILLA,Anual,Abierta,""46,84"",""21,96"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,16,8"
"110002324,CARABANCHEL,VISTA-ALEGRE,2 CALLE HERMANAS ALONSO BARCELO,28025,""437303,6"",""4471032,54"",Abierto,BAR RAFA,Estacional,Abierta,""16,47"",,Acera,10,0,1,0,,,,,10,0,1,30,,,,,12,"
"270474279,CHAMBERI,RIOS-ROSAS,60 CALLE ALONSO CANO,28003,""440863,6"",""4477144,53"",Abierto,HOSTAL,Anual,Abierta,""2,1"",""2,1"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,2,2"
"270266718,CHAMBERI,RIOS-ROSAS,50 CALLE PONZANO,28003,""440714,6"",""4476916,53"",Abierto,CERVECERIA LOLA,Estacional,Abierta,""3,15"",""3,15"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,2,"
"270197751,CHAMBERI,ALMAGRO,11 PASEO EDUARDO DATO,28010,""441091,59"",""4476046,52"",Abierto,BAR RICHELIEU,Anual,Abierta,""53,11"",""53,11"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,20,20"
"280044548,MONCLOA-ARAVACA,ARGUELLES,100 CALLE FERRAZ,28008,""438755,61"",""4475867,55"",Abierto,FERRAZ 100,Estacional,Abierta,""17,82"",,Otros,10,0,1,0,,,,,10,0,2,30,,,,,7,"
"280021985,CHAMARTIN,CIUDAD-JARDIN,204 CALLE PRINCIPE DE VERGARA,28002,""442545,59"",""4477893,51"",Abierto,MAKKILA,Anual,Abierta,""81,2"",""81,2"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,10"
"270515946,RETIRO,LOS-JERONIMOS,17 CALLE MORETO,28014,""441446,58"",""4473816,52"",Abierto,EXPRESSIO CAFE,Anual,Abierta,""34,51"",""34,51"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,13,13"
"270089284,CHAMARTIN,PROSPERIDAD,23 CALLE CLARA DEL REY,28002,""442993,58"",""4476954,5"",Abierto,JAMON DE ORO,Anual,Abierta,""80,21"",""80,21"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,23,23"
"270322982,CHAMARTIN,PROSPERIDAD,33 CALLE CORAZON DE MARIA,28002,""443398,58"",""4477310,5"",Abierto,EL TUBO 33,Anual,Abierta,""53,53"",""28,83"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,18,10"
"50002029,CHAMARTIN,CIUDAD-JARDIN,6 CALLE PRADILLO,28002,""442704,59"",""4477728,51"",Abierto,FUERA DE CARTA,Anual,Abierta,""79,32"",""40,19"",Otros,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,20,20"
"270189124,CHAMARTIN,HISPANOAMERICA,9 CALLE NICARAGUA,28016,""442960,59"",""4478795,51"",Abierto,LOS PESCAITOS,Estacional,Abierta,""99,88"",,Otros,10,0,1,0,,,,,10,0,2,30,,,,,21,"
"270273176,CHAMARTIN,PROSPERIDAD,10 PLAZA NUESTRA SEÑORA DEL PILAR,28002,""442667,58"",""4476793,51"",Abierto,CFETERIA O BURACO,Anual,Abierta,""47,48"",""47,48"",Plaza peatonal,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,12,18"
"270093659,CHAMARTIN,HISPANOAMERICA,15 CALLE PADRE DAMIAN,28036,""441731,6"",""4478576,52"",Abierto,FREDDO FREDDO,Estacional,Abierta,""50,84"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,16,"
"50001251,CHAMARTIN,EL-VISO,5 CALLE SAN JUAN DE LA SALLE,28036,""441537,6"",""4478121,52"",Abierto,AKI MADRID,Anual,Abierta,""24,12"",""24,12"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,10,10"
"270144051,LATINA,CAMPAMENTO,5 CALLE MIRLO,28024,""434654,63"",""4472307,58"",Abierto,CAFETERIA CERVECERIA GARCIA,Anual,Abierta,""6,48"",""6,48"",Acera,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,2,2"
"270536869,LATINA,ALUCHE,185 CALLE CAMARENA,28047,""435858,61"",""4471028,56"",Abierto,MAZURI SKLEP POLSKI,Estacional,Abierta,""27,66"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,6,"
"270532319,LATINA,ALUCHE,98 CALLE CAMARENA,28047,""435768,62"",""4471685,56"",Abierto,CAFETERIA,Anual,Abierta,""5,09"",""5,09"",Superficie en parcela privada,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,2,2"
"270164999,MORATALAZ,MARROQUINA,36 CALLE MARROQUINA,28030,""445013,56"",""4473208,47"",Abierto,BAR BONHOMIA 36,Anual,Abierta,""76,37"",""76,37"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,22,22"
"280064230,MORATALAZ,MARROQUINA,20 CALLE MARROQUINA,28030,""444895,56"",""4473146,47"",Abierto,GOST LONJA,Anual,Abierta,""87,48"",""87,48"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,27,27"
"30000287,RETIRO,NIÑO-JESUS,6 CALLE PIO BAROJA,28009,""442755,58"",""4473886,5"",Abierto,PAZO CORUÑA,Anual,Abierta,""205,8"",""205,8"",Otros,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,40,40"
"280072089,CIUDAD-LINEAL,PUEBLO-NUEVO,2 CALLE LUIS RUIZ,28017,""445707,57"",""4476007,46"",Abierto,DULCE RECREO,Estacional,Abierta,""7,2"",,Acera,8,0,1,30,,,,,8,0,1,30,,,,,5,"
"270140965,LATINA,LUCERO,54 CALLE CEBREROS,28011,""436573,61"",""4472952,56"",Abierto,CAFETERIA PL,Estacional,Abierta,50,,Acera,10,0,1,0,,,,,10,0,2,30,,,,,17,"
