id_local,desc_distrito_local,distritos_wikidata,desc_barrio_local,barrios_wikidata,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
200001486,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,54 CALLE SUECIA,54_CALLE_SUECIA,28022,"448734,55","448734,55-4475335,42","4475335,42",Abierto,METROPOLI,Anual,Abierta,"42,82","42,82",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,10
270529172,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,13 CALLE ALPES,13_CALLE_ALPES,28022,"448701,56","448701,56-4475520,42","4475520,42",Abierto,PIAZZA ITALIA,Anual,Abierta,"53,08","53,08",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
200001245,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,75 CALLE SUECIA,75_CALLE_SUECIA,28022,"448619,56","448619,56-4475789,42","4475789,42",Abierto,CERVECERÍA EL PEÑÓN,Anual,Abierta,"40,4","40,4",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,16
200000816,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,25 CALLE TORRE ARIAS,25_CALLE_TORRE_ARIAS,28022,"448173,57","448173,57-4477359,43","4477359,43",Abierto,CAFETERIA  VAPORETTO,Anual,Abierta,"31,08","31,08",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270359578,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,37 CALLE VALDECANILLAS,37_CALLE_VALDECANILLAS,28037,"446813,56","446813,56-4475885,45","4475885,45",Abierto,EL RINCON DEL JAMON,Anual,Abierta,"53,76","53,76",Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,18,18
200001275,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,13 CALLE MIERES,13_CALLE_MIERES,28037,"446585,56","446585,56-4475576,45","4475576,45",Abierto,RESTAURANTE,Anual,Abierta,"24,3","24,3",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,3
285016399,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Valverde,https://www.wikidata.org/wiki/Q31132,4 CALLE CAPISCOL,4_CALLE_CAPISCOL,28050,"442831,63","442831,63-4484364,53","4484364,53",Abierto,CERVECERÍA BAMBERG,Anual,Abierta,"47,64","32,96",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,10
270553981,Barajas,https://www.wikidata.org/wiki/Q807230,Corralejos,https://www.wikidata.org/wiki/Q10260772,2 PASEO DOCE ESTRELLAS,2_PASEO_DOCE_ESTRELLAS,28042,"447727,58","447727,58-4479147,44","4479147,44",Abierto,COZINA,Anual,Abierta,"52,25","38,14",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
280007506,Centro,https://www.wikidata.org/wiki/Q1763376,Palacio,https://www.wikidata.org/wiki/Q2136510,10 CALLE CUCHILLEROS,10_CALLE_CUCHILLEROS,28005,"439912,59","439912,59-4473957,53","4473957,53",Abierto,CANTINA LA TRAVIESA,Anual,Abierta,"9,07",9,Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,6,6
270354508,Villaverde,https://www.wikidata.org/wiki/Q919536,Los Ángeles,https://www.wikidata.org/wiki/Q390462,13 CALLE LA CORTE DE FARAON,13_CALLE_LA_CORTE_DE_FARAON,28041,"440839,55","440839,55-4468098,51","4468098,51",Abierto,FARAON,Anual,Abierta,"50,52","50,52",Superficie en parcela privada,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,8,8
270541050,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,28 AVENIDA FELIPE II,28_AVENIDA_FELIPE_II,28009,"442835,58","442835,58-4475002,5","4475002,5",Abierto,LIZARRAN,Anual,Abierta,"42,84","42,84",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
50001180,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,26 AVENIDA ALBERTO ALCOCER,26_AVENIDA_ALBERTO_ALCOCER,28036,"441993,6","441993,6-4478871,52","4478871,52",Abierto,OFICINA DESPACHO TECNICO,Anual,Abierta,"30,13","30,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
270491022,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,9 CALLE MARIA TERESA,9_CALLE_MARIA_TERESA,28028,"443243,58","443243,58-4476368,5","4476368,5",Abierto,FRESNO,Anual,Abierta,"21,16","21,16",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,12
270244013,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,7 CALLE FERNAN GONZALEZ,7_CALLE_FERNAN_GONZALEZ,28009,"442818,58","442818,58-4475079,5","4475079,5",Abierto,EL RINCON DE DALI,Anual,Abierta,"5,23","5,23",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
270377715,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,147 CALLE ALCALA,147_CALLE_ALCALA,28009,"442582,58","442582,58-4475088,51","4475088,51",Abierto,LA JARRA Y LA PIPA,Anual,Abierta,"26,1","26,1",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,15,15
40002353,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,34 AVENIDA FELIPE II,34_AVENIDA_FELIPE_II,28009,"442923,58","442923,58-4475005,5","4475005,5",Abierto,MANDARIZ CAFE,Anual,Abierta,"59,4","59,4",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
270492263,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,50 CALLE GENERAL LACY,50_CALLE_GENERAL_LACY,28045,"441350,58","441350,58-4472506,52","4472506,52",Abierto,CASA EGIDO,Anual,Abierta,"18,85","18,85",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270478944,Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,https://www.wikidata.org/wiki/Q3773750,2 PLAZA GENERAL MAROTO,2_PLAZA_GENERAL_MAROTO,28045,"440765,58","440765,58-4471722,52","4471722,52",Abierto,RESTAURANTE EL LUCA,Anual,Abierta,"75,18","75,18",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,16
20001104,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Legazpi,https://www.wikidata.org/wiki/Q3773990,2 CALLE MANUEL ALEIXANDRE,2_CALLE_MANUEL_ALEIXANDRE,28045,"441075,58","441075,58-4471375,52","4471375,52",Abierto,NEMRUT DÖNER KEBAP,Anual,Abierta,"5,76","5,76",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
280017942,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,32 CALLE MURCIA,32_CALLE_MURCIA,28045,"441383,58","441383,58-4472937,52","4472937,52",Abierto,EL PRINCIPADO,Anual,Abierta,"43,2","43,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,15
285005703,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Delicias,https://www.wikidata.org/wiki/Q3773736,2 CALLE MEZQUITE,2_CALLE_MEZQUITE,28045,"441985,58","441985,58-4472018,51","4472018,51",Abierto,PAQUITA BAR RESTAURANTE,Anual,Abierta,"61,07","61,07",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
270484266,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,14 CALLE JUAN DUQUE,14_CALLE_JUAN_DUQUE,28005,"438949,6","438949,6-4473835,54","4473835,54",Abierto,OBREOGAN,Anual,Abierta,"9,13","9,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,0
270501894,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,23 CALLE CRACOVIA,23_CALLE_CRACOVIA,28022,"448683,55","448683,55-4474956,42","4474956,42",Abierto,LA CRIBA CERVECERIA,Anual,Abierta,"80,58","80,58",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,30,30
20000582,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,38 PASEO SANTA MARIA DE LA CABEZA,38_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440902,58","440902,58-4472867,52","4472867,52",Abierto,VEN Y VERAS,Anual,Abierta,"45,42","27,25",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,8
290000070,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,115 CALLE CASTELLO,115_CALLE_CASTELLO,28006,"442269,59","442269,59-4476457,51","4476457,51",Abierto,MAMA NO LO SABE,Anual,Abierta,"21,29","21,29",Otros,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6
50000971,Chamartín,https://www.wikidata.org/wiki/Q1766348,Valdepeñas Ciudad Real,https://www.wikidata.org/wiki/Q4778,197 CALLE SERRANO,197_CALLE_SERRANO,28002,"442186,59","442186,59-4478090,52","4478090,52",Abierto,FIAT CAFE,Anual,Abierta,44,44,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
285020496,Latina,https://www.wikidata.org/wiki/Q794954,Barrio de Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,155 AVENIDA PORTUGAL,155_AVENIDA_PORTUGAL,28011,"437403,61","437403,61-4473660,55","4473660,55",Abierto,BAR,Anual,Abierta,"12,92",292,Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:30:00,4,4
100001049,Latina,https://www.wikidata.org/wiki/Q794954,Barrio de Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,60 PASEO EXTREMADURA,60_PASEO_EXTREMADURA,28011,"438031,61","438031,61-4473865,55","4473865,55",Abierto,"CAFETERIA, PANADERIA, PASTELERIA",Anual,Abierta,"7,5","7,5",Acera,10:00:00,1:00:00,21:00:00,0:00:00,10:00:00,21:00:00,21:00:00,0:00:00,2,2
270525122,Latina,https://www.wikidata.org/wiki/Q794954,Las Águilas,https://www.wikidata.org/wiki/Q5971372,3 CALLE GUAREÑA,3_CALLE_GUAREÑA,28044,"435009,62","435009,62-4471135,57","4471135,57",Abierto,CERVECERIA GAMBRINUS ALUCHE,Anual,Abierta,38,38,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
20000844,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Legazpi,https://www.wikidata.org/wiki/Q3773990,8 PASEO MOLINO,8_PASEO_MOLINO,28045,"441194,58","441194,58-4471247,52","4471247,52",Abierto,LA TXASKA ETXEA,Anual,Abierta,"12,81","12,81",Zona de estacionamiento,8:00:00,23:00:00,8:00:00,23:00:00,8:00:00,23:00:00,8:00:00,23:00:00,4,4
20000605,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,6 GLORIETA PIRAMIDES,6_GLORIETA_PIRAMIDES,28005,"439316,59","439316,59-4472540,53","4472540,53",Abierto,CAFETERIA PIRAMIDES,Anual,Abierta,27,27,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
20001935,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Delicias,https://www.wikidata.org/wiki/Q3773736,2 CALLE ISIDORO ALVAREZ ALVAREZ,2_CALLE_ISIDORO_ALVAREZ_ALVAREZ,28045,"441422,58","441422,58-4471699,52","4471699,52",Abierto,SMALL COFFE DRINK,Anual,Abierta,"17,28","17,28",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5
285004392,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,3 GLORIETA PUERTA DE TOLEDO,3_GLORIETA_PUERTA_DE_TOLEDO,28005,"439631,59","439631,59-4473072,53","4473072,53",Abierto,CERVECERÍA 100 MONTADITOS,Anual,Abierta,"81,18","81,18",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,22,22
20000182,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,4 GLORIETA PUERTA DE TOLEDO,4_GLORIETA_PUERTA_DE_TOLEDO,28005,"439566,59","439566,59-4473090,53","4473090,53",Cerrado,CAFÉ Y TÉ,Anual,Abierta,"91,93","91,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,27,27
20000446,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,2 PASEO SANTA MARIA DE LA CABEZA,2_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"441117,58","441117,58-4473170,52","4473170,52",Abierto,BURGER KING,Anual,Abierta,"37,53","37,53",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10
270218168,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,23 PASEO SANTA MARIA DE LA CABEZA,23_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"441022,58","441022,58-4472973,52","4472973,52",Abierto,BAR EL SOTANILLO,Anual,Abierta,"19,44","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
280018582,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,20 RONDA TOLEDO,20_RONDA_TOLEDO,28005,"440032,59","440032,59-4472979,53","4472979,53",Abierto,MESON VALLE DEL JERTE,Anual,Abierta,"73,8","73,8",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,19
270263160,Villaverde,https://www.wikidata.org/wiki/Q919536,Los Rosales,https://www.wikidata.org/wiki/Q10319807,2 CALLE JOSE DEL PINO,2_CALLE_JOSE_DEL_PINO,28021,"441228,53","441228,53-4466903,5","4466903,5",Abierto,CERVECERIA RESTAURANTE LA PARADA,Anual,Abierta,"17,64","17,64",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
270481743,Vicálvaro,https://www.wikidata.org/wiki/Q589403,Casco Histórico de Vicálvaro,https://www.wikidata.org/wiki/Q16544374,23 CALLE CALAHORRA,23_CALLE_CALAHORRA,28032,"447924,55","447924,55-4473046,43","4473046,43",Abierto,"BAR LA TUNA, CALAHORRA 23",Anual,Abierta,"12,75","12,75",Acera,8:00:00,1:00:00,8:00:00,0:00:00,8:00:00,2:30:00,8:00:00,0:00:00,4,0
270306989,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,2 CALLE BRESCIA,2_CALLE_BRESCIA,28028,"443621,58","443621,58-4476402,49","4476402,49",Abierto,MEMPHIS COCKTAIL BAR,Anual,Abierta,"31,05","31,05",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270360388,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,4 GLORIETA CAMPANAR,4_GLORIETA_CAMPANAR,28028,"443398,58","443398,58-4475827,5","4475827,5",Abierto,CAFETERA JARA,Anual,Abierta,"17,62","17,62",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,9
270507681,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,140 CALLE ALCALA,140_CALLE_ALCALA,28009,"443155,58","443155,58-4475394,5","4475394,5",Abierto,CAFETERIA NUMAR,Anual,Abierta,"16,22","16,22",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270440167,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,10 AVENIDA FELIPE II,10_AVENIDA_FELIPE_II,28009,"442620,58","442620,58-4475018,51","4475018,51",Abierto,CAFETERIA EL TREBOL,Anual,Abierta,"45,85","45,85",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,29,29
50001969,Chamartín,https://www.wikidata.org/wiki/Q1766348,Castilla,https://www.wikidata.org/wiki/Q3813735,274 PASEO CASTELLANA,274_PASEO_CASTELLANA,28046,"441808,61","441808,61-4480633,53","4480633,53",Abierto,RODILLA,Anual,Abierta,"35,4","35,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,12
270017643,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,34 PASEO SANTA MARIA DE LA CABEZA,34_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440916,58","440916,58-4472888,52","4472888,52",Abierto,CERVECERÍA MAVI,Anual,Abierta,"35,1","35,1",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
270193865,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,56 PASEO SANTA MARIA DE LA CABEZA,56_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440728,59","440728,59-4472625,52","4472625,52",Abierto,CERVECERIA HAVANA BLUES,Anual,Abierta,"41,16","41,16",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,12
270054570,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,2 RONDA TOLEDO,2_RONDA_TOLEDO,28005,"439673,59","439673,59-4473101,53","4473101,53",Abierto,BAR EL PESCADOR CERVECERIA,Anual,Abierta,"45,29","45,29",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,14,14
20001073,Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,https://www.wikidata.org/wiki/Q3773750,15 CALLE TORRES MIRANDA,15_CALLE_TORRES_MIRANDA,28045,"440598,58","440598,58-4472172,52","4472172,52",Abierto,CAFETERIA TRANSMONTANO,Anual,Abierta,"10,4","10,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270405399,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,10 CALLE TORTOSA,10_CALLE_TORTOSA,28045,"441274,58","441274,58-4473055,52","4473055,52",Abierto,ARROCERIA PUERTA DE ATOCHA,Anual,Abierta,"16,48","16,48",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
20000492,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,47 PASEO VIRGEN DEL PUERTO,47_PASEO_VIRGEN_DEL_PUERTO,28005,"438821,6","438821,6-4473410,54","4473410,54",Abierto,POR DEFINIR,Anual,Abierta,"25,92","25,92",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270531806,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,61 PASEO VIRGEN DEL PUERTO,61_PASEO_VIRGEN_DEL_PUERTO,28005,"438733,6","438733,6-4472973,54","4472973,54",Abierto,LA ESQUINA DEL CALDERON,Anual,Abierta,"24,93","24,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
20000708,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,15 PASEO YESERIAS,15_PASEO_YESERIAS,28005,"439701,59","439701,59-4472413,53","4472413,53",Abierto,TABERNA FANTASTICA,Anual,Abierta,"59,95","28,45",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,9
270378436,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,33 PASEO YESERIAS,33_PASEO_YESERIAS,28005,"439886,59","439886,59-4472225,53","4472225,53",Abierto,CAFE DOMAR,Anual,Abierta,"16,38","16,38",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270543893,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Casco Histórico de Vallecas,https://www.wikidata.org/wiki/Q16544370,5 CALLE CULLA,5_CALLE_CULLA,28031,"447432,52","447432,52-4468996,43","4468996,43",Abierto,BAR LAS TAPAS,Anual,Abierta,"51,84","51,84",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,16,16
270543037,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Valverde,https://www.wikidata.org/wiki/Q31132,21 CALLE TOQUES,21_CALLE_TOQUES,28050,"443418,63","443418,63-4484493,52","4484493,52",Abierto,GOIKO GRILL,Anual,Abierta,"40,74","40,74",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
270488117,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,53 CALLE O'DONNELL,53_CALLE_O'DONNELL,28009,"442990,58","442990,58-4474755,5","4474755,5",Abierto,JACARANDA,Estacional,Abierta,"14,62","13,59",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270225437,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,1 CALLE BIARRITZ,1_CALLE_BIARRITZ,28028,"443664,58","443664,58-4476298,49","4476298,49",Abierto,CAFETERIA CERVECERIA BIARRITZ,Anual,Abierta,"28,58","28,58",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
110001307,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Vista Alegre,https://www.wikidata.org/wiki/Q3813741,86 AVENIDA NUESTRA SEÑORA DE FATIMA,86_AVENIDA_NUESTRA_SEÑORA_DE_FATIMA,28047,"436483,6","436483,6-4470374,55","4470374,55",Abierto,PASAME LA HOOKAH,Anual,Abierta,"95,95","95,95",Superficie en parcela privada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,14,14
270087195,Chamartín,https://www.wikidata.org/wiki/Q1766348,Valdepeñas Ciudad Real,https://www.wikidata.org/wiki/Q4778,111 CALLE PRINCIPE DE VERGARA,111_CALLE_PRINCIPE_DE_VERGARA,28002,"442401,59","442401,59-4476815,51","4476815,51",Abierto,PUB FANNY,Anual,Abierta,"12,32","12,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270419423,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,12 AVENIDA FELIPE II,12_AVENIDA_FELIPE_II,28009,"442636,58","442636,58-4475017,51","4475017,51",Abierto,CAFE Y TE,Anual,Abierta,"26,62","26,62",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270346193,Latina,https://www.wikidata.org/wiki/Q794954,Las Águilas,https://www.wikidata.org/wiki/Q5971372,10 CALLE GUAREÑA,10_CALLE_GUAREÑA,28044,"434984,62","434984,62-4471088,57","4471088,57",Abierto,RESTAURANTE CHINO GUANG ZHOU,Anual,Abierta,37,37,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,9
280043793,Latina,https://www.wikidata.org/wiki/Q794954,Las Águilas,https://www.wikidata.org/wiki/Q5971372,12 CALLE GUAREÑA,12_CALLE_GUAREÑA,28044,"434988,62","434988,62-4471072,57","4471072,57",Abierto,CASA CORONEL,Anual,Abierta,35,35,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
280041320,Latina,https://www.wikidata.org/wiki/Q794954,Barrio de Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,33 PASEO EXTREMADURA,33_PASEO_EXTREMADURA,28011,"438169,6","438169,6-4473893,55","4473893,55",Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"12,75","12,75",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270402083,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Buenavista,https://www.wikidata.org/wiki/Q953929,1 CALLE JOSE JORDAN,1_CALLE_JOSE_JORDAN,28044,"435647,6","435647,6-4469405,56","4469405,56",Abierto,BAR MONTIJO,Anual,Abierta,"20,88","11,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
