COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_ELEMENTO;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;CENTRO;COD_VIAL;CLASE_VIAL;PARTICULAS_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LATITUD;LONGITUD;HORARIO;OBSERVACIONES;DIRECCIONHORARIO
;Contenedor de ropa;;;;Calle  Luis Buitrago, 15 ;;(instalación deportiva basica);;Calle;;Luis Buitrago;número;15;;;16;Hortaleza;444792,11;4480633,16;4.047.385;-365.126;;;Calle  Luis Buitrago, 15  
;Contenedor de ropa;;;;Avenida  Virgen del Carmén, 34 ;;;;Avenida;;Virgen del Carmén;número;34;;;16;Hortaleza;444792,11;4480633,16;4.047.517;-365.079;;;Avenida  Virgen del Carmén, 34  
;Contenedor de ropa;;;;Calle  López de hoyos, 478 ;;;;Calle;;López de hoyos;número;478;;;16;Hortaleza;444917,3;4480364,7;4.047.144;-364.976;;;Calle  López de hoyos, 478  
;Contenedor de ropa;;;;Calle  López de hoyos, 353 ;;;;Calle;;López de hoyos;número;353;;;16;Hortaleza;444720,05;4480174,11;4.046.971;-365.207;;;Calle  López de hoyos, 353  
;Contenedor de ropa;;;;Calle  López de hoyos, 442 ;;;;Calle;;López de hoyos;número;442;;;16;Hortaleza;444556,28;4479926,66;4.046.747;-365.398;;;Calle  López de hoyos, 442  
;Contenedor de ropa;;;;Calle  Ángel Luis de la herran, 31 ;;;;Calle;;Ángel Luis de la herran;número;31;;;16;Hortaleza;444892,39;4480206,14;4.047.001;-365.004;;;Calle  Ángel Luis de la herran, 31  
;Contenedor de ropa;;;;Calle  Ángel Luis de la herran, 40 ;;(Colegio Pablo Picasso);;Calle;;Ángel Luis de la herran;número;40;;;16;Hortaleza;445096,64;4480230,95;40.470.247;-3.647.633;;;Calle  Ángel Luis de la herran, 40  
;Contenedor de ropa;;;;Calle  Carrión de los condes, 73 ;;Centro Juvenil Santiago Apostol;;Calle;;Carrión de los condes;número;73;;;16;Hortaleza;444220,89;4480799,8;4.047.601;-365.805;;;Calle  Carrión de los condes, 73  
;Contenedor de ropa;;;;Calle  Cuevas de Almanzora, 171 ;;(Iglesia Jesus de Nazarezt);;Calle;;Cuevas de Almanzora;número;171;;;16;Hortaleza;444142,42;4480850,33;4.047.646;-365.898;;;Calle  Cuevas de Almanzora, 171  
;Contenedor de ropa;;;;Calle  Monovar, 9 ;;(Centro salud);;Calle;;Monovar;número;9;;;16;Hortaleza;444325,6;4480943;4.047.661;-365.679;;;Calle  Monovar, 9  
;Contenedor de ropa;;;;Calle  Jazmín, 12 ;;;;Calle;;Jazmín;número;12;;;16;Hortaleza;443411,9;4480963,18;4.047.673;-366.757;;;Calle  Jazmín, 12  
;Contenedor de ropa;;;;Calle  Velez Blanco, 32 ;;;;Calle;;Velez Blanco;número;32;;;16;Hortaleza;443878,93;4481066,23;4.047.769;-366.207;;;Calle  Velez Blanco, 32  
;Contenedor de ropa;;;;Calle  Velez Rubio, 1 ;;(Centro civico el Querol);;Calle;;Velez Rubio;número;1;;;16;Hortaleza;443778,94;4480959,3;4.047.672;-366.324;Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00;;Calle  Velez Rubio, 1  Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00
;Contenedor de ropa;;;;Avenida  Espliego, 25 c/v Golfo de salonica, 1;c/v Golfo de salonica, 1;(SuperSol);;Avenida;;Espliego;número;25;;;16;Hortaleza;443581,64;4480731,61;404.753.527;-36.655.843;;;Avenida  Espliego, 25 c/v Golfo de salonica, 1 
;Contenedor de ropa;;;;Calle  Arturo Soria, 330 ;;;;Calle;;Arturo Soria;número;330;;;16;Hortaleza;443507,29;4481358,77;404.803;-366.648;;;Calle  Arturo Soria, 330  
;Contenedor de ropa;;;;Avenida de Manoteras, 50 ;;(Iglesia);;Avenida;de;Manoteras;número;50;;;16;Hortaleza;443893,09;4482050,79;4.048.656;-366.199;;;Avenida de Manoteras, 50  
;Contenedor de ropa;;;;Plaza  Alcalde Moreno Torres, 6 ;;;;Plaza;;Alcalde Moreno Torres;número;6;;;16;Hortaleza;444293,17;4482279,81;4.048.865;-365.729;;;Plaza  Alcalde Moreno Torres, 6  
;Contenedor de ropa;;;;Avenida  Pi y Margall, 81 ;;;;Avenida;;Pi y Margall;número;81;;;16;Hortaleza;443792,75;4482683,19;4.049.225;-366.323;;;Avenida  Pi y Margall, 81  
;Contenedor de ropa;;;;Calle  Principe Carlos, 19 ;;;;Calle;;Principe Carlos;número;19;;;16;Hortaleza;444398,67;4482788,56;4.049.324;-365.609;;;Calle  Principe Carlos, 19  
;Contenedor de ropa;;;;Calle  Princesa de Éboli, 62 ;;;;Calle;;Princesa de Éboli;número;62;;;16;Hortaleza;444435,97;4482487,97;4.049.601;-365.553;;;Calle  Princesa de Éboli, 62  
;Contenedor de ropa;;;;Calle  Ana de Austria, 73/75 ;;;;Calle;;Ana de Austria;número;73/75;;;16;Hortaleza;444525,69;4483574,68;4.050.033;-365.466;;;Calle  Ana de Austria, 73/75  
;Contenedor de ropa;;;;Calle  Principe Carlos, 22 ;;;;Calle;;Principe Carlos;número;22;;;16;Hortaleza;444872,37;4482205,58;4.048.802;-365.045;;;Calle  Principe Carlos, 22  
;Contenedor de ropa;;;;Avenida de las Fuerzas Armadas, 207 ;;;;Avenida;de las;Fuerzas Armadas;número;207;;;16;Hortaleza;446787,52;4481675,51;4.048.337;-362.781;;;Avenida de las Fuerzas Armadas, 207  
;Contenedor de ropa;;;;Calle  Camino alto de Hortaleza, 6 ;;;;Calle;;Camino alto de Hortaleza;número;6;;;16;Hortaleza;446768,94;4480732,07;4.047.487;-362.795;;;Calle  Camino alto de Hortaleza, 6  
;Contenedor de ropa;;;;Avenida  Machupichu, 73 ;;;;Avenida;;Machupichu;número;73;;;16;Hortaleza;446323,56;4479152,26;4.046.061;-363.307;;;Avenida  Machupichu, 73  
;Contenedor de ropa;;;;Avenida  Machupichu, 35 ;;;;Avenida;;Machupichu;número;35;;;16;Hortaleza;446647,6;4479171,03;404.608;-362.925;;;Avenida  Machupichu, 35  
;Contenedor de ropa;;;;Calle  Camelias, 7 ;;;;Calle;;Camelias;número;7;;;16;Hortaleza;447537,61;4478159;4.045.174;-361.867;;;Calle  Camelias, 7  
;Contenedor de ropa;;;;Calle  Petunias, 45 ;;;;Calle;;Petunias;número;45;;;16;Hortaleza;447499,97;4478354,64;404.535;-361.913;;;Calle  Petunias, 45  
;Contenedor de ropa;;;;Avenida de los Arces y Boj, 5 ;;;;Avenida;de los;Arces y Boj;número;5;;;16;Hortaleza;447611,6;4478600,63;40.455.723;-3.617.834;;;Avenida de los Arces y Boj, 5  
;Contenedor de ropa;;;;Calle  Camarena, 10 ;;"Centro Cultural ""Fernando De Los Rios I""";;Calle;;Camarena;número;10;;;10;Latina;435821,75;4471935,7;40.395.546;-37.562.433;Lunes a Jueves 9:00 a 14:00 y de 16:00 a 19:00. Viernes  9.00 a 15:00;;Calle  Camarena, 10  Lunes a Jueves 9:00 a 14:00 y de 16:00 a 19:00. Viernes  9.00 a 15:00
;Contenedor de ropa;;;;Calle  Valmojado, 55 ;;"Centro Cultural ""Fernando de los Rios II""";;Calle;;Valmojado;número;55;;;10;Latina;435857,25;4472098,46;40.397.017;-37.558.356;Lunes a Jueves 9:00 a 14:00 y de 16:00 a 19:00. Viernes  9.00 a 15:00;;Calle  Valmojado, 55  Lunes a Jueves 9:00 a 14:00 y de 16:00 a 19:00. Viernes  9.00 a 15:00
;Contenedor de ropa;;;;Calle  Serradilla c/v Mirabel, 13 ;;"Centro Cultural ""Miguel HernÃ¡ndez""";;Calle;;Serradilla c/v Mirabel;número;13;;;10;Latina;433623,76;4470094,45;40.378.789;-3.781.949;Lunes a Viernes 9:00 a 14:00 y de 17:00  a 19:00;;Calle  Serradilla c/v Mirabel, 13  Lunes a Viernes 9:00 a 14:00 y de 17:00  a 19:00
;Contenedor de ropa;;;;Carretera  Boadilla del Monte, 40 ;;"Centro Cultural ""Sara Montiel""";;Carretera;;Boadilla del Monte;número;40;;;10;Latina;434255,63;4472408;40.399.685;-37.747.433;Lunes a Viernes 9:00 a 14:00 y 16:30 a 19:00;;Carretera  Boadilla del Monte, 40  Lunes a Viernes 9:00 a 14:00 y 16:30 a 19:00
;Contenedor de ropa;;;;Calle  Pericles, 6 ;;"Centro de Mayores ""Cerro Bermejo""";;Calle;;Pericles;número;6;;;10;Latina;438069,79;4473451,72;40.409.373;-37.299.039;Lunes a Viernes 9:00 a 21:00;;Calle  Pericles, 6  Lunes a Viernes 9:00 a 21:00
;Contenedor de ropa;;;;Calle  Rafael Finat, 47 ;;"Centro de Mayores ""Ciudad De Mejico""";;Calle;;Rafael Finat;número;47;;;10;Latina;434729,95;4470178,17;40.379.633;-37.689.296;Lunes a Viernes 9:00 a 21:00. Sábado 10:00 a 14:00. Domingo y festivo 16:00 a 21:00;;Calle  Rafael Finat, 47  Lunes a Viernes 9:00 a 21:00. Sábado 10:00 a 14:00. Domingo y festivo 16:00 a 21:00
;Contenedor de ropa;;;;Avenida  Águilas, 14 ;;"Centro Deportivo Municipal ""Aluche""";;Avenida;;Águilas;número;14;;;10;Latina;434462,26;4470563,1;40.383.081;-37.721.144;Lunes a Domingo y festivos 8:30 a 20:30;;Avenida  Águilas, 14  Lunes a Domingo y festivos 8:30 a 20:30
;Contenedor de ropa;;;;Calle  Olivillo, 4 ;;"Centro Deportivo Municipal ""El Olivillo""";;Calle;;Olivillo;número;4;;;10;Latina;436710,21;4473150,42;40.406.559;-37.458.896;Lunes a Domingo 8:15 a 22:00;;Calle  Olivillo, 4  Lunes a Domingo 8:15 a 22:00
;Contenedor de ropa;;;;Calle  Gallur, 2 ;;"Centro Deportivo Municipal ""Gallur""";;Calle;;Gallur;número;2;;;10;Latina;437551,9;4472267,55;40.398.668;-37.358.923;Lunes a Viernes y festivos 8:30 a 21:00. sábados y domingos 8:30 a 14:30;;Calle  Gallur, 2  Lunes a Viernes y festivos 8:30 a 21:00. sábados y domingos 8:30 a 14:30
;Contenedor de ropa;;;;Calle  Fuente del Tiro, 72 ;;"Centro Sociocultural ""Almirante Churruca""";;Calle;;Fuente del Tiro;número;72;;;10;Latina;433786,29;4470559,06;40.382.991;-37.800.773;Lunes a Viernes 9:00 a 14:00 y de 16:30 a 19:00;;Calle  Fuente del Tiro, 72  Lunes a Viernes 9:00 a 14:00 y de 16:30 a 19:00
;Contenedor de ropa;;;;Calle  Rodrigo de Arana, 50 ;;"Centro Sociocultural ""Latina""";;Calle;;Rodrigo de Arana;número;50;;;10;Latina;435012,4;4470153,72;4.037.943;-37.655.935;Lunes a Viernes  9:30 a 14:30 y 16:30 a 18:30;;Calle  Rodrigo de Arana, 50  Lunes a Viernes  9:30 a 14:30 y 16:30 a 18:30
;Contenedor de ropa;;;;Avenida  Nuestra Señora de Valvanera, 120 ;;Colegio Republica del Uruguay;;Avenida;;Nuestra Señora de Valvanera;número;120;;;10;Latina;437073,13;4471717,23;40.393.678;-37.414.702;;;Avenida  Nuestra Señora de Valvanera, 120  
;Contenedor de ropa;;;;Avenida  Caprichos, 1 ;;"Instalación Deportiva  Municipal Básica ""Los Caprichos""";;Avenida;;Caprichos;número;1;;;10;Latina;438184,15;4473063,58;40.405.886;-3.728.511;Lunes a Viernes y festivos 8:30 a 21:00. sábados y domingos  8:30 a 14:30;;Avenida  Caprichos, 1  Lunes a Viernes y festivos 8:30 a 21:00. sábados y domingos  8:30 a 14:30
;Contenedor de ropa;;;;Calle  Fuerte de Navidad, 11 ;;"Instalación Deportiva Básica ""Fuerte De Navidad""";;Calle;;Fuerte de Navidad;número;11;;;10;Latina;435030,82;4470334,62;40.381.062;-37.653.999;;;Calle  Fuerte de Navidad, 11  
;Contenedor de ropa;;;;Avenida  Águilas, 114 ;;"Instalación Deportiva Básica ""Jardines General Fanjul""";;Avenida;;Águilas;número;114;;;10;Latina;433733,13;4470350,68;40.381.104;-37.806.799;;;Avenida  Águilas, 114  
;Contenedor de ropa;;;;Avenida  Poblados, 62 ;;Mercadillo en la vía pública de Rafael Finat ;;Avenida;;Poblados;número;62;;;10;Latina;435389,33;4470756,87;4.038.491;-376.121;Sábados 9:00 a 14:00;;Avenida  Poblados, 62  Sábados 9:00 a 14:00
;Contenedor de ropa;;;;Calle  Ángel Sain Briz,  (junto entrada SELUR);(junto entrada SELUR);Punto Limpio Fijo;;Calle;;Ángel Sain Briz;número;;;;10;Latina;437576,84;4472480,74;404.005.961.620.749;-373.560.889.571.633;Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.;;Calle  Ángel Sain Briz,  (junto entrada SELUR) Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.
;Contenedor de ropa;;;;Calle  Francos Rodríguez, 100 ;;"Centro Cultural ""Juan Gris""";;Calle;;Francos Rodríguez;número;100;;;9;Moncloa-Aravaca;439623,52;4478884,82;4.045.843;-37.121.064;;;Calle  Francos Rodríguez, 100  
;Contenedor de ropa;;;;Calle  Antonio Machado, 20 ;;"Centro Cultural ""Julio Cortazar""";;Calle;;Antonio Machado;número;20;;;9;Moncloa-Aravaca;439000,94;4479804,42;40.466.672;-37.195.421;"Lunes a Viernes 9:00 a 21:00; Sábado y Domingo 10:00 a 14:00 y 15:00 a 21:00";;"Calle  Antonio Machado, 20  Lunes a Viernes 9:00 a 21:00; Sábado y Domingo 10:00 a 14:00 y 15:00 a 21:00"
;Contenedor de ropa;;;;Paseo  Rey, 34 ;;Centro de Acogida Municipal para personas sin hogar San Isidro;;Paseo;;Rey;número;34;;;9;Moncloa-Aravaca;438705,07;4475198,91;4.042.516.643;-372.257.642;Lunes a Domingo 8:00 a 22:00;;Paseo  Rey, 34  Lunes a Domingo 8:00 a 22:00
;Contenedor de ropa;;;;Calle  Arroyo de Pozuelo, 99 ;;"Centro Deportivo Municipal ""Alfredo Goyeneche""";;Calle;;Arroyo de Pozuelo;número;99;;;9;Moncloa-Aravaca;433600,29;4478212,57;40.451.917;-37.830.673;;;Calle  Arroyo de Pozuelo, 99  
;Contenedor de ropa;;;;Calle  Antonio Machado, 12 ;;"Centro Deportivo Municipal ""Ciudad De Los Poetas""";;Calle;;Antonio Machado;número;12;;;9;Moncloa-Aravaca;439038,01;4479728,99;4.046.599;-37.190.866;Lunes a Jueves 8:00 a 20:30. Viernes 8:00 a 15:30;;Calle  Antonio Machado, 12  Lunes a Jueves 8:00 a 20:30. Viernes 8:00 a 15:30
;Contenedor de ropa;;;;Avenida  Santo Angel de la Guarda, 6 ;;"Centro Deportivo Municipal ""Fernando Martín""";;Avenida;;Santo Angel de la Guarda;número;6;;;9;Moncloa-Aravaca;439640,46;4479162;40.460.935;-37.119.323;"Lunes a Viernes 9:00 a 22:00; Sabados y Domingos 8:00 a 21:00";;"Avenida  Santo Angel de la Guarda, 6  Lunes a Viernes 9:00 a 22:00; Sabados y Domingos 8:00 a 21:00"
;Contenedor de ropa;;;;Calle  Santa Pola, 22 ;;"Centro Deportivo Municipal ""José María Cagigal""";;Calle;;Santa Pola;número;22;;;9;Moncloa-Aravaca;437501,2;4475987,37;40.432.176;-3.736.847;;;Calle  Santa Pola, 22  
;Contenedor de ropa;;;;Calle  San Restituto, 24 ;;Mercadillo en la vía pública de San Restituto ;;Calle;;San Restituto;número;24;;;9;Moncloa-Aravaca;439636,3;4479624,27;4.046.507;-371.202;Jueves 9:00 a 14:00;;Calle  San Restituto, 24  Jueves 9:00 a 14:00
;Contenedor de ropa;;;;Paseo  Senda Del Rey, 20 ;;Punto Limpio Fijo;;Paseo;;Senda Del Rey;número;20;;;9;Moncloa-Aravaca;437241,29;4478163,57;40.451.758;-3.740.127;Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.;;Paseo  Senda Del Rey, 20  Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.
;Contenedor de ropa;;;;Calle  Encomienda de Palacios, 332 ;;Parroquia Santa Maria del Camino;;Calle;;Encomienda de Palacios;número;332;;;14;Moratalaz;446067,28;4472144,58;40.397.466;-3.635.498;;;Calle  Encomienda de Palacios, 332  
;Contenedor de ropa;;;;Calle  Fuente Carrantona, 8 ;;Junta Municipal Distrito;;Calle;;Fuente Carrantona;número;8;;;14;Moratalaz;445927,97;4472268,91;40.398.577;-363.715;;;Calle  Fuente Carrantona, 8  
;Contenedor de ropa;;;;Calle  Fuente Carrantona, 10 ;;;;Calle;;Fuente Carrantona;número;10;;;14;Moratalaz;445963,23;4472345,58;4.039.927;-3.636.741;;;Calle  Fuente Carrantona, 10  
;Contenedor de ropa;;;;Calle  Tacona, 71 ;;;;Calle;;Tacona;número;71;;;14;Moratalaz;445672,31;4472206,26;40.397.996;-3.640.157;;;Calle  Tacona, 71  
;Contenedor de ropa;;;;Calle  Encomienda de Palacios, 190 ;;Centro Alzehimer Nicanor Barroso;;Calle;;Encomienda de Palacios;número;190;;;14;Moratalaz;445528,01;4472320,65;40.399.017;-3.641.867;;;Calle  Encomienda de Palacios, 190  
;Contenedor de ropa;;;;Calle  Encomienda de Palacios, 156 ;;;;Calle;;Encomienda de Palacios;número;156;;;14;Moratalaz;445514,12;4472430,42;40.400.005;-364.204;;;Calle  Encomienda de Palacios, 156  
;Contenedor de ropa;;;;Calle  Encomienda de Palacios, 8 ;;CPK La Bankarrota;;Calle;;Encomienda de Palacios;número;8;;;14;Moratalaz;445174,79;4472507,83;4.040.068;-3.646.045;;;Calle  Encomienda de Palacios, 8  
;Contenedor de ropa;;;;Calle  Corregidor Juan Francisco de Lujan, 85 ;;;;Calle;;Corregidor Juan Francisco de Lujan;número;85;;;14;Moratalaz;445162,6;4472627,91;40.401.761;-3.646.199;;;Calle  Corregidor Juan Francisco de Lujan, 85  
;Contenedor de ropa;;;;Calle  Corregidor Alonso de Tobar, 8 ;;;;Calle;;Corregidor Alonso de Tobar;número;8;;;14;Moratalaz;444971,02;4472796,83;4.040.327;-3.648.471;;;Calle  Corregidor Alonso de Tobar, 8  
;Contenedor de ropa;;;;Calle  Hacienda de Pavones, 4 ;;Hacienda de Pavones;;Calle;;Hacienda de Pavones;número;4;;;14;Moratalaz;444787,39;4473007,32;40.405.154;-3.650.653;;;Calle  Hacienda de Pavones, 4  
;Contenedor de ropa;;;;Calle  Arroyo Belincoso, 11 ;;Biblioteca Publica Municipal Miguel Delives;;Calle;;Arroyo Belincoso;número;11;;;14;Moratalaz;444599,61;4473447,34;404.098;-365.294;Lunes a Viernes 8:30 a 21:00;;Calle  Arroyo Belincoso, 11  Lunes a Viernes 8:30 a 21:00
;Contenedor de ropa;;;;Calle  Camino de Vinateros, 104 ;;Colegio Publico Manuel Sainz de Vicuña;;Calle;;Camino de Vinateros;número;104;;;14;Moratalaz;444853,05;4473402,12;40.409.999;-3.650.886;;;Calle  Camino de Vinateros, 104  
;Contenedor de ropa;;;;Calle  Marroquina, 26 ;;;;Calle;;Marroquina;número;26;;;14;Moratalaz;444927,21;4473291,8;40.407.726;-364.903;;;Calle  Marroquina, 26  
;Contenedor de ropa;;;;Calle  Entre Arroyos, 33 ;;;;Calle;;Entre Arroyos;número;33;;;14;Moratalaz;444467,26;4473318,45;4.040.863;-365.449;;;Calle  Entre Arroyos, 33  
;Contenedor de ropa;;;;Calle del Arroyo de la Media Legua, 1 ;;Parroquia Nuestra Señora de Moratalaz;;Calle;del;Arroyo de la Media Legua;número;1;;;14;Moratalaz;444158,64;4473291,27;4.040.767;-3.658.087;;;Calle del Arroyo de la Media Legua, 1  
;Contenedor de ropa;;;;Calle  Corregidor Diego de Valderrabano, 10 ;;;;Calle;;Corregidor Diego de Valderrabano;número;10;;;14;Moratalaz;444013,52;4473351,73;40.409.517;-365.983;;;Calle  Corregidor Diego de Valderrabano, 10  
;Contenedor de ropa;;;;Calle  Corregidor Diego de Valderrabano, 25 ;;;;Calle;;Corregidor Diego de Valderrabano;número;25;;;14;Moratalaz;444141,5;4473678,21;40.412.111;-3.658.053;;;Calle  Corregidor Diego de Valderrabano, 25  
;Contenedor de ropa;;;;Camino  Vinateros, 9 ;;;;Camino;;Vinateros;número;9;;;14;Moratalaz;444230,23;4473641,3;40.410.828;-3.657.274;;;Camino  Vinateros, 9  
;Contenedor de ropa;;;;Calle  Alcalde Garrido Juaristi, 17 ;;Centro Deportivo Municipal La Elipa;;Calle;;Alcalde Garrido Juaristi;número;17;;;14;Moratalaz;444495,2;4473900,92;40.415.786;-3.655.636;;;Calle  Alcalde Garrido Juaristi, 17  
;Contenedor de ropa;;;;Calle del Arroyo de la Media Legua, 58 ;;Punto Limpio Fijo;;Calle;del;Arroyo de la Media Legua;número;58;;;14;Moratalaz;444452,33;4473702,26;40.411.392;-3.654.662;;;Calle del Arroyo de la Media Legua, 58  
;Contenedor de ropa;;;;Calle  Marroquina, 70 ;;Parroquia Natividad de Nuestra Señora;;Calle;;Marroquina;número;70;;;14;Moratalaz;444926,37;4473215,12;40.409.489;-3.646.966;;;Calle  Marroquina, 70  
;Contenedor de ropa;;;;Avenida  Moratalaz, 130 ;;Centro Cultural El Torito;;Avenida;;Moratalaz;número;130;;;14;Moratalaz;445145;4473031,41;40.406.445;-3.646.734;;;Avenida  Moratalaz, 130  
;Contenedor de ropa;;;;Avenida  Moratalaz, 150 ;;;;Avenida;;Moratalaz;número;150;;;14;Moratalaz;445053,22;4473243,81;40.407.302;-3.647.541;;;Avenida  Moratalaz, 150  
;Contenedor de ropa;;;;Avenida  Moratalaz, 191 frente;frente;;;Avenida;;Moratalaz;número;191;;;14;Moratalaz;445394,96;4473351,57;40.409.308;-3.643.112;;;Avenida  Moratalaz, 191 frente 
;Contenedor de ropa;;;;Calle  Antonio Cumella, 10 ;;;;Calle;;Antonio Cumella;número;10;;;14;Moratalaz;445995,05;4473500,14;40.410.458;-3.636.165;;;Calle  Antonio Cumella, 10  
;Contenedor de ropa;;;;Calle  Merida, 4 ;;;;Calle;;Merida;número;4;;;14;Moratalaz;445976,13;4473253,31;40.407.448;-3.636.666;;;Calle  Merida, 4  
;Contenedor de ropa;;;;Calle  Luis de Hoyos Sainz, 76 ;;Colegio Publico Pio Baroja;;Calle;;Luis de Hoyos Sainz;número;76;;;14;Moratalaz;445942,37;4472774,68;40.404.789;-3.637.517;;;Calle  Luis de Hoyos Sainz, 76  
;Contenedor de ropa;;;;Calle  Pico de los Artilleros, 82 ;;Parroquia Visitacion de Nuestra Señora;;Calle;;Pico de los Artilleros;número;82;;;14;Moratalaz;445693,29;4473164,85;404.074;-3.639.716;;;Calle  Pico de los Artilleros, 82  
;Contenedor de ropa;;;;Calle  Hacienda de Pavones, 224 ;;;;Calle;;Hacienda de Pavones;número;224;;;14;Moratalaz;445714,71;4472611,69;40.401.651;-3.639.692;;;Calle  Hacienda de Pavones, 224  
;Contenedor de ropa;;;;Calle la Cañada, 36 ;;;;Calle;la;Cañada;número;36;;;14;Moratalaz;445317,18;4473029,52;40.405.389;-3.644.412;;;Calle la Cañada, 36  
;Contenedor de ropa;;;;Calle  Hacienda de Pavones, 231 ;;Farmacia Ortopedia Fuente Carrantona;;Calle;;Hacienda de Pavones;número;231;;;14;Moratalaz;446152,79;4472416,39;40.400.399;-3.634.234;;;Calle  Hacienda de Pavones, 231  
;Contenedor de ropa;;;;Calle  Valdebernardo, 27 ;;Residencia San Francisco de Paula;;Calle;;Valdebernardo;número;27;;;14;Moratalaz;446376,25;4472497,75;40.400.992;-3.631.843;;;Calle  Valdebernardo, 27  
;Contenedor de ropa;;;;Calle  Luis de Hoyos Sainz, 170 ;;Colegio Gredos San Diego;;Calle;;Luis de Hoyos Sainz;número;170;;;14;Moratalaz;446684,72;4472750,66;40.403.817;-3.629.083;;;Calle  Luis de Hoyos Sainz, 170  
;Contenedor de ropa;;;;Calle  Cañon del Rio lobos, 6 ;;Instalacion Deportiva Municipal Lili Alvarez;;Calle;;Cañon del Rio lobos;número;6;;;14;Moratalaz;446612,67;4473023,82;40.406.089;-3.629.022;;;Calle  Cañon del Rio lobos, 6  
;Contenedor de ropa;;;;Avenida  Moratalaz, 37 ;;;;Avenida;;Moratalaz;número;37;;;14;Moratalaz;444072,2;4473261,16;40.407.393;-3.659.103;;;Avenida  Moratalaz, 37  
;Contenedor de ropa;;;;Calle  Doctor Garcia Tapias, 122 ;;;;Calle;;Doctor Garcia Tapias;número;122;;;14;Moratalaz;444982,87;4473501,81;40.406.316;-3.601.658;;;Calle  Doctor Garcia Tapias, 122  
;Contenedor de ropa;;;;Calle  fuente carrantona, 38 ;;;;Calle;;fuente carrantona;número;38;;;14;Moratalaz;446574,81;4473538,98;4.041.006;-3.629.635;;;Calle  fuente carrantona, 38  
;Contenedor de ropa;;;;Calle  Pico de los Artilleros, 152 ;;;;Calle;;Pico de los Artilleros;número;152;;;14;Moratalaz;445433,32;4472836,97;40.403.662;-3.643.027;;;Calle  Pico de los Artilleros, 152  
;Contenedor de ropa;;;;Calle  Santanderina , 7 ;;"Centro Cultural ""El Pozo""";;Calle;;Santanderina ;número;7;;;13;Puente Vallecas;444034,3;4469438,6;403.736.498.979.227;-365.925.044.364.007;Lunes a Viernes 9:00 a 14:00 y de 17:00 a 19:00;;Calle  Santanderina , 7  Lunes a Viernes 9:00 a 14:00 y de 17:00 a 19:00
;Contenedor de ropa;;;;Avenida  Entrevias , 88 ;;;;Avenida;;Entrevias ;número;88;;;13;Puente Vallecas;443568,9;4469971,6;403.784.201.060.158;-366.477.948.462.504;;;Avenida  Entrevias , 88  
;Contenedor de ropa;;;;Calle  Serena , 322 ;;;;Calle;;Serena ;número;322;;;13;Puente Vallecas;443203,6;4469824,5;403.770.701.243.808;-366.906.946.914.109;;;Calle  Serena , 322  
;Contenedor de ropa;;;;Calle  Ronda del Sur , 4 ;;"Centro Deportivo Municipal ""Entrevías""";;Calle;;Ronda del Sur ;número;4;;;13;Puente Vallecas;442794,9;4469896,4;403.776.898.881.519;-367.389.015.071.124;Lunes a Domingo 8:30 a 14:30 y 14:45 a 20:45;;Calle  Ronda del Sur , 4  Lunes a Domingo 8:30 a 14:30 y 14:45 a 20:45
;Contenedor de ropa;;;;Calle  Los Pedroches, 9 frente;frente;;;Calle;;Los Pedroches;número;9;;;13;Puente Vallecas;442750,6;4470205,4;403.804.704.990.197;-367.443.973.972.248;;;Calle  Los Pedroches, 9 frente 
;Contenedor de ropa;;;;Calle  Conde Rodríguez San Pedro , 60 ;;;;Calle;;Conde Rodríguez San Pedro ;número;60;;;13;Puente Vallecas;443103,6;4470523,5;403.833.603.086.818;-367.030.981.625.799;;;Calle  Conde Rodríguez San Pedro , 60  
;Contenedor de ropa;;;;Calle  Puerto de Morcuera , 17 ;;;;Calle;;Puerto de Morcuera ;número;17;;;13;Puente Vallecas;443357,8;4470576;40.383.850.579.474;-366.731.988.677.893;;;Calle  Puerto de Morcuera , 17  
